case_id,cores,fang_makespan_cycles,history_makespan_cycles,fang_baseline_speedup,history_baseline_speedup,history_algorithm,history_variant,history_solver_commit,history_record_id,history_ddr_bytes,history_extra_ddr_bytes,history_solver_wall_seconds
017,2,122656,122656,1.3273708583355075,1.3273708583355075,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,998b2cdb7e86f1e369403ef067f9d6cf5e12ce40dd2ebd5f9b7f35ce9a1b980c,703306,59444,0.27663083298830315
018,2,532433,532433,1.8863725576739232,1.8863725576739232,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,6be90796473cc2f077f4193a578fc2777d6a9ab3289bda0022ba6c57ce7409fc,3260040,1667192,0.2801876250014175
019,2,48824,48824,1.6619695231853187,1.6619695231853187,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,640871da8ad1119e392a736409ad413a252899d9fca8c79e0af1ae836212f26d,232076,45092,0.2779637920029927
020,2,266580,266580,1.9984469952734638,1.9984469952734638,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,7f8a371c1b26a1dfe22871e5fad893505e92ea357887111567798e8b08c199f7,2359296,0,0.275584582996089
021,2,3268622,3268622,2.0093901956237215,2.0093901956237215,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,9b1a910271a2869630ee7eea4ca2836342638b49ca8828e529b4780b149aab29,8040448,4702208,0.27391370802070014
022,2,44538,44538,1.2748664062149175,1.2748664062149175,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,87170be780d8e53495877a30872274ade6e5c81300ff239116d52a379e6e1072,228430,14744,0.27814987499732524
023,2,100582,100582,1.2190451571851821,1.2190451571851821,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,3348b1dc6682d8db189b291e47cb176836e89d42504ae0b509157f06ad42451e,468136,24692,0.27761991700390354
024,2,2556939,2556939,0.9993758161614337,0.9993758161614337,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,e30bbb2d210af900967f1cab39e2c2cbeaa75a8e931291ef2b167029f1a10dcc,851998,458780,0.27735208300873637
025,2,2431840,2431840,1.9997310678334101,1.9997310678334101,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,346ca1c71a2ed7dd62f6610e89d82fea8114b0db1b79ac873663db61ecf97860,8245248,27648,0.5498323329957202
026,2,75205,75205,1.3191011235955057,1.3191011235955057,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,326b1927d7cccd5724cefa5fbfe0e0dd981c67fa391122576fdec9a5da26b924,692762,163908,0.27842387501732446
027,2,1169004,1169004,2.022193251691183,2.022193251691183,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,ed2df667677309cb65ca444b11859d855efa9ece986dc09cdd146808d106e1d3,3465216,1425408,0.27109262498561293
028,2,23619075,23619075,1.8559592194021146,1.8559592194021146,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,0a1b141a2286cd9b95a7297c05a36f436d3161ef9776b8b54f378a6df79419e5,283178400,277269792,0.5537165419955272
029,2,20278,20278,1.8520071012920407,1.8520071012920407,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,fcf25f6c73a4398bed88f790dca568966f13cae06ea17d4e6ca4c6ed2f8e3c08,442460,12296,0.27932858298299834
030,2,2173457,2173457,1.291966668767774,1.291966668767774,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,427c20978e9d2585201718e12043444f4abd52d5bf326cc40701956963ce46d9,4876536,2482476,0.2760808329912834
031,2,1147129,1147129,1.2329642089076294,1.2329642089076294,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,995962459899fec81a46e617faa6bce92825d902221f78bd66177db767ef71c5,5210448,3025408,0.27813979200436734
032,2,30534,30534,1.3572738586493744,1.3572738586493744,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,015161b4a256f41f60b3040844e0c8ec1e19b0ca72597f5cf89f83eb13742945,294216,1128,0.27833658302552067
033,2,906390,906390,1.9574311278809342,1.9574311278809342,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,09d382ae087e66166d6dcad5ddd2fbc4a7391f56601c3fc0a3068c5c4dfc5e0e,8382782,5409872,0.27506658298079856
034,2,543391,543391,1.551361726638829,1.551361726638829,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,55eca923ef38c4c45d6ef37d5ccfc35cf2865b0540a5e618270a081e750b67e5,2804942,524556,0.27502770797582343
035,2,170436,170436,0.9949247811495224,0.9949247811495224,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,8fee8b8ee178bd769f610cc7d487400e1a95f2eaa2c80d05e821cb20ed76503a,422224,11370,0.2762979999824893
036,2,466068,466068,1.998656848356892,1.998656848356892,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,2e289af6da923be67cdfdeef7a7edab94293751f75c332f0f2df82464a8de4d5,6555904,1152,0.27220204201876186
037,2,105374,105374,1.992910964754114,1.992910964754114,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,4c4f1c500f7ac9a6df0854b62b2ea3de1db3d0099d58c04babdffdb2ae1ca2d9,983040,368640,0.2742898750002496
038,2,1156741,1156741,1.1796547368857853,1.1796547368857853,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,e449214d2bb16ba52e76e638d00cb2e069d3193e0a9c4a72cba4aba2067a83d8,6850486,4047536,0.27605666700401343
039,2,735952,735952,1.9502114268321846,1.9502114268321846,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,c27e084f3e2bcda45a347a6b85c5ff701f08b2f9a29b2e2d16f4eb05b5b23825,12443648,7954432,0.27723500001593493
040,2,258295,258295,0.9812578640701524,0.9812578640701524,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,132d3d5df50a1523dec2367b4cf6fac20b4908452aa9133a509c024b4a67539e,950660,39422,0.276970540988259
041,2,5664496,5664496,1.059927838240154,1.059927838240154,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,c2bcc8405a2df8bb5f165ed0d2d244b3f81b51c15c2c9e0beb011b21d54c1f2c,33416156,28466176,0.28054800000973046
042,2,1208140,1208140,1.3961461420034103,1.3961461420034103,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,35bbe1162cf85d77db8d9a8972d8f38ae27c83c51e0916ac63b316510590f72d,9732068,7343104,0.2763265829999
043,2,678712,678712,0.9984441117882106,0.9984441117882106,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,0523cecfa856d84928882a1697554268aad8fa8fbc64a1930bd716afea03de81,1600484,169362,0.281053000013344
044,2,125741,125741,1.2279765549820663,1.2279765549820663,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,01f6d59df316dd0e79282c958df5a76a54b793300c3eafbacc9a33ba95b928d5,5509184,4533728,0.2702355420042295
045,2,82849,82849,1.5161800383830826,1.5161800383830826,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,46c30a83b8caba01853697ed14802c2dc9936126f5c650c02148faf871abe01e,577536,20480,0.27966287499293685
046,2,166578,166578,1.6596129140702853,1.6596129140702853,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,effb2130c2762cd0544d9f9de1962ff05e9fab665e56d1d9fde363238c7efdd7,4583104,3521632,0.2779314999934286
047,2,324137,324137,1.007314808244662,1.007314808244662,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,ec1069330eb77c2baca26557506b00a0007445e632b6bd035e3173cd6b54b3b8,477324,13382,0.27875166697776876
048,2,224333,224333,0.9905809666879148,0.9905809666879148,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,5e846938ae76e8692ce6be76e8b2104616aaa76765230fcaafa862b4683d8f40,457356,42566,0.27429512501112185
049,2,196824,196824,0.9972157866926797,0.9972157866926797,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,2c57c33747a32076f095084dccdbc66cf833020970b26dc25a5be2aa08a38be4,242946,90406,0.2789417500025593
050,2,149750,149750,0.9995993322203672,0.9995993322203672,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,12f23da7926b05e668751bbbe9ce53d77c2015cce37430b718e3d9190d3b763b,365142,45766,0.2764770000067074
051,2,608677,608677,0.9982765900469379,0.9982765900469379,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,698bffaa320b80360435f7a63e4f5f514e1d6369510fb242bf0cc337ac5b7a40,786438,393220,0.2781411659962032
052,2,112782,112782,1.5986682271993757,1.5986682271993757,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,ab6cecb6807b8e70814eb89515222cfd0dcf4e7f7e203f3a718dc100198e3488,953188,142984,0.2798765000188723
053,2,912062,912062,1.6146775109586848,1.6146775109586848,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,e4b8f49f1c7ca7c0f1ed2b923ca56367dfc5472fe3b929a6cc78252d0151d1a9,8908944,5913656,0.27763837500242516
054,2,815025,815025,1.0000319008619367,1.0000319008619367,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,1c0cfcf83ae171dece4bde6f369f18a9729301593bec7dee5e6ebfb8b1e19466,1713962,107686,0.27984041601303034
055,2,86823,86823,1.3687041452149775,1.3687041452149775,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,d37d151840a9f4a5ddbc317964b76c9a86b644930476d5dc162e6d7a4498b39d,847032,221222,0.28649958298774436
056,2,277715,277715,0.9984516500729165,0.9984516500729165,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,75182375eaea04e5cd11763465fa20f0b6e5189dea2b170ff001afc6fd65f60b,311878,90278,0.28283874999033287
057,2,35012,35012,1.705872272363761,1.705872272363761,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,25f5b670f80c09624c1ad2b5354b2221f2c8bf4f9eb62bcb77f011bdaad86186,674244,331784,0.2793257500161417
058,2,4534019,4534019,1.001256721685551,1.001256721685551,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,7c555b6f9aa3548651ee1dbb9103d731b3d8b6ae38568bfa228d54315f0d3f2a,36921344,29253632,0.27875558397499844
059,2,421538,421538,1.9677300741570154,1.9677300741570154,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,28a33a23426695d93da5d1145c14d85d379c11ba6200e021cffab0e431505109,3416064,2072576,0.2826903749955818
060,2,688580,688580,1.290756339132708,1.290756339132708,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,c96e4bb5d8139a045d7dbad376d268024d197e16f88571636f7b7d43c3863118,3652626,1553620,0.2756865000119433
061,2,60714,60714,1.2713871594689858,1.2713871594689858,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,d8dbf862579cb5b7b9a1b7041d935aaef21ce6121ccfbf8db44bfe9c2cfc55e1,569832,25644,0.2788660840014927
062,2,2853465,2853465,1.0004710063028635,1.0004710063028635,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cfa695c7aa18d37a9ac9396cb0a924baa64870fb78635ec5a46bff4fdcca6f06,16846848,3445248,0.5576374169904739
063,2,1084695,1084695,0.986818414392986,0.986818414392986,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,1383cb502f6bae0bfadd3b6cd3d6b14810315aa1cb8cd585f46f572c677e1733,6308352,1287168,0.28038725000806153
064,2,19537,19537,0.9784511439832113,0.9784511439832113,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,09533a7d5bcdf1259d20f84e4465ea96b5b1498fa2be1791b0436805769574b3,54988,17574,0.27870004199212417
065,2,26868,26868,1.9751377102873307,1.9751377102873307,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,8951a10cd61743460214dd490026867f55f4b04457e699e5f2ef9d31d85f28eb,348990,32788,0.27757612499408424
066,2,355332,355332,1.010519739286076,1.010519739286076,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,6852d2e6879af4867961cd56e6ddf26faf4f495c3139fbdee9c67d439c3a7921,1218656,111622,0.2776780420099385
067,2,33769291,33769291,1.8903220088334103,1.8903220088334103,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,b588b8ea0aaf3fd96e67897dc12a21b6b41e5f1a154d839d90256487ffd65828,270076800,264028672,0.2813372079981491
068,2,359862,359862,1.0062051564210726,1.0062051564210726,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,54550d6bf400a1cc9ac5f2d0fce282aaead99742bc452e4c976d73b525be502d,2831608,60358,0.2829395000007935
069,2,24923,24923,1.0088673113188622,1.0088673113188622,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,87be2777fab7e2f1aa33aef5cb0601484d1c63b1deab71b484175c86b168a65e,197098,71044,0.2793524579901714
070,2,61432,61432,1.909428310977992,1.909428310977992,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,dc9139d212ab6f0b3d5b09e2d33352490b1fb67391f21f9736deeb6dbd4fddb8,454556,34592,0.2752200420072768
071,2,19072,19072,0.9919777684563759,0.9919777684563759,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,8dc9afbaa01ef6601fc6e0ce24518990f8ec5fa01b1b513138da106d6bef8d54,178666,57220,0.2721817920100875
072,2,21107486,21107486,1.1321967950138638,1.1321967950138638,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,a297f5d117673483e2317f1289b56bb5b40eebc291e972bcc34d16b337e6d20f,108026880,96923696,0.5533802919962909
073,2,5983278,5983278,1.6849670030374655,1.6849670030374655,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,7ed256aedac0869b50c4581a5400055ae094d23bcf4a4028e541b6e8ea5a59f2,145163136,141122048,0.27749845798825845
074,2,1422902,1422902,1.1822592139163484,1.1822592139163484,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,8eb3eba34e7c2e1cfa0a150a2520bc402d659548e2d9a34d8e7788ddaf2243be,10563932,6787204,0.2760734170151409
075,2,1427541,1427541,1.0099948092559163,1.0099948092559163,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,8f6f6e868521c62f10b3529deb454aa3ad46144635d3db663bdcfd621d04ddf0,1872140,34950,0.2804096670006402
076,2,3213634,3213634,1.9246476107733488,1.9246476107733488,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,efa9b8551c5b724176f139d70fbec961b67b4a9acb460db67dc92a40b6485b49,25315946,21045272,0.8378727080125827
077,2,366012,366012,1.3532889632033922,1.3532889632033922,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,2664ca311111157cfe5828ea99a8ac77ddccbec31e9ba686fa3c920a13fc1f21,2313452,172092,0.29772145801689476
078,2,1260358,1260358,1.8218180866071385,1.8218180866071385,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,8cd5492151c2fffe86da173c82d112eb376279f0c1f38da8c32e7f5951f2a515,14880432,12535344,0.27929241699166596
079,2,15500252,15500252,2.003338461852104,2.003338461852104,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,1671d2b9e55e742e3f5b839ac08c4d5c6c5d81475a38e083b73108f399e3e25f,41906176,32555008,0.5560025840240996
080,2,146880,146880,1.98895697167756,1.98895697167756,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,7f8437606d4a6df4c0cef202547290267b2999a3c2bb4a6180901a2597d3800b,2646016,667648,0.28612558302120306
081,2,77398,77398,1.9612263882787668,1.9612263882787668,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,c7db6eb32131b1b7d66f8715adc1a48195a6d48aeb30fc103e78c97582296479,1753436,12296,0.28008129200316034
082,2,715304,715304,1.0080203661659937,1.0080203661659937,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,03663c7dbb46a7311b258c8304dae60b179a768f883c4ab9187a71e75fd2e34d,767884,175878,0.2826045000110753
083,2,641438,641438,1.6494080487903742,1.6494080487903742,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,f179f3c972f2799a6e7ffe00e644de870d8fa3695c42745f4c5d5ec4276050db,15500448,14062144,0.27960637499927543
084,2,1255706,1255706,1.9968145409833193,1.9968145409833193,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,4b311eca36d08b1f809c86103475b5821558de1e122246cb0fcdc61fea6a76c1,13245546,9216,0.2771584169822745
085,2,3180068,3180068,1.0024625259585644,1.0024625259585644,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,f542a953eabeb301272714295c995f18c43fd39137dd285b06a740b8ab7b6d99,1922956,233222,0.27941870799986646
086,2,118040,118040,1.0030752287360216,1.0030752287360216,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,c833e531d543a4fb1037ec71af221f35dae3f5f704ba9dffc8f3baac4cd0e499,453708,115686,0.2832120420061983
087,2,2315262,2315262,1.716467078023999,1.716467078023999,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,43ad6a2ce5ab6323d07776ad82bcda951415481c9111adc6bcbae4a763d2b822,13052302,7133204,0.5603042080183513
088,2,235627,235627,1.0339349904722295,1.0339349904722295,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,9a61e29b8132d38ba5d652adc65b97a0ec423780c9f89d94950453c0a995ac22,1887388,57590,0.2790221670002211
089,2,346832,346832,1.998350786547954,1.998350786547954,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,50a326d808869a108d3be6e40e3d163b38cb69c39cc1816f6c3363ea25dc50c4,805120,238720,0.2760215410089586
090,2,768767,768767,1.5327960227220991,1.5327960227220991,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,2c5be1d04f24d01c86eeada2ea07e076fcfa5d581b2993da84a6f326dacc9bb8,23222736,20994384,0.28164150001248345
091,2,4820179,4820179,1.9058978930035586,1.9058978930035586,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,8b2347b431a56a9f4ec4c60457239dff27d24671d0f12467359f19fd3e49e0a5,51652728,45075072,0.5540116670017596
092,2,2828252,2828252,1.702660866146298,1.702660866146298,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,dfdbb2601e04d8e710c894a5b936582f0724a122a6c77adabf4d94c8e72ee9bd,69646016,66389088,0.2990047500061337
093,2,74717,74717,0.99314747647791,0.99314747647791,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,8c9893ae5de11a946f1cf0513f0722b0b8fca3141014b2fe09d0bc8facc78b5e,735232,20480,0.2826530830061529
094,2,81051,81051,1.170769021973819,1.170769021973819,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,9abbf0804e0a88608a1bdcd655c6214e088f716444f52bdfc417ca883bb84a24,554408,27716,0.28260045798378997
095,2,1042890,1042890,1.9991111238960964,1.9991111238960964,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,9096866425d9460bcbfb20c7bd515cfd58c3e5e6bae766f9c88dbaea790a1e22,11355036,0,0.281030042009661
096,2,52076,52076,1.6167524387433752,1.6167524387433752,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,29a58650b55d18ce064ec570f253e982d2fe46922a08eae98f99d5bcf0655d39,223746,4188,0.2781118340208195
097,2,5834394,5834394,1.9696148391760995,1.9696148391760995,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,9f1296f861a14d59d85a6511b50fddb8e71c11bb6eb7f0ab043c60c2f12d9abf,15630336,10584064,0.2873883330030367
098,2,136861,136861,1.296424839800966,1.296424839800966,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,caa4456c3b907aa8af46ea56879d7eb440d4917aab8e4cded58434716cf8680e,943866,245872,0.27981149998959154
099,2,1216344,1216344,1.3343256512960149,1.3343256512960149,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,15b68b5cedfee54a6d4b1652bea079efd11eb2d89368897939c9b68050ab9841,6453936,3919900,0.2815309999859892
100,2,104992,104992,1.4403287869551966,1.4403287869551966,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,c4c01c5a48fb1779d14a2d2c6f0fa974445ec37c8185f431541891821e5ab729,530654,76056,0.278129957994679
001,3,81054,81054,2.8759839119599278,2.8759839119599278,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,933c2854628f3c95a4938ab87a1d19cc304fb3a3550d2a59f50dadd770ae9600,1666432,26880,0.2808810000133235
002,3,166834,166834,1.5700936259994964,1.5700936259994964,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,426fe128816a51ff911a22b54c7ec09865a1cef6f76f112175d1b1d2f55b24ef,1649664,425472,0.2762562499847263
003,3,599323,599323,1.004820439062075,1.004820439062075,q2-contiguous-baseline,contiguous,0b58c123cccf02fc993b741d79dcd8511e4dd38f,b93a7b274c8334975b9bc282f5586260159e7e2e8569a5bb518afb3266827583,1541620,257356,0.870073300000513
004,3,134043,134043,2.927098020784375,2.927098020784375,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,a5349f7d577173b4be9d59cca66b19ae65cf50ffc7bb7b5fa485febabb06cd5c,1013760,221184,0.2864680420025252
005,3,91156,91156,1.0489490543683355,1.0489490543683355,q2-contiguous-baseline,contiguous,0b58c123cccf02fc993b741d79dcd8511e4dd38f,5bd716159635bef1840ae27c3d8f008fd5eaceab7d9cf2b62eaeb3a0388592cd,391986,58572,0.5805320999998003
006,3,43259,43259,1.9149078804410642,1.9149078804410642,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,b241e9a2e5cc5f9ac9fc4749f647e44d0fdaa140a085fc948a017db0d478fa9b,797360,254012,0.2802335000014864
007,3,338094,338094,2.994912657426633,2.994912657426633,q2-contiguous-baseline,contiguous,0b58c123cccf02fc993b741d79dcd8511e4dd38f,89f12b9562b5e7b4b464b6ffcee038d2a4ee87179fa44bf160a5a13089f80188,1787904,55296,0.4739846000002217
008,3,163359,163359,2.984867684057811,2.984867684057811,q2-contiguous-baseline,contiguous,0b58c123cccf02fc993b741d79dcd8511e4dd38f,89baa53a1ed33c4da8c038a3b61bcf0e09610bae61f2a7ca4f0d777a6c4325d4,2654424,0,0.3847651999994923
009,3,147534,147534,1.0388181707267476,1.0388181707267476,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,07c4a99de082291dc8af0ebf9f0aa7ba4bad520f07c3cd1721c43a4febd69e8e,569382,74050,0.27620866597862914
010,3,63069,63069,1.378950038846343,1.378950038846343,q2-contiguous-baseline,contiguous,0b58c123cccf02fc993b741d79dcd8511e4dd38f,362e4367914f3447fa5f7aeb2f27c7e92a3926c04d1040cdbc18dcd53c31a2a7,451006,66856,0.3734678000000713
011,3,66294,66294,2.786028901559719,2.786028901559719,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,b4057ed43812975ead0c9b37b51e3d99bb3ea0db506392497f264349ee66ad70,1449984,843776,0.27773158298805356
012,3,31199,31199,1.893906855988974,1.893906855988974,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,671234e023fab8c573f165d6a6f70baf3c6b4c166fef65a5597f69a8e0a2cdc7,606178,51280,0.2795580840029288
013,3,88351,88351,2.98750438591527,2.98750438591527,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,694df0d1604c77ea5c8e5354fb18c815a931a607d2c7bc34e12764a5f77ede5c,2543616,16384,0.2750940829864703
014,3,12955715,12955715,1.3660863950773847,1.3660863950773847,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,b1bb7e3d5d87771c5f27e1a82000ca981190ba7ca93ea398491579b2d3190f24,78906408,68973668,0.8274695000145584
015,3,106978,106978,1.6579296677821609,1.6579296677821609,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,2f2780801f5aabd19df837f19e610c983cd450054be69d4b751073e306706598,1358850,474236,0.2768024170072749
016,3,7718715,7718715,0.9995864596632988,0.9995864596632988,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,9b84d38264c6d3a1f6530a1521e0295a20915c698638b13374ac3c13acb8d44c,1310778,917560,0.27740954101318493
