case,route,baseline,ours_makespan,fang_makespan,ours_speedup,fang_speedup,ours_over_fang,mean_delta_contribution,quality,ours_ddr,fang_ddr,ours_extra,fang_extra,ours_spill,fang_spill,ours_wall,fang_wall,fang_run_path,fang_run_sha256,fang_result_sha256
063,tree_paired_leaves,1070397,291142,280084,3.6765461527364653,3.82169991859585,1.0394810128390055,-0.0014515376585938445,loss,5058048,7822848,36864,2801664,0,135168,0.566506166011095,1.890188900000794,results/a/q2-yuanzhifang/feedback-20260924/round5b/063-tensor_packet/run.json,304241718313b450804be2c3e814cc7cb0aaa36626f999e668e88baf454308a2,f1bad4ba07f6276af0afaeb7eba1d7243ef3cf52190a1be1336cc08cd4070a4c
064,dag_eft,19116,13322,18216,1.43491968172947,1.0494071146245059,0.7313350900307422,0.0038551256710496417,win,151606,168980,114192,131566,0,0,0.28865366699756123,0.7082394000008208,results/a/q2-yuanzhifang/feedback-20260924/round4/064-tensor_packet/run.json,8df0cc09f59f8f5f7ad4666b8d2807144adce5eac3e828ec744857c94eb88746,e8793ed5635aebd770222089df885b1d5c25cd89b61f323d924a2ea0c8806ef8
065,component_envelope,53068,10779,14655,4.923276741812784,3.62115319003753,0.7355168884339816,0.013021235517752543,win,358106,357674,41904,41472,0,0,0.2895716250059195,0.42058449999967706,results/a/q2-yuanzhifang/feedback-20260924/round5b/065-tensor_packet/run.json,b9159b17ef3f80f644aada851884ea1617d168e017888ef560910378f4244f2e,e33b5152c8eb6419080be79fdc5039644f4e0b066893632ce220bc7399abf529
066,component_envelope,359070,248283,247248,1.44621258805476,1.4522665501844303,1.0041860803727432,-6.053962129670243e-05,loss,1127818,1126234,20784,19200,0,0,0.29177504099789076,0.818823199999315,results/a/q2-yuanzhifang/feedback-20260924/round5b/066-tensor_packet/run.json,c4a8432f3bf3c1e42ba987e9153016ce30b87c93ec243f848f66addce01e4d21,3a3e26de5950c41093b034afca8f7b85ef82a2625ec79d41a019fac474aad710
067,component_envelope,63834834,18473155,15320907,3.4555458447677183,4.166517948317289,1.2057481322744144,-0.007109721035495711,loss,269223040,22980096,263174912,16931968,252010112,5767168,0.2852955410198774,1.2658494999996037,results/a/q2-yuanzhifang/feedback-20260924/round4/067-tensor_packet/run.json,72c1408ff83ed6391ad425b47ad4af2435240fed6f81f6e0c3223b670c8cb0ae,0861d88ecf13afe94f9c3b165876a652bb856506a064dd5274520832cdbcae16
068,component_envelope,362095,294340,292385,1.2301929741115716,1.2384185235220686,1.0066863895206661,-8.225549410497024e-05,loss,2772546,2771250,1296,0,0,0,0.2981223749811761,0.84061870000005,results/a/q2-yuanzhifang/feedback-20260924/round5b/068-tensor_packet/run.json,294715906115f721dabfc4ba9f9da98004bc8f72ee05a56d76a506a6d3dc602a,207d71797b7091fd51cf97a23a520750a8ed6e0597504499512a8b4142e7ac8a
069,dag_eft,25144,18379,16270,1.3680831383644376,1.545421020282729,1.1296250768285188,-0.0017733788191829137,loss,850514,661586,724460,535532,0,0,0.2966855420090724,0.46564029999899503,results/a/q2-yuanzhifang/feedback-20260924/round5b/069-tensor_packet/run.json,85463bb48704243f5344de79c4a47d8addbc40cf29540466d2a4ab4472631a9b,ca2c73e2df32a7db86bdc07714c8123e94573174f05b9f78a273787c118940b8
070,component_envelope,117300,31379,36800,3.738168839032474,3.1875,0.8526902173913044,0.005506688390324741,win,707196,725628,287232,305664,0,0,0.2844246249878779,2.020370499998535,results/a/q2-yuanzhifang/feedback-20260924/round5c/070-tensor_packet/run.json,63de6ed8ef86146facefdccb208cd65f9fbf7ee9d5963613ffa9764732309ea7,cb647bbc5efb55ea24698e27b7a50ce09d0baabb949f384c01127431606e5321
071,dag_eft,18919,13146,15036,1.4391449870683097,1.2582468741686619,0.8743016759776536,0.0018089811289964785,win,547570,484690,426124,363244,0,0,0.2794816250097938,0.7877618999991682,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/071-tensor_packet/run.json,84a46546de2e2bfc21c1a5d225521cb5442c60aca380bc5a1577ef420feeebc6,ac5b32df15379ef90525324b9bdec2e869e989bb1021c1f2284efd34d8dbdddb
072,component_envelope,23897828,6326553,5953093,3.7773852522850913,4.014354890810542,1.0627337755348354,-0.002369696385254505,loss,109325952,115699328,98222768,104596144,67469312,73842688,1.118115958000999,3.010506600003282,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/072-tensor_packet/run.json,529256b3d70040ff3309f19ad6d07318fc332ff7c81bb0b76259e6acbf1ccaac,cecfc2045cff3922b43b1a176e5a3ae3bee6e2a437aa53fc89907de045c504ab
073,component_envelope,10081626,3903787,2231456,2.5825246100773427,4.517958678100756,1.7494348981113677,-0.019354340680234134,loss,144263296,15205888,140222208,11164800,129057408,0,0.2871569170092698,1.5063342000012199,results/a/q2-yuanzhifang/feedback-20260924/round4/073-tensor_packet/run.json,975c1b6e794c13a9103eebbdc9d6b6991ab7f408181524951eeffd07b107fc5a,83738af906f638e80babf9d1b77b32eed1f3055b7d2f36d08a6a10e1ad246871
074,component_envelope,1682239,455270,471793,3.6950359127550683,3.565629417986278,0.9649782849681958,0.001294064947687903,win,11526360,12402904,7749632,8626176,1744896,1982464,0.2866642079898156,1.257383199998003,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/074-tensor_packet/run.json,7b9a9564a972597cab9f77d5125fdbbc21ff08397e07d6514bef807521fc508d,f826ec8199b8a527861254a132038f5b8edfb009566f10fd349d8745487eaf5e
075,dag_eft,1441809,478237,464638,3.0148420134786726,3.1030802474184203,1.0292679462291074,-0.0008823823393974761,loss,13013336,11858104,11176146,10020914,0,0,0.6099840420065448,1.8501663999995799,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/075-tensor_packet/run.json,c6d1b58cfee490bf4473efc64c2f3339f659823aa03f03f6042e8a7624d13272,a18b2194d8751240741c6b5393b4cbad91a43846ad61513342d348452efbffc0
076,component_envelope,6185113,1525945,1527066,4.053300086176107,4.050324609414393,0.9992659125407808,2.9754767617138354e-05,win,27883090,31081042,23612416,26810368,11388928,14586880,1.4044474580150563,3.879352799998742,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/076-tensor_packet/run.json,2fea4602965526be35f14c039ee2f09c2dc8e8e9cdfd1eace77ab5b0f421f8f5,948f1b5aa5b78746f35843004a2798e5c9b24dcdd40bb98eff6dcc6eb6bf16a4
077,component_envelope,495320,122380,141054,4.04739336492891,3.5115629475236436,0.86761098586357,0.0053583041740526615,win,2256048,2313392,114688,172032,0,0,0.2848921669938136,0.9869933000009041,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/077-tensor_packet/run.json,4e9bc12f369522ef804768c2992915d8ef8659d3ba7bfe58bda51f76b4b0ccd4,38b943109ecbb6f2e85a81040b5a2ccef6a0dec82a329f9f0a7bb29688e8cb4d
078,component_envelope,2296143,690924,524644,3.3232931552529656,4.37657344789991,1.3169387241634327,-0.01053280292646944,loss,15492000,8790528,13146912,6445440,6701472,0,0.28185862497775815,0.6897536000033142,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/078-tensor_packet/run.json,5038c0e76824a1704ff21dc4e26997aaf89738ffc3d38ddd6062a291aabde230,a9d45334169b7187c9f5a16c84ccd563441e74b5ad871dd9a2d0de63d98fde6c
079,component_envelope,31052251,7738844,7499300,4.012518019487148,4.140686597415759,1.0319421812702518,-0.0012816857792861125,loss,78299136,78299136,68947968,68947968,57999360,57999360,0.8467826249834616,3.4240648000013607,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/079-tensor_packet/run.json,d58854fc0469d98e445c9e68178b528dc7ed8cc7367dd5a3d627cf1588750a7d,3ea4a06f608ba9cd10c3af5b0a9c10983ddb9ffa31676f5faca3bfd9f4d1072f
080,component_envelope,292138,112232,91712,2.602983106422411,3.185384682484299,1.2237438939288205,-0.005824015760618879,loss,6168576,4644864,4190208,2666496,0,0,0.2816559579805471,1.0200624999997672,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/080-tensor_packet/run.json,1be67e5832600e0955132432e04be5053155c62a106fe6a6e13f40b904f46e3c,a765134489ee65c2a8518efa75542e3c6e2eebbd7a83894d2f67a404f2f4398d
081,component_envelope,151795,47085,39733,3.2238504831687376,3.820376009865855,1.1850351093549443,-0.005965255266971173,loss,1741140,1741140,0,0,0,0,0.2824567500210833,1.263120899999194,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/081-tensor_packet/run.json,8cccaf2ef634c114743f7d1e4041fe949845b459fd8f3c777876c652c758ea71,8e4a908a6ad8df1eb177cfa33625c51ac4c8520a44789e4dda9c80f0fb17524c
082,dag_eft,721041,243359,233836,2.96286966991153,3.0835329034023844,1.0407251235908928,-0.0012066323349085462,loss,7582104,7225368,6990098,6633362,0,0,0.28287054199608974,1.5747535999980755,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/082-tensor_packet/run.json,9e7ce02f239911aac90c2510a8a9b0e8baf80bdb623947baea02a2b725ecaa5a,f6cac058c8b6d1b7f43f27b180072918ba100fa94cc123548a99b2d1c2ea8df8
083,component_envelope,1057993,450029,214624,2.350944050272316,4.92951859997018,2.0968251453705085,-0.02578574549697864,loss,16415904,4229504,14977600,2791200,12186400,0,0.2875034169992432,0.8606833999983792,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/083-tensor_packet/run.json,a01ffa65f052d32db064156d89fdf872c611d5f4f952a19c2e69937d0ab24338,883c8dab005c126f9fcb4b5c32d3d563f41cd718d0a20bbcb886f65758d2c907
084,resource_word,2507412,317988,317988,7.885240952488773,7.885240952488773,1.0,0.0,tie,13236330,13236330,0,0,0,0,0.5692080409789924,2.1269566000009945,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/084-tensor_packet/run.json,f04eb962e9e888db05f14fc6ddf1b457393ee6e757e7477fb8616fed711b10bc,30024459eec5c21c4c8e540dd21cf46b6ccf0908f972dff95e578694251f6035
085,dag_eft,3187899,1030113,1009756,3.0947080563006195,3.157098348511918,1.0201603159575185,-0.0006239029221129843,loss,31422712,30378392,29732978,28688658,0,0,0.8556228330126032,3.591509699999733,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/085-tensor_packet/run.json,e24c84772c1b64e3a2558bf313d2287dc38330d7565dd7bc789929bc1d9a86bf,50a51fa422eaf6bd9461541fd86fd3afd993d833a722713c987152807054a549
086,dag_eft,118403,99945,77794,1.1846815748661763,1.522006838573669,1.2847391829704091,-0.003373252637074926,loss,4897686,3147862,4559664,2809840,0,0,0.2878054169996176,1.5788467999991553,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/086-tensor_packet/run.json,a85f5c0122ad35598b3148a5c47f99b1c8c366e496046c09b18204a95ac7bb7e,4648d86065d41e3b124b0b951c7bfa6754dec783294e416ea41224c809618afc
087,component_envelope,3974071,1214996,1249862,3.2708510974521725,3.179607828704289,0.9721041202948806,0.0009124326874788346,win,11434874,40124302,5515776,34205204,2543616,6477088,1.1346202499989886,4.006204500001331,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/087-tensor_packet/run.json,2b5f96abcea081e59efd3a9d6e4a01dcb6296b51bd58276fc773446b1b8a7e79,54e3fd5b0caea04ad07b0166a3cd8dd7b574a23d4d9a92e7bc4808cd706ba741
088,component_envelope,243623,199448,198532,1.2214863021940556,1.2271220760381198,1.004613865774787,-5.635773844064218e-05,loss,1903526,1903526,73728,73728,0,0,0.28653041599318385,0.6901577999997244,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/088-tensor_packet/run.json,d8be2ce0a5f473bc40a2396f22811969115932250b3afac22728889c267a9559,7a98aff10380f3e04f2d4ed436c4f6f917392a4cb346a67df372eb3224fad43b
089,component_envelope,693092,147992,152132,4.6833072057949074,4.555859385270686,0.9727867904188467,0.001274478205242211,win,1282560,1282560,716160,716160,0,0,0.2859246250009164,1.738278500000888,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/089-tensor_packet/run.json,af1ee3a4548ab192d829fbaaa304ba88643ce445069b84fee48e13787624b4b9,8a726ff7675791258557d7f26c9dab4e64c26bd9a1b3c55928226f5f84a64701
090,component_envelope,1178363,608275,293694,1.9372208293945994,4.012213392170082,2.071118238711039,-0.02074992562775483,loss,23620488,8673792,21392136,6445440,14946696,0,0.284564791014418,0.9763176000014937,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/090-tensor_packet/run.json,166a7be65272bbff67956ed9ea713c84f53c8fc40991b804ae189ea265e585d4,68ff361db43941d40ea3656c4fd30ecff5c3254e02880ae64d0d54818aea3e71
091,component_envelope,9186769,2298823,2308314,3.9962924505279442,3.979861058764102,0.995888341014264,0.0001643139176384212,win,47374488,53224952,40796832,46647296,21361824,28167168,1.406519957992714,6.150198499999533,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/091-tensor_packet/run.json,3888901d7d567ed418b91982017ae5e6715dd18d9f500c58765340453f23e313,3d39660fde97f0dfb3859d43e318e40262657297ca97628916c66675b9751113
092,component_envelope,4815554,1927728,1028366,2.4980464048869964,4.68272385512551,1.874554390168481,-0.021846774502385136,loss,70437312,9521536,67180384,6264608,64389184,3473408,0.5724630829936359,2.07681600000069,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/092-tensor_packet/run.json,b85de243fd82eac42b250fa72e0026549f6925381677141203ced1f21c259fb1,3381ccc1af1e5907aa845135a5340de34f4de0d2512b81bb7909a8a4b04cddd3
093,component_envelope,74205,19743,21755,3.7585473332320314,3.4109400137899333,0.9075155136750173,0.003476073194420981,win,739328,739328,24576,24576,0,0,0.28959962498629466,0.5931254999995872,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/093-tensor_packet/run.json,443af91feaddff0b7712596b233d49edb7a065ad2d4fd2b7fdddcdba14dcace8,ef9e626e8af93980fab3c6bf6f90970088c770d9090fa0f047ffdfe5b3a1aaa6
094,component_envelope,94892,24430,31823,3.884240687679083,2.9818684599189265,0.7676837507463156,0.009023722277601566,win,845220,715620,318528,188928,0,0,0.2852680829819292,0.6129760000003444,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/094-tensor_packet/run.json,c9cd10677d77c5c75e53e670366482b82e4c7d8f68dea9837ca02ba061bea2d3,cb3b0a4a006f829525f56b6f753cd0fe84513bd474f5b47819fd04fd7f93fa09
095,resource_word,2084853,269686,269686,7.730668258641531,7.730668258641531,1.0,0.0,tie,11355036,11355036,0,0,0,0,0.2832668329938315,0.8672579999984009,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/095-tensor_packet/run.json,9a6f2dfaec9eff37d69f5ac655c9c5f72505f14d76a57aa1752e1037ad2b5c1f,62aa470c9cdd5a82c1fa43735f603df6b61b32fb70364620fb136866ba9fb68e
096,component_envelope,84194,26984,26984,3.120145271271865,3.120145271271865,1.0,0.0,tie,299046,350886,79488,131328,0,0,0.2822714159847237,0.5271022999986599,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/096-tensor_packet/run.json,3835df21857cb65000e54a43b8cf334e627a9b65c993674d0fc6d746f82dd834,41220e7cfb7914264e42eba07b16b63dc614aad5c1c9ed9102c6bf6d1b0b667a
097,component_envelope,11491509,2626908,2577788,4.37453805005733,4.4578952962772735,1.019055096850478,-0.0008335724621994345,loss,19267584,12713984,14221312,7667712,6553600,0,0.28389812499517575,1.1207141999984742,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/097-tensor_packet/run.json,389c192071183f2423a41efbd2fdd9b6e23e534d49e57da643256e6ab8aa82a7,19964a37550b3cfb5c5fc1bbfdf48983d4b2c1c09d40980c76c2178121927501
098,component_envelope,177430,90237,46354,1.9662666090406373,3.827717133364974,1.9466928420416794,-0.018614505243243366,loss,697994,976746,0,278752,0,0,0.28824824999901466,0.6027703999970981,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/098-tensor_packet/run.json,c426681bd5442de32532feb263f64a0dbadeb46b775e5bb03baea41424063535,1c483ea2ba225fc8e59366942914966a8320b9392cd0658b359d41eeb8d81d78
099,component_envelope,1622999,402826,402343,4.029032386191557,4.033869111678344,1.0012004682571836,-4.8367254867871524e-05,loss,8608404,9566868,6074368,7032832,421888,1318912,0.2870249160041567,0.8834936999992351,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/099-tensor_packet/run.json,4c84ca96c924f64556c57a23c2373d0503e265bf07a57db6a19b2900f14b9a6e,25f7b6b494c4236339e6c71be1f4421db641c28dea91aced286b796adb7a9311
100,component_envelope,151223,59709,59098,2.5326667671540304,2.5588513993705373,1.0103387593488782,-0.0002618463221650691,loss,598982,589766,144384,135168,0,0,0.3010232080123387,0.6283375999992131,results/a/q2-yuanzhifang/feedback-20260924/round5c-recovery/100-tensor_packet/run.json,0ebfcf6471e7462fa85cac8ce31af36a9693fe9faa441bd795de99f7bcdcd07f,f9f917a230bbf0e4e2c8f7585ec864e7b913369b1190605fcf0a7c922c5121e1
