case,cores,method,baseline,makespan,speedup,baseline_cycles,makespan_cycles,observed_speedup,plot_speedup,attempt_id,revision
095,4,p1_v4_a0537aeb,2084853,524422,3.9755254356224565,2084853,524422,3.9755254356224565,3.9755254356224565,nikolastarx-20260924T1952Z-s59ee-P1-095-k4-r0,1
095,5,p1_v4_a0537aeb,2084853,420852,4.953886401870491,2084853,420852,4.953886401870491,4.953886401870491,nikolastarx-20260924T1952Z-s59ee-P1-095-k5-r0,1
096,1,p1_v4_a0537aeb,84194,84194,1.0,84194,84194,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-096-k1-r0,1
096,2,p1_v4_a0537aeb,84194,47196,1.783922366302229,84194,47196,1.783922366302229,1.783922366302229,nikolastarx-20260924T1952Z-s59ee-P1-096-k2-r0,1
096,3,p1_v4_a0537aeb,84194,33662,2.5011585764363375,84194,33662,2.5011585764363375,2.5011585764363375,nikolastarx-20260924T1952Z-s59ee-P1-096-k3-r0,1
096,4,p1_v4_a0537aeb,84194,26984,3.120145271271865,84194,26984,3.120145271271865,3.120145271271865,nikolastarx-20260924T1952Z-s59ee-P1-096-k4-r0,1
096,5,p1_v4_a0537aeb,84194,27053,3.112187188112224,84194,27053,3.112187188112224,3.112187188112224,nikolastarx-20260924T1952Z-s59ee-P1-096-k5-r0,1
097,1,p1_v4_a0537aeb,11491509,11215101,1.024646055349836,11491509,11215101,1.024646055349836,1.0,nikolastarx-20260924T1952Z-s59ee-P1-097-k1-r0,1
097,2,p1_v4_a0537aeb,11491509,5617602,2.045625339780212,11491509,5617602,2.045625339780212,2.045625339780212,nikolastarx-20260924T1952Z-s59ee-P1-097-k2-r0,1
097,3,p1_v4_a0537aeb,11491509,3660459,3.1393628503966307,11491509,3660459,3.1393628503966307,3.1393628503966307,nikolastarx-20260924T1952Z-s59ee-P1-097-k3-r0,1
097,4,p1_v4_a0537aeb,11491509,2626908,4.37453805005733,11491509,2626908,4.37453805005733,4.37453805005733,nikolastarx-20260924T1952Z-s59ee-P1-097-k4-r0,1
097,5,p1_v4_a0537aeb,11491509,2102348,5.466035594487687,11491509,2102348,5.466035594487687,5.466035594487687,nikolastarx-20260924T1952Z-s59ee-P1-097-k5-r0,1
098,1,p1_v4_a0537aeb,177430,177430,1.0,177430,177430,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-098-k1-r0,1
098,2,p1_v4_a0537aeb,177430,89756,1.9768037791345425,177430,89756,1.9768037791345425,1.9768037791345425,nikolastarx-20260924T1952Z-s59ee-P1-098-k2-r0,1
098,3,p1_v4_a0537aeb,177430,76808,2.310045828559525,177430,76808,2.310045828559525,2.310045828559525,nikolastarx-20260924T1952Z-s59ee-P1-098-k3-r0,1
098,4,p1_v4_a0537aeb,177430,65648,2.7027479892761392,177430,65648,2.7027479892761392,2.7027479892761392,nikolastarx-20260924T1952Z-s59ee-P1-098-k4-r0,1
098,5,p1_v4_a0537aeb,177430,60140,2.9502826737612238,177430,60140,2.9502826737612238,2.9502826737612238,nikolastarx-20260924T1952Z-s59ee-P1-098-k5-r0,1
099,1,p1_v4_a0537aeb,1622999,1612248,1.0066683289419494,1622999,1612248,1.0066683289419494,1.0,nikolastarx-20260924T1952Z-s59ee-P1-099-k1-r0,1
099,2,p1_v4_a0537aeb,1622999,811243,2.0006323629294798,1622999,811243,2.0006323629294798,2.0006323629294798,nikolastarx-20260924T1952Z-s59ee-P1-099-k2-r0,1
099,3,p1_v4_a0537aeb,1622999,544403,2.981245511137889,1622999,544403,2.981245511137889,2.981245511137889,nikolastarx-20260924T1952Z-s59ee-P1-099-k3-r0,1
099,4,p1_v4_a0537aeb,1622999,405655,4.000934291454561,1622999,405655,4.000934291454561,4.000934291454561,nikolastarx-20260924T1952Z-s59ee-P1-099-k4-r0,1
099,5,p1_v4_a0537aeb,1622999,337075,4.814949195282949,1622999,337075,4.814949195282949,4.814949195282949,nikolastarx-20260924T1952Z-s59ee-P1-099-k5-r0,1
100,1,p1_v4_a0537aeb,151223,151223,1.0,151223,151223,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-100-k1-r0,1
100,2,p1_v4_a0537aeb,151223,88721,1.704478082979227,151223,88721,1.704478082979227,1.704478082979227,nikolastarx-20260924T1952Z-s59ee-P1-100-k2-r0,1
100,3,p1_v4_a0537aeb,151223,57811,2.6158170590372074,151223,57811,2.6158170590372074,2.6158170590372074,nikolastarx-20260924T1952Z-s59ee-P1-100-k3-r0,1
100,4,p1_v4_a0537aeb,151223,58086,2.603432840959956,151223,58086,2.603432840959956,2.603432840959956,nikolastarx-20260924T1952Z-s59ee-P1-100-k4-r0,1
100,5,p1_v4_a0537aeb,151223,58085,2.603477662047,151223,58085,2.603477662047,2.603477662047,nikolastarx-20260924T1952Z-s59ee-P1-100-k5-r0,1
