case,cores,makespan,extra_ddr,ddr_bytes,spill_bytes,solver_wall,evaluation_wall,e0_result_reused,platform,cpu,workers,timing_scope,attempt_id,revision,run_id,solver_commit,source_result_sha256
029,5,9383,0,430164,0,0.666045792051591,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-029-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,76af154176fc40529bf72dd488becc6989778648499b4331777d083622c45aa6
030,1,2792105,7456768,9850828,670720,0.6627270000171848,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-030-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,c492533e5d988882e83eaf702390596906f927289981c44edd6e552175ad891e
030,2,1398487,9063424,11457484,951296,3.8726850830134936,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-030-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,e827c3735a1c24ab464f75bea228cfb18c2fdbec1861baef76fd160216b7f758
030,3,933857,9242624,11636684,5341184,3.890504584007431,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-030-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,eaadfc7544673caf624fcf8fdbd8367231f8c54f14447b0eb115951da7b9c96e
030,4,700342,10404864,12798924,4585472,3.889217124960851,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-030-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,f2999d0c4dd5a017ef5bb4efdf4f0369848b8421d435c88883a462ba8bae6090
030,5,561102,11479040,13873100,4015104,4.610346374975052,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-030-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,78af4110397ded5804f42a030766d378f1d00d1d1926b194236680aacb33a0be
031,1,1405775,4586496,6771536,801792,0.40059304097667336,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-031-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,8c790634c5685cf01528087bc0f3d8133e01b58287224158c3372cef40b218a3
031,2,737122,5466624,7651664,2545152,3.4620852079824544,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-031-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,24e80b053de46c1575fa831884be7e1bc699d5616cf67a2280acec426688bdc5
031,3,485202,7348224,9533264,3886080,3.431477750011254,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-031-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,d3a38e5be431c24550661c43040612dde157f8da46dc949eb800482067f6300a
031,4,390498,8242538,10427578,2663424,3.620266833982896,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-031-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,7320248b2be6f12dc50ec5cb58076d8a9b6ecf04203db71bb3379faa3bfb2ae6
031,5,306213,8059392,10244432,1810944,3.257892666035332,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-031-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,df2a08152703abe1fd4606706b458275ab3dc447f245e74c3488c00a8a20388f
032,1,41443,0,293088,0,0.3590675829909742,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-032-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,c2566f5f8b6895b3c4357f61481813dcc9adf8da386da3853f7c3b0e7c4a1373
032,2,21880,6216,299304,0,0.3607200830010697,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-032-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,f6fb56ff2782b714380422f0a10a4a080fdba80a61df6c9b656c170bb5d80f09
032,3,15402,12360,305448,0,0.35334291600156575,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-032-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,a530b95b9a1f6b319567973ea0c72fb40fa336415c38d6551aa3680b74626008
032,4,14274,12360,305448,0,0.3620305419899523,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-032-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,6a6bb8d2e3a58499709a9b46d9ced5a6dbe563f9b77472f8395a61278679b10b
032,5,10415,12360,305448,0,0.6392650830093771,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-032-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,4d218eec7def2cb3fa9f0c0cc7a8e0bb1bf6156e998166045d1ca2fced9d527a
033,1,1774196,4592640,7565550,4592640,0.3575440419954248,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-033-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,5be1219822e6aa84c833f4fb5b3baf21e7bad199fa1e6834f19b05ba3381833e
033,2,900424,7687268,10660178,4549632,1.5259436659980565,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-033-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,bcb52f682add95d22a03eae34792af2a41a4538a8bf4b4b1bcb788b50d603563
033,3,602774,7980682,10953592,3251712,1.5189047090243548,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-033-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,dcb75b48eb6bd9eccc5793fae560d37755bd0540572010487e0221931959a4a7
033,4,457426,7130286,10103196,1579008,1.5400197919807397,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-033-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,ee286d87c1206358aef845c279c2721bb127a3adf10c7b4b4326bcd4e6640bed
033,5,373638,7816320,10789230,1307136,1.5173020419897512,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-033-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,863e5a36fe728e06f96016f7f88dde037deb613560013790ab0cab4a9f0320bd
034,1,842996,1079832,3360218,1079832,0.35736408398952335,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-034-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,2cb8ea101f8608a1d8dbf5bdb9b13dbd3a4889554e5375747bce2050a2f2f75b
034,2,419315,1991168,4271554,752640,1.808139915985521,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-034-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,e3172385e72a9855dd4a1c8d38db07321a1d9532acf30f35a6c0211d4dbacd14
034,3,279005,2705920,4986306,417280,1.8039105419884436,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-034-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,22a1ae3a44c24dd9a18c5e5e11afb8791749422dbc900d0193992aa5d2aa1a14
034,4,211980,3116544,5396930,57344,1.8096694170380943,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-034-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,5820a4163b0be67cb87892a876c2a709e1282519563b23f63bf977aa42cdfee5
034,5,178384,3512320,5792706,49152,1.819703999964986,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-034-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,eb03b97ab7528edaa5f2978e70b723a89a225fefb209d7c1b6102edf476870f9
035,1,169571,0,410854,0,0.3566295839846134,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-035-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,230c11664d9738ca107cadc36a755c5854e136a722ba14ee9136a60ccb7b853d
035,2,95406,0,410854,0,1.5200270829955116,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-035-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,189845185c8a882169c75a5053c152eacaf1debda5a5fe7c21c9bd90dc362c1b
035,3,76666,471760,882614,0,1.5264632920152508,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-035-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,c4cea6c15c84dafc3e54abb67358fbcaae871633eeec5d3c2b7d3ad31f504150
035,4,63590,516578,927432,0,1.5262039169901982,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-035-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,34ceaae0fc00a9020751ceb96a6ef429b101f85e7edea28ec605049e03a64ddf
035,5,55444,529378,940232,0,1.521441207965836,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-035-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,80148536d2b8331f3a01174d086e478fa82647989e8eb7483c5b9a17c0f9f123
036,1,931510,0,6554752,0,0.35919729102170095,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-036-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,9462ac201a66777f370b69bb33f2c57df9dafc8702e0fdea1daf10c6cb1f4492
036,2,466068,1152,6555904,0,0.35401537496363744,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-036-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,04d502b7c4e5676adf577702b9005a5bee6a1dbd0a35f7ae91eca725b58b8695
036,3,311345,2304,6557056,0,0.3735722919809632,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-036-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,49d3fc5d852b06fc8d6193ef62771a1da08399462b4a6eb09e15111925b46eb5
036,4,233584,3456,6558208,0,0.35673016600776464,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-036-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,be14078bff13bde2e95932a981f235d80c36902b9b99c8f48a66f708f19a5065
036,5,187182,4608,6559360,0,0.36267674999544397,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-036-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,374a5db2ea793227df178b4fa66c6dd0fdf77736ef55ceb897530018750d20a6
037,1,210001,0,614400,0,0.35732154198922217,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-037-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,90ef9a84a30c3995276c62cface3e33d03808a7dba3ddc3d82e75c949c47756b
037,2,105374,204800,819200,0,0.3588026670040563,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-037-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,b1a29eeddc8d5b3736ecddfbb6e023aad43d2c82f0ff74d6f2889a6bd0b22e8d
037,3,73241,704512,1318912,0,0.6363440419663675,0.3591485419892706,False,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-037-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,dbb38c8976ef01570bbc657703a007f0a5844fa5dfaedfa75aaf23cb5a44e844
037,4,53320,614400,1228800,0,0.3538460420095362,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-037-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,ea0ad880666314b5c3cf7c9dd9e407ab4b6312ee3a700b74893c531a33986d31
037,5,43013,942080,1556480,0,0.3548467079526745,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-037-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,dad5e32b03366d6a6639bed506a7d2674e1109ed3f6475e248b33663c53f12d8
038,1,1349031,7127040,9929990,724992,0.35448191699106246,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-038-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,88e12fe8c8b7dddd76b8366e04d5584275b9d41389c485267072a9dbc338fed6
038,2,681518,6790656,9593606,4273152,2.962786792020779,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-038-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,4e0a4794adc03944ef567d63341e868470aa13e1eaf427c518bc4a00a572aaed
038,3,462369,8093184,10896134,3161088,2.983956833020784,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-038-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,3cf168c0245c312cd1beef337b7dda6e071a97d1f1e6606e0d338c20b4eb62ad
038,4,345206,9295872,12098822,2781696,2.9643322500051,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-038-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,2b6fc7029b74c7e260d864da2ec327f9a4e1f8f48e57a30e4178f90976ac7ed3
038,5,283932,9667584,12470534,1108992,3.271521999966353,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-038-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,6d1eaf87062a20363a4ca98fc3e5301933b8e4bb1f9951ad249236c53a702c29
039,1,1408153,10416128,14905344,3723264,0.3764970829943195,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-039-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,d4693ad74e88f555bbd86639379c5e6caa63f90bd9679729025adf1db6fdc0de
039,2,708430,9166848,13656064,5898240,2.1264243749901652,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-039-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,c4565bec8e6986cd20bd18fd0e45a14eb2834a4f36f15170f7b1968737663727
039,3,469999,12247040,16736256,5021696,2.996767125034239,5.021652582974639,False,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-039-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,c7e7d413a06e52ffe431182451e798aabcee7bc5cbcfad7179e0868f83866011
039,4,368961,14536704,19025920,3641344,2.999872124986723,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-039-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,d5ac6491c0865e1a4cb596db9988c0bdccaa8d384bc69cda06428416f8b08470
039,5,347811,14811136,19300352,2048000,3.005040457996074,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-039-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,fa3a27e65a11a3bc8ffa8f01e06e31c8eb5e2499e01e8aa7547c81d97f9613aa
040,1,253454,0,911238,0,0.36681591701926664,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-040-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,8cc1231be6879cc56253e9eaf690f1f0e5e2308e7113b2f44897320f52a14e25
040,2,143799,53760,964998,0,1.230516457988415,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-040-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,2b6ab95ba30708f6a70b00e14abdb67b825bc194b4890f938b87c70aece8b9d3
040,3,97215,712026,1623264,0,1.5211355000501499,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-040-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,04d70d5693b176065b26d48ea53dbac903acdca20c825432d5c47226b639a51b
040,4,94410,843066,1754304,0,1.224512082990259,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-040-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,71dfe4bf11c4f46634089298b62af2436213c9a812e448b94d380ea05e0a013b
040,5,94410,968026,1879264,0,1.5208283339743502,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-040-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,44f916210a89439e3c1479f53380b9937aa4b6bc23c3502fa9220df847c54eed
041,1,5963927,30996480,35946460,5434368,0.6546658750157803,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-041-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,8e3a3e118f901f0955de8dd84d2eff9cc852a81e5de6f0887fb6f30d5367cd1f
041,2,2973041,34403328,39353308,4389888,7.642634582996834,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-041-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,f9ca0e7a3a8bec3064c96ec98bda78b04fe2305845a77c0ca4003136a0e7f674
041,3,1999093,35810304,40760284,6349824,7.668668124999385,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-041-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,c92f1d7de41e0643dde6a92947f78a0b153f284af2cc3d46ba438453ffe95d8b
041,4,1493783,39226368,44176348,15461376,8.268776041979436,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-041-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,d0bb508ad9c497a34c23b23ad3d090dd89f78c6f19e57b246d15d85314931018
041,5,1196379,40630272,45580252,22609920,8.296169125009328,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-041-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,6577b2b2b51ac7d593c0c5dfcb1234aa1f5747961c549a9dd89556da906dbb02
042,1,1673390,8245824,10634788,2353152,0.35987395799020305,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-042-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,4bfa99adf0735160bccbfd2a72e31d325ffb42004ce776608d53cd550d43e6b6
042,2,840111,7262496,9651460,5210112,2.783589042024687,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-042-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,35f69b2eb0714fe7c898f49b0d77c0fbb4d4e8654ac610ce8601bf518641ad4d
042,3,571947,8251680,10640644,4300800,2.7320822920301,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-042-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,647b930e96ca52ee475d630ec536b63c1e9122990cc64a2c92b7fcda7f7dc4e7
042,4,444745,7506740,9895704,1999872,2.4708364169928245,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-042-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,65ef909214b2a1f640aa52397446a1e5512b4f9fd7cc1e40944dbd355026c28b
042,5,370832,9815040,12204004,2528256,2.4000719580217265,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-042-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,e336f269802b76f9c58ceff5dfeda091cf1adda766d211d5eae5ba4cf3f45e18
043,1,677890,509960,1941082,49160,0.3596615410060622,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-043-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,4e4d724d45e4ffa07ab19c76d6985130a3d77db9d3232f75ac62084facc7456c
043,2,355922,648200,2079322,49160,4.495710875024088,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-043-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,ebcb8b82be25e9ade4b6d97785110a0fd37de64af13af05fa0c7c01220de83c3
043,3,261380,3267958,4699080,49160,5.062807124981191,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-043-k3,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,d6da721d2c2c152b3fc331e2b635058b732c45080944695f1c83b68d42b2d502
043,4,190343,3643180,5074302,0,5.325104624964297,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-043-k4,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,190efee1f4ed4862337840c31c126c4dcfdb3eec2046534f75f35611ab90b349
043,5,178035,4260434,5691556,49160,5.340037292044144,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-043-k5,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,f329ce8d366e8a1a82c29382a9aab896e22d10383f5715462daf390128b0652c
044,1,154407,4438112,5413568,4438112,0.3809737090487033,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-044-k1,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,7ef7f3be15d3177666b83dc39b742438f81ca3592bac1e33943c3eedcf36f088
044,2,64624,1051488,2026944,0,0.6588059170171618,,True,macOS-27.0-arm64-arm-64bit,,4,Fresh solver child; online E1 included; OS cache not flushed,20260925T1525Z-s6607-branch-full500-p1-044-k2,1,20260925T1525Z-s6607-branch-full500,834d8c957538ee069c66aadac9509552a4cc69d7,8629f19694450ca9d77588a03f2100ca46d7300db902af6084c67f5abf27fd9c
