case,cores,status,makespan_cycles,baseline_cycles,fixed64_cycles,singlecore_speedup,fixed64_speedup,solver_wall_seconds,evaluation_wall_seconds,extra_ddr_bytes,spill_bytes,base_selected,attempt_id,run_id,reused
050,2,ok,108121,149690,163376,1.3844674022622803,1.5110478075489497,0.13283458299702033,1.7420602079946548,3456,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-050-k2-r0,20260924T1459Z-bounded400,False
050,3,ok,108134,149690,163376,1.384300959920099,1.51086614755766,0.12374483299208805,1.6966646249929909,6912,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-050-k3-r0,20260924T1459Z-bounded400,False
050,4,ok,108147,149690,163376,1.384134557592906,1.5106845312398864,0.07685312500689179,1.4917101669998374,10368,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-050-k4-r0,20260924T1439Z-boundedfull4-99,True
050,5,ok,108160,149690,163376,1.3839681952662721,1.5105029585798817,0.12895000001299195,1.6496252499928232,13824,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-050-k5-r0,20260924T1459Z-bounded400,False
051,1,ok,607628,607628,634666,1.0,1.0444976202544978,0.07292004200280644,0.23878345798584633,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-051-k1-r0,20260924T1459Z-bounded400,False
051,2,ok,607628,607628,634666,1.0,1.0444976202544978,0.07337570801610127,0.23549516600905918,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-051-k2-r0,20260924T1459Z-bounded400,False
051,3,ok,607628,607628,634666,1.0,1.0444976202544978,0.07661383401136845,0.23042924999026582,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-051-k3-r0,20260924T1459Z-bounded400,False
051,4,ok,607628,607628,634666,1.0,1.0444976202544978,0.07587441601208411,0.23243841697694734,0,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-051-k4-r0,20260924T1439Z-boundedfull4-99,True
051,5,ok,607628,607628,634666,1.0,1.0444976202544978,0.07834549999097362,0.23748591702315025,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-051-k5-r0,20260924T1459Z-bounded400,False
052,1,ok,180301,180301,177263,1.0,0.9831503985002856,0.07800387500901707,0.18718479201197624,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-052-k1-r0,20260924T1459Z-bounded400,False
052,2,ok,91267,180301,177263,1.9755333252983005,1.9422463760176187,0.07803408399922773,0.2348843750078231,102912,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-052-k2-r0,20260924T1459Z-bounded400,False
052,3,ok,63144,180301,177263,2.8553940200177372,2.8072817686557707,0.07518066698685288,0.23751962499227375,181248,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-052-k3-r0,20260924T1459Z-bounded400,False
052,4,ok,47938,180301,177263,3.7611289582377236,3.6977554341023824,0.041225124994525686,0.18512858400936238,259584,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-052-k4-r0,20260924T1439Z-boundedfull4-99,True
052,5,ok,51654,180301,177263,3.4905525225539162,3.4317381035350603,0.07590483297826722,0.22935058298753574,328704,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-052-k5-r0,20260924T1459Z-bounded400,False
053,1,ok,1476736,1472686,1424549,0.9972574651122476,0.9646605757562624,0.23923124998691492,9.7217831670132,5813280,4858400,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-053-k1-r0,20260924T1459Z-bounded400,False
053,2,ok,774734,1472686,1424549,1.900892435339097,1.8387588514251343,0.28761475000646897,12.676867457979824,5959552,4924800,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-053-k2-r0,20260924T1459Z-bounded400,False
053,3,ok,546659,1472686,1424549,2.6939755862429777,2.6059188634962562,0.289670333993854,14.364411042013671,5882944,4768320,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-053-k3-r0,20260924T1459Z-bounded400,False
053,4,ok,492232,1472686,1424549,2.991853434965626,2.8940601179931416,0.2399596670002211,9.102653624984669,6360992,4291488,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-053-k4-r0,20260924T1439Z-boundedfull4-99,True
053,5,ok,492699,1472686,1424549,2.9890176355137723,2.8913170109945425,0.23945420800009742,12.728778459015302,6918912,3814656,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-053-k5-r0,20260924T1459Z-bounded400,False
054,1,ok,815523,815051,880054,0.9994212303025175,1.0791283630259354,0.394546708004782,22.887953666999238,49152,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-054-k1-r0,20260924T1459Z-bounded400,False
054,2,ok,517960,815051,880054,1.5735790408525754,1.6990771488145804,0.33548845900804736,24.193523833993822,49152,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-054-k2-r0,20260924T1459Z-bounded400,False
054,3,ok,517986,815051,880054,1.573500055986069,1.6989918646449904,0.3440191669797059,24.55985208399943,98304,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-054-k3-r0,20260924T1459Z-bounded400,False
054,4,ok,518015,815051,880054,1.5734119668349371,1.6988967500941092,0.29542229100479744,16.76286458299728,147456,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-054-k4-r0,20260924T1439Z-boundedfull4-99,True
054,5,ok,518133,815051,880054,1.5730536368075378,1.6985098420675773,0.3947292920202017,24.443566000001738,196608,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-054-k5-r0,20260924T1459Z-bounded400,False
055,1,ok,118835,118835,110901,1.0,0.933235157992174,0.07356308301677927,0.23858475001179613,69632,69632,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-055-k1-r0,20260924T1459Z-bounded400,False
055,2,ok,65764,118835,110901,1.8069916671735295,1.6863481540052307,0.07821991699165665,0.23387291599647142,57856,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-055-k2-r0,20260924T1459Z-bounded400,False
055,3,ok,43674,118835,110901,2.7209552594220816,2.539291111416403,0.07321800000499934,0.2368310420133639,115712,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-055-k3-r0,20260924T1459Z-bounded400,False
055,4,ok,31367,118835,110901,3.788535722255874,3.535594733318456,0.04090175000601448,0.18596787497517653,115712,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-055-k4-r0,20260924T1439Z-boundedfull4-99,True
055,5,ok,26781,118835,110901,4.437287629289422,4.141032821776633,0.07391633299994282,0.2370271249965299,198656,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-055-k5-r0,20260924T1459Z-bounded400,False
056,1,ok,277588,277285,306807,0.9989084542559477,1.1052603138464199,0.18471087497891858,5.268680792010855,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-056-k1-r0,20260924T1459Z-bounded400,False
056,2,ok,265710,277285,306807,1.0435625305784502,1.1546686236874788,0.1872255420021247,5.387758625001879,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-056-k2-r0,20260924T1459Z-bounded400,False
056,3,ok,265728,277285,306807,1.0434918412813101,1.1545904082369942,0.1773652500123717,5.218666166998446,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-056-k3-r0,20260924T1459Z-bounded400,False
056,4,ok,265746,277285,306807,1.0434211615602869,1.1545122033821769,0.18543370900442824,4.289193250006065,0,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-056-k4-r0,20260924T1439Z-boundedfull4-99,True
056,5,ok,265764,277285,306807,1.0433504914134344,1.1544340091208742,0.18685408399323933,5.135671292024199,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-056-k5-r0,20260924T1459Z-bounded400,False
057,1,ok,59726,59726,59863,1.0,1.0022938083916553,0.07617425001808442,0.18603516701841727,94216,94216,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-057-k1-r0,20260924T1459Z-bounded400,False
057,2,ok,33730,59726,59863,1.7707085680403203,1.7747702342128668,0.04216499999165535,0.18585795801482163,288,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-057-k2-r0,20260924T1459Z-bounded400,False
057,3,ok,25250,59726,59863,2.3653861386138613,2.3708118811881187,0.07548383399262093,0.18373866699403152,288,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-057-k3-r0,20260924T1459Z-bounded400,False
057,4,ok,20957,59726,59863,2.8499308107076393,2.856468005916877,0.04142216598847881,0.13112937498954125,288,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-057-k4-r0,20260924T1439Z-boundedfull4-99,True
057,5,ok,16538,59726,59863,3.6114403192647235,3.619724271375015,0.07369329102220945,0.18544154200935736,27936,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-057-k5-r0,20260924T1459Z-bounded400,False
058,1,ok,4365891,4539717,5455810,1.0398145533179826,1.249644116172392,0.39644399998360313,4.783836332993815,32440320,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-058-k1-r0,20260924T1459Z-bounded400,False
058,2,ok,2194055,4539717,4076654,2.069098997062517,1.8580454911112074,0.39937120900140144,6.054096917010611,37036032,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-058-k2-r0,20260924T1459Z-bounded400,False
058,3,ok,1538256,4539717,3983112,2.9512103317003153,2.589368739663619,0.5507791659911163,4.619499791995622,31690752,12361728,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-058-k3-r0,20260924T1459Z-bounded400,False
058,4,ok,1154137,4539717,4003378,3.933429913433154,3.468719917999336,0.34290250000776723,11.447227374999784,45326336,5586944,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-058-k4-r0,20260924T1439Z-boundedfull4-99,True
058,5,ok,1004819,4539717,4003693,4.517945022934478,3.984491734332253,0.34933100000489503,12.850464292016113,32104448,13721600,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-058-k5-r0,20260924T1459Z-bounded400,False
059,1,ok,829473,829473,921703,1.0,1.1111910815662476,0.07291462499415502,1.2562379589944612,1691648,1691648,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-059-k1-r0,20260924T1459Z-bounded400,False
059,2,ok,369318,829473,661507,2.2459587672412393,1.7911582971856232,0.07472504198085517,0.6657812080229633,360448,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-059-k2-r0,20260924T1459Z-bounded400,False
059,3,ok,266217,829473,627871,3.1157777301975456,2.3584932592584247,0.07820429198909551,1.0935010829998646,2998272,835584,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-059-k3-r0,20260924T1459Z-bounded400,False
059,4,ok,185216,829473,598922,4.478408992743607,3.2336407221838286,0.07573574999696575,0.40519741701427847,1081344,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-059-k4-r0,20260924T1439Z-boundedfull4-99,True
059,5,ok,150782,829473,609081,5.501140719714555,4.03948083988805,0.0746122499986086,0.823604291974334,4325376,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-059-k5-r0,20260924T1459Z-bounded400,False
060,1,ok,871518,888789,1083824,1.0198171466338044,1.243604836618406,0.18563433300005272,1.1080471249879338,3650064,485520,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-060-k1-r0,20260924T1459Z-bounded400,False
060,2,ok,461979,888789,934808,1.9238731630658537,2.023485916026486,0.13366379201761447,4.501878249982838,2870280,1672200,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-060-k2-r0,20260924T1459Z-bounded400,False
060,3,ok,331607,888789,930345,2.6802480044148647,2.805565021245028,0.12539012500201352,4.503443541005254,3403916,1058828,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-060-k3-r0,20260924T1459Z-bounded400,False
060,4,ok,231814,888789,930345,3.83406092815792,4.01332533841787,0.13018087498494424,3.582665833993815,3975424,790528,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-060-k4-r0,20260924T1439Z-boundedfull4-99,True
060,5,ok,183430,888789,930345,4.845385160551709,5.071934798015592,0.12752758400165476,3.668530291004572,3628416,187392,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-060-k5-r0,20260924T1459Z-bounded400,False
061,1,ok,77191,77191,90741,1.0,1.1755385990594758,0.07374491699738428,0.24501529199187644,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-061-k1-r0,20260924T1459Z-bounded400,False
061,2,ok,39298,77191,90741,1.9642475444042953,2.309048806555041,0.07595029202639125,0.23867437499575317,34560,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-061-k2-r0,20260924T1459Z-bounded400,False
061,3,ok,28342,77191,90741,2.723555147837132,3.201644202949686,0.07880483302869834,0.24118937499588355,43008,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-061-k3-r0,20260924T1459Z-bounded400,False
061,4,ok,27170,77191,90741,2.841037909458962,3.3397497239602503,0.04091245902236551,0.18275545799406245,62208,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-061-k4-r0,20260924T1439Z-boundedfull4-99,True
061,5,ok,22283,77191,90741,3.46412063007674,4.07220751245344,0.07722433397429995,0.23755604200414382,83712,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-061-k5-r0,20260924T1459Z-bounded400,False
062,1,timeout,,2854809,2805215,,,0.5067327919823583,60.0249514580064,,,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-062-k1-r0,20260924T1459Z-bounded400,False
062,2,ok,1516390,2854809,2599121,1.8826350740904385,1.7140188210157017,0.7241117910016328,11.412172874988755,27648,0,tree-frontier,nikolastarx-20260924T1459Z-bounded400-P1-062-k2-r0,20260924T1459Z-bounded400,False
062,3,ok,1010511,2854809,2599121,2.8251142243874634,2.5720858060921654,0.7729605000058655,7.671357040992007,52224,0,tree-frontier,nikolastarx-20260924T1459Z-bounded400-P1-062-k3-r0,20260924T1459Z-bounded400,False
062,4,ok,841097,2854809,2599121,3.39414954517731,3.090156069989549,0.6580580830050167,6.425683416018728,52224,0,tree-frontier,nikolastarx-20260924T1439Z-boundedfull4-99-P1-062-k4-r0,20260924T1439Z-boundedfull4-99,True
062,5,ok,589173,2854809,2599121,4.845451166295808,4.4114733703004045,0.706052167020971,22.705101625004318,107520,0,tree-frontier,nikolastarx-20260924T1459Z-bounded400-P1-062-k5-r0,20260924T1459Z-bounded400,False
063,1,ok,1070397,1070397,1045591,1.0,0.9768254208485263,0.23223591700661927,7.328237332985736,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-063-k1-r0,20260924T1459Z-bounded400,False
063,2,ok,567330,1070397,1045591,1.8867273015705146,1.8430031903830222,0.23923891698359512,6.570376457995735,39936,0,tree-frontier,nikolastarx-20260924T1459Z-bounded400-P1-063-k2-r0,20260924T1459Z-bounded400,False
063,3,ok,400009,1070397,1045591,2.675932291523441,2.6139186868295465,0.2289039579918608,4.291286125022452,39936,0,tree-frontier,nikolastarx-20260924T1459Z-bounded400-P1-063-k3-r0,20260924T1459Z-bounded400,False
063,4,ok,294704,1070397,1045591,3.6321088278408165,3.5479362343232532,0.23371525001130067,2.2280468749813735,76800,0,tree-frontier,nikolastarx-20260924T1439Z-boundedfull4-99-P1-063-k4-r0,20260924T1439Z-boundedfull4-99,True
063,5,ok,233223,1070397,1045591,4.589585932776784,4.483224210305159,0.2281387909897603,2.320988541992847,79872,0,tree-frontier,nikolastarx-20260924T1459Z-bounded400-P1-063-k5-r0,20260924T1459Z-bounded400,False
064,1,ok,19116,19116,21512,1.0,1.1253400292948315,0.07301083402126096,0.18253833299968392,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-064-k1-r0,20260924T1459Z-bounded400,False
064,2,ok,19116,19116,21512,1.0,1.1253400292948315,0.07480712499818765,0.17941245800466277,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-064-k2-r0,20260924T1459Z-bounded400,False
064,3,ok,19116,19116,21512,1.0,1.1253400292948315,0.07612204100587405,0.1854910830152221,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-064-k3-r0,20260924T1459Z-bounded400,False
064,4,ok,19116,19116,21512,1.0,1.1253400292948315,0.04113762499764562,0.12885325000388548,0,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-064-k4-r0,20260924T1439Z-boundedfull4-99,True
064,5,ok,19116,19116,21512,1.0,1.1253400292948315,0.07656979098101147,0.18176870798924938,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-064-k5-r0,20260924T1459Z-bounded400,False
065,1,ok,53068,53068,50993,1.0,0.960899223637597,0.04048241701093502,0.18440441598067991,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-065-k1-r0,20260924T1459Z-bounded400,False
065,2,ok,26928,53068,50993,1.970736779560309,1.8936794414735592,0.04094695800449699,0.17338766698958352,13968,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-065-k2-r0,20260924T1459Z-bounded400,False
065,3,ok,18135,53068,50993,2.926275158533223,2.81185552798456,0.0744069579814095,0.12918645900208503,27792,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-065-k3-r0,20260924T1459Z-bounded400,False
065,4,ok,14617,53068,50993,3.630567147841554,3.4886091537251147,0.04050833301153034,0.13096958299865946,41616,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-065-k4-r0,20260924T1439Z-boundedfull4-99,True
065,5,ok,12169,53068,50993,4.3609170843947735,4.190401840742871,0.07624470800510608,0.12925158298457973,55584,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-065-k5-r0,20260924T1459Z-bounded400,False
066,1,ok,359505,359070,382085,0.9987900029206827,1.062808584025257,0.18391066600452177,1.7434645000030287,12288,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-066-k1-r0,20260924T1459Z-bounded400,False
066,2,ok,248146,359070,382085,1.44701103382686,1.5397588516437903,0.12713254199479707,2.9058977919921745,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-066-k2-r0,20260924T1459Z-bounded400,False
066,3,ok,248976,359070,382085,1.442187198766146,1.5346258273889852,0.13029529101913795,2.952850291010691,12288,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-066-k3-r0,20260924T1459Z-bounded400,False
066,4,ok,249811,359070,382085,1.4373666491867851,1.5294962992021968,0.1319453330070246,2.1462926249951124,20784,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-066-k4-r0,20260924T1439Z-boundedfull4-99,True
066,5,ok,250449,359070,382085,1.4337050657019992,1.5256000223598418,0.12545683400821872,2.842836374999024,29280,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-066-k5-r0,20260924T1459Z-bounded400,False
067,1,ok,63950466,63834834,61673047,0.9981918505488294,0.9643877653682774,0.23616558400681242,1.9583095840062015,261050752,231277952,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-067-k1-r0,20260924T1459Z-bounded400,False
067,2,ok,33876016,63834834,61673047,1.8843666268193993,1.8205519503828314,0.23336391602060758,2.2298828749917448,260625920,227131520,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-067-k2-r0,20260924T1459Z-bounded400,False
067,3,ok,23568859,63834834,61673047,2.7084397254869232,2.6167175509005336,0.1835408329789061,6.5338688750052825,263599744,256156544,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-067-k3-r0,20260924T1459Z-bounded400,False
067,4,ok,18473155,63834834,61673047,3.4555458447677183,3.338522683320743,0.12932558299507946,3.447403875004966,263174912,252010112,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-067-k4-r0,20260924T1439Z-boundedfull4-99,True
067,5,ok,15931687,63834834,61673047,4.006784341168641,3.8710933123403692,0.17916137498104945,3.7305030839925166,262750080,247863680,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-067-k5-r0,20260924T1459Z-bounded400,False
068,1,ok,362138,362095,383777,0.999881260734858,1.059753464149026,0.18174437500420026,2.1433135420084,648,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-068-k1-r0,20260924T1459Z-bounded400,False
068,2,ok,302408,362095,383777,1.1973724240099468,1.2690702626914632,0.17961258298601024,2.635338500025682,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-068-k2-r0,20260924T1459Z-bounded400,False
068,3,ok,303144,362095,383777,1.1944653366057056,1.2659891008893462,0.1738972500024829,2.4471156249928754,648,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-068-k3-r0,20260924T1459Z-bounded400,False
068,4,ok,303921,362095,383777,1.1914115839313506,1.2627524916014359,0.13278012501541525,1.9182880409935024,1296,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-068-k4-r0,20260924T1439Z-boundedfull4-99,True
068,5,ok,304058,362095,383777,1.1908747673141309,1.262183530773734,0.1339015410048887,2.22775650001131,1944,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-068-k5-r0,20260924T1459Z-bounded400,False
069,1,ok,25144,25144,29730,1.0,1.1823894368437797,0.0743826660036575,0.1868304170202464,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-069-k1-r0,20260924T1459Z-bounded400,False
069,2,ok,25144,25144,29730,1.0,1.1823894368437797,0.041419625020353124,0.18576337498961948,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-069-k2-r0,20260924T1459Z-bounded400,False
069,3,ok,25144,25144,29730,1.0,1.1823894368437797,0.07526354101719335,0.18271479199756868,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-069-k3-r0,20260924T1459Z-bounded400,False
069,4,ok,25144,25144,29730,1.0,1.1823894368437797,0.039434334001271054,0.1322725409991108,0,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-069-k4-r0,20260924T1439Z-boundedfull4-99,True
069,5,ok,25144,25144,29730,1.0,1.1823894368437797,0.07219083400559612,0.17891987500479445,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-069-k5-r0,20260924T1459Z-bounded400,False
070,1,ok,117300,117300,120549,1.0,1.02769820971867,0.07886120901093818,0.23743041601846926,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-070-k1-r0,20260924T1459Z-bounded400,False
070,2,ok,58498,117300,120549,2.005196758863551,2.060737119217751,0.07547966600395739,0.234632874984527,129536,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-070-k2-r0,20260924T1459Z-bounded400,False
070,3,ok,45660,117300,120549,2.568988173455979,2.6401445466491458,0.07682016599574126,0.23544200000469573,259072,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-070-k3-r0,20260924T1459Z-bounded400,False
070,4,ok,36336,117300,120549,3.228203434610304,3.317618890356671,0.041280875011580065,0.18816854202304967,360960,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-070-k4-r0,20260924T1439Z-boundedfull4-99,True
070,5,ok,26669,117300,120549,4.3983651430499835,4.52019198320147,0.0773569589946419,0.2367972079955507,462848,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-070-k5-r0,20260924T1459Z-bounded400,False
071,1,ok,18919,18919,21586,1.0,1.1409693958454463,0.0397022080142051,0.13314558399724774,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-071-k1-r0,20260924T1459Z-bounded400,False
071,2,ok,18919,18919,21586,1.0,1.1409693958454463,0.07012062499416061,0.1248899589991197,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-071-k2-r0,20260924T1459Z-bounded400,False
071,3,ok,18919,18919,21586,1.0,1.1409693958454463,0.07682487499550916,0.12454916600836441,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-071-k3-r0,20260924T1459Z-bounded400,False
071,4,ok,18919,18919,21586,1.0,1.1409693958454463,0.03904379199957475,0.13240329100517556,0,0,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-071-k4-r0,20260924T1439Z-boundedfull4-99,True
071,5,ok,18919,18919,21586,1.0,1.1409693958454463,0.07645954200415872,0.12929979199543595,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-071-k5-r0,20260924T1459Z-bounded400,False
072,1,ok,23616371,23897828,26073866,1.01191787679826,1.1040589597783672,0.8733020000217948,9.860225792013807,108343344,30150704,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-072-k1-r0,20260924T1459Z-bounded400,False
072,2,ok,11768616,23897828,16105465,2.0306404763312864,1.3685096871203886,0.8254937079909723,17.401032249996206,115911456,20928968,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-072-k2-r0,20260924T1459Z-bounded400,False
072,3,ok,7919200,23897828,13240669,3.0177073441761793,1.6719705273259926,0.7767374159884639,21.22612870798912,125610784,16308680,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-072-k3-r0,20260924T1459Z-bounded400,False
072,4,ok,5897473,23897828,11916637,4.0522149062827415,2.0206344310520796,0.6189205419796053,22.011176083993632,130124576,16865736,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-072-k4-r0,20260924T1439Z-boundedfull4-99,True
072,5,ok,4764999,23897828,11311455,5.015284997961174,2.373863037536839,0.7237141249934211,30.15746458398644,136946352,18202624,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-072-k5-r0,20260924T1459Z-bounded400,False
073,1,ok,10133074,10081626,9487920,0.9949227647997044,0.936331857440299,0.1252074999792967,0.9466502919967752,139772800,124886400,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-073-k1-r0,20260924T1459Z-bounded400,False
073,2,ok,5980423,10081626,9487920,1.6857713910872192,1.5864964735772036,0.1332854159991257,2.331662791024428,141121024,137399424,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-073-k2-r0,20260924T1459Z-bounded400,False
073,3,ok,4515227,10081626,9487920,2.232806013961203,2.1013162793365647,0.127839209017111,1.5183988750213757,140671616,133228416,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-073-k3-r0,20260924T1459Z-bounded400,False
073,4,ok,3903787,10081626,9487920,2.5825246100773427,2.4304399804599996,0.07634079101262614,1.1433600839809515,140222208,129057408,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-073-k4-r0,20260924T1439Z-boundedfull4-99,True
073,5,ok,3517515,10081626,9487920,2.8661216796516857,2.6973360454752857,0.12868699998944066,1.0534755419939756,139772800,124886400,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-073-k5-r0,20260924T1459Z-bounded400,False
074,1,ok,1682239,1682239,1861293,1.0,1.1064379080499263,0.07653833299991675,2.011291542003164,6070280,6070280,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-074-k1-r0,20260924T1459Z-bounded400,False
074,2,ok,826889,1682239,1340446,2.034419371886674,1.621071268332267,0.07421812499524094,2.236888707993785,6168576,3883008,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-074-k2-r0,20260924T1459Z-bounded400,False
074,3,ok,548347,1682239,1272452,3.06783660711192,2.3205233182638003,0.07337995900888927,2.0646887079929,7626752,3055616,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-074-k3-r0,20260924T1459Z-bounded400,False
074,4,ok,424418,1682239,1274993,3.9636372632640464,3.004097375700371,0.07623800000874326,1.7630442499939818,8007680,1789952,component-pack,nikolastarx-20260924T1439Z-boundedfull4-99-P1-074-k4-r0,20260924T1439Z-boundedfull4-99,True
074,5,ok,345470,1682239,1285102,4.869421367991432,3.719865690219122,0.07680666600936092,1.735236333013745,8392712,1273864,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-074-k5-r0,20260924T1459Z-bounded400,False
075,1,ok,1441809,1441809,1517797,1.0,1.0527032360042141,0.18502999999327585,4.780715250002686,0,0,component-pack,nikolastarx-20260924T1459Z-bounded400-P1-075-k1-r0,20260924T1459Z-bounded400,False
