case_id,cores,graph_sha256,config_sha256,official_sha256,solver_commit,plan_sha256,B_published,U_feed_M3,CP,work_M,work_V,L0_recomputed,L_window,L_atomic,L1_proved,a,b,window_pipe,window_work,B_over_U,B_over_L0,B_over_L1,max_cycle_reduction_U_minus_L1,max_time_fraction_reduction,optimality_factor_at_most,mean_contribution_upper_L0,mean_contribution_upper_L1,scheduled_copy_bytes_feed,extra_copy_bytes_feed,spill_bytes_feed,case_byte_hit_rate_feed,solver_wall_seconds_feed,online_E0_calls_declared,same_plan_M2,CacheGain,cache_pair_numeric_status,U_evidence_scope,B_evidence_scope
046,4,1917fbb2bfe1141fd8dc4bdac6119dd44014df9a13eb18faa3e55f25bcc91659,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,a0f33e7229aed7eef386eaa9822ccf3e42ebe3fd4090eae22bc00a9ab6556585,276455,79330,28456,209248,18400,52312,52452,48888,52452,0,140,PIPE_M,209248,3.48487331400479,5.284733904266708,5.270628384046367,26878,0.338812555149376,1.5124304125676808,0.017998605902619178,0.017857550700415767,3852672,2791200,0,0.0,0.48850187502102926,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
046,5,1917fbb2bfe1141fd8dc4bdac6119dd44014df9a13eb18faa3e55f25bcc91659,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,2598fca20ae5b55773adf878f3b390d5ccc9b469ae175553eada4f4a518556f9,276455,83050,28456,209248,18400,41850,41990,39576,41990,0,140,PIPE_M,209248,3.3287778446718845,6.605854241338112,6.583829483210288,41060,0.4944009632751355,1.9778518694927363,0.03277076396666227,0.03255051638538404,2599520,1538048,1087488,0.4630545968647345,0.6493538750219159,3,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
047,1,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,da3d2cfa5d2da3b09f641653881af0c0bb837518a22194ef5a1a4d15353165e8,326508,275355,19990,153760,259370,259370,259370,142870,259370,0,0,PIPE_V,259370,1.1857710954949066,1.2588502910899486,1.2588502910899486,15985,0.058052332443572885,1.0616301037128426,0.0007307919559504206,0.0007307919559504206,463942,0,0,0.0,3.885203708021436,1,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
047,2,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,33456ab86c6853a925541a1d137a6be1a52dbfe5e1a5090928788b69f97a5d52,326508,142245,19990,153760,259370,129685,129753,71435,129753,0,324,PIPE_V,258858,2.295391753664452,2.5177005821798972,2.516381124135858,12492,0.08782031002847202,1.0962752306305057,0.002223088285154451,0.002209893704714059,1362700,898758,0,0.1615608882723691,8.699921207968146,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
047,3,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,a99ef8cd6ee6d5722cec228a879216d84cb3078eadb4292991a962dad61e057a,326508,103539,19990,153760,259370,86457,86610,47632,86610,0,324,PIPE_V,258858,3.1534783994436877,3.776536312849162,3.769864911673017,16929,0.16350360733636604,1.1954624177346727,0.006230579134054741,0.0061638651222932946,1962578,1498636,0,0.34359106596795785,8.585412541986443,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
047,4,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,c550af00794ef2e59a4275782a2c3ece078517c2b21098cb416dfd91e4cfac1a,326508,84379,19990,153760,259370,64843,65039,35724,65039,0,324,PIPE_V,258858,3.8695409995378,5.035362336721003,5.02018788726764,19340,0.2292039488498323,1.297360045511155,0.011658213371832033,0.0115064688772984,2407832,1943890,0,0.39556758149722976,12.37472754099872,3,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
047,5,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,e26386a231ab41f6f0933ec44f537fbe218183c3e723f0678c295727ae5606b5,326508,73805,19990,153760,259370,51874,52157,28574,52157,0,751,PIPE_V,257028,4.423927918162726,6.294251455449744,6.260099315528117,21648,0.2933134611476187,1.4150545468489368,0.018703235372870174,0.018361713973653906,2829854,2365912,0,0.4889604686421165,12.200707208015956,3,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
048,1,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,5dc546d7a66fd248c04f29db36b6583cae03bb40f449bd625bffb1a024032bb5,222220,145921,75960,139536,120060,139536,139616,96480,139616,0,80,PIPE_M,139536,1.5228788179905566,1.5925639261552573,1.5916513866605546,6305,0.043208311346550565,1.0451595805638323,0.0006968510816470075,0.0006877256866999803,414790,0,0,0.0,0.4096445419709198,1,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
048,2,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,631e3397d012cd107e2a3ddd3475c16884d85d53f410115ef604b5141ccdc718,222220,102124,75960,139536,120060,75960,77428,48240,77428,68386,4986,PIPE_M,8112,2.1759821393599936,2.9254870984728805,2.8700211809681253,24696,0.24182366534800825,1.318954383427184,0.007495049591128868,0.006940390416081316,924044,509254,0,0.14179410347444155,0.729982958000619,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
048,3,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,b6352215d5046d1e9dbd29a6b3b8187f9b5f5caa8369783e5d6438fbcbec3a07,222220,99499,75960,139536,120060,75960,76318,32160,76318,68386,6502,PIPE_M,4288,2.2333892802942743,2.9254870984728805,2.9117639351136035,23181,0.23297721585141562,1.3037422364317723,0.006920978181786061,0.006783746548193292,1093458,678668,0,0.21789773360786732,1.0267160829971544,3,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
048,4,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,1999f6835d8e71e7595c643d89cc00c99e75d34efe785e0827ef50a274d984d0,222220,96571,75960,139536,120060,75960,75960,24120,75960,70350,5074,PIPE_M,2144,2.3011048865601476,2.9254870984728805,2.9254870984728805,20611,0.21342846196063003,1.2713401790416008,0.006243822119127329,0.006243822119127329,1063318,648528,0,0.23180469095591016,1.1081153750419617,3,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
048,5,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,8f5244756c34e14b19b5d8759b13830805b6187c2ca415767b3d05432da86d36,222220,96956,75960,139536,120060,75960,75945,19296,75960,72406,3528,PIPE_V,52,2.29196749040802,2.9254870984728805,2.9254870984728805,20996,0.21655183794711008,1.276408636124276,0.006335196080648604,0.006335196080648604,1257566,842776,0,0.20772894349810003,1.1547497909632511,3,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
049,1,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,f16fbebdac90138e2457e2edb3574f971562600c7f4c295931c6478c27d0dbd9,196276,166533,8921,95464,165715,165715,165715,65520,165715,0,0,PIPE_V,165715,1.1786012381930309,1.1844190326765833,1.1844190326765833,818,0.0049119393753790375,1.0049361856198895,5.8177944835524634e-05,5.8177944835524634e-05,491950,339410,339410,0.09682754384203283,0.8012559579801746,1,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
049,2,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,dccbb787736da3aa5f854ff0196d978b0ab3beb65941a90813f9a86f98e76ffa,196276,85784,8921,95464,165715,82858,82858,32760,82858,0,0,PIPE_V,165715,2.28802573906556,2.368823770788578,2.368823770788578,2926,0.03410892474121052,1.0353134277921263,0.0008079803172301814,0.0008079803172301814,750346,597806,0,0.06476325209525646,2.560168166004587,3,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
049,3,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,0a7e33909450be6069a2eb4443cca479478418a63211fe89dd16bc7589e3e50d,196276,59814,8921,95464,165715,55239,55239,21840,55239,0,0,PIPE_V,165715,3.281439127963353,3.553214214594761,3.553214214594761,4575,0.07648711004112752,1.0828219192961495,0.0027177508663140813,0.0027177508663140813,907096,754556,0,0.21969909455076342,2.6742769590346143,3,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
049,4,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,f9722983cd533c1c817cfdbe084c573fddf77af2466068663243ea29a6c61ca1,196276,47413,8921,95464,165715,41429,41429,16380,41429,0,0,PIPE_V,165715,4.139708518760678,4.737647541577156,4.737647541577156,5984,0.12621011115095015,1.144439885104637,0.005979390228164787,0.005979390228164787,1024770,872230,0,0.31787055939893893,2.64099766704021,3,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
049,5,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,50d149336e3631a66bf8a8c3794656ea379dfffd31c45621e4b30bfc9ef7fa5a,196276,39725,8921,95464,165715,33143,33143,13160,33143,0,0,PIPE_V,165715,4.940868470736312,5.922095163382917,5.922095163382917,6582,0.16568911264946506,1.1985939715777087,0.009812266926466045,0.009812266926466045,1200116,1047576,0,0.3415874599296106,2.8137134999851696,3,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
050,1,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,dabe9bc3d9ff8e133cb3a4d299686d5742898f9825b4990bae576b6604c45101,149690,140768,6829,51968,133411,133411,133411,50996,133411,0,0,PIPE_V,133411,1.0633808820186406,1.1220214225213814,1.1220214225213814,7357,0.05226329847692657,1.0551453778174213,0.0005864054050274081,0.0005864054050274081,1649302,1329926,1329926,0.13214751332671662,0.9246580420294777,1,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
050,2,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,78009edf8cb8c6e202caf711f4b734ecafa8ce2246305406920cf2375f793404,149690,69933,6829,51968,133411,66706,66706,25536,66706,0,0,PIPE_V,133411,2.1404773140005435,2.2440260246454593,2.2440260246454593,3227,0.04614416655942111,1.048376457889845,0.0010354871064491577,0.0010354871064491577,1568214,1248838,231044,0.2213397902149981,1.7984448329661973,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
050,3,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,11c826e0a22c47acc5e5d1bdc31795401a8b9c91cb59d6db8eeaad0bfd9aadea,149690,51432,6829,51968,133411,44471,44471,17024,44471,0,0,PIPE_V,133411,2.910444859231607,3.3660138067504666,3.3660138067504666,6961,0.1353437548607871,1.156528973938072,0.004555689475188598,0.004555689475188598,1784922,1465546,8192,0.28401253502016927,2.906928999989759,3,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
050,4,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,a7ee643c9eff67b762799af05d360db42b4a7cd215de848b9a39fe89f8a79e6a,149690,43441,6829,51968,133411,33353,33353,12768,33353,0,0,PIPE_V,133411,3.445823070371308,4.488052049290919,4.488052049290919,10088,0.23222301512396126,1.3024615476868648,0.010422289789196104,0.010422289789196104,1943574,1624198,0,0.33267096161359266,1.9067944579874165,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
050,5,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,34cd19778cc4f7e6996145b081cda81d7284dfd6033748bd4811f50ab8d4d5f0,149690,35930,6829,51968,133411,26683,26683,10260,26683,0,0,PIPE_V,133411,4.166156415251879,5.609938912416145,5.609938912416145,9247,0.2573615363206234,1.3465502379792378,0.014437824971642659,0.014437824971642659,2174216,1854840,0,0.39695057833859093,3.128203540982213,3,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
051,1,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,0b6e43595f83e034265a4c31c158792e2742c8aa11342dab7b78edeeb5fcab59,607628,607628,51552,0,607080,607080,607080,603648,607080,0,0,PIPE_V,607080,1.0,1.0009026816893984,1.0009026816893984,548,0.0009018675900386297,1.0009026816893984,9.026816893984434e-06,9.026816893984434e-06,393218,0,0,0.0,0.2863975830259733,1,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
051,2,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,674d8f12f1dfabdda5a9e1a2177e067e4e87b15aea290dc3e3669253447e5f54,607628,317125,51552,0,607080,303540,303547,301824,303547,0,13,PIPE_V,607067,1.9160520299566417,2.001805363378797,2.0017592003874194,13578,0.04281592432006309,1.0447311289520238,0.0008575333342215519,0.0008570717043077769,393502,284,0,0.0,0.3335558749968186,1,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
051,3,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,196cdc398931fa64d9c5b032721fd6e5d1ce78827a58376b65666878465a487f,607628,228013,51552,0,607080,202360,202373,201216,202373,0,26,PIPE_V,607041,2.6648831426278328,3.002708045068195,3.0025151576544302,25640,0.11244972874353654,1.126696743142613,0.0033782490244036235,0.0033763201502659745,393594,376,0,0.00011692814511291192,0.33782537502702326,1,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
051,4,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,dd52351c11cd448c7a062ce5614093d7592a98f55bfa53fe696b32e1f2249c89,607628,178800,51552,0,607080,151770,151787,150912,151787,0,26,PIPE_V,607041,3.3983668903803133,4.003610726757594,4.003162326154413,27013,0.151079418344519,1.1779664925191222,0.0060524383637728055,0.006047954357741001,394070,852,0,0.00023371489830861545,0.3136542910360731,1,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
051,5,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,1865e825732937b6a3b7b9e56f6d5ee8169b878c25670db0517293cfd974a2d6,607628,157299,51552,0,607080,121416,121437,121044,121437,0,39,PIPE_V,606989,3.862885333028182,5.004513408446992,5.003647982081244,35862,0.2279861919020464,1.295313619407594,0.011416280754188102,0.01140762649053062,1966930,1573712,0,0.00011694201709726186,0.3736216659890488,1,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
052,1,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,64354957b9a15d473a04ece3b131fd425cc57c4795ad9ddde705d8ca664ed96b,180301,142046,3665,141528,62595,141528,141589,105120,141589,0,61,PIPE_M,141528,1.2693141658336031,1.2739599231247527,1.2734110700690024,457,0.00321726764569219,1.0032276518656111,4.645757291149577e-05,4.096904235399324e-05,1012964,202760,202760,0.01339192299644277,0.39999549998901784,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
052,2,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,ca565365b2012677a13ab6177bbdb222ad62081c922f8fc4d33a5a92822c9d84,180301,73755,3665,141528,62595,70764,70825,52560,70825,0,61,PIPE_M,141528,2.4445935868754662,2.5479198462495054,2.5457253794564068,2930,0.039726120263033016,1.0413695728909282,0.0010332625937403916,0.0010113179258094051,1958074,1147870,0,0.11740478578900791,0.4864117919933051,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
052,3,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,4e62d4609fd6e09abe8ad141340f897e9cf2281751f50d89331e024c3094c22c,180301,51544,3665,141528,62595,47176,47237,35040,47237,0,61,PIPE_M,141528,3.4980017072792178,3.821879769374258,3.8169443444757287,4307,0.08355967716902069,1.0911785253085504,0.003238780620950403,0.0031894263719651093,2053296,1243092,0,0.17230715260474136,0.5296106659807265,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
052,4,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,3b711fb323d756827338bae585aad686ab7edbf61df50b7505dffb7da3b13237,180301,40833,3665,141528,62595,35382,35443,26280,35443,0,61,PIPE_M,141528,4.415570739352974,5.095839692499011,5.087069379002906,5390,0.13200107755981683,1.1520751629376746,0.006802689531460366,0.006714986396499319,1060572,250368,0,0.09560057788859425,0.5352251669974066,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
052,5,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,2d54d53a6a9ab3df6b01ecaccfd9a4654898ad90165376baf1071db9eafbb8df,180301,34181,3665,141528,62595,28306,28367,21024,28367,0,61,PIPE_M,141528,5.274889558526667,6.3697096022044795,6.356012267775937,5814,0.17009449694274592,1.2049564634963161,0.010948200436778128,0.010811227092492706,1138908,328704,0,0.20457555139504088,0.6174972919980064,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
053,1,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,0eb61154ffe37ed113e7e0fb17ad35778a0c3f1b39a962c7ac1e02cdaaa26ab9,1472686,1212974,56912,1212726,344076,1212726,1212831,805488,1212831,0,105,PIPE_M,1212726,1.214111761670077,1.2143600450555196,1.2142549126795077,143,0.00011789205704326733,1.0001179059572192,2.482833854426936e-06,1.43151009430742e-06,3111282,115994,115994,6.768354423525717e-06,2.1779834159533493,1,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
053,2,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,de11a83db8d7c47ed328b15a7df71d613a833b16cd23ee9fe877999578a1ace0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,989db9d38d2cf47eea57c611bfaf118a09c73abdeb7597b793271491727457fc,1472686,610490,56912,1212726,344076,606363,606468,402744,606468,0,105,PIPE_M,1212726,2.4123015938017,2.4287200901110393,2.428299597010889,4022,0.006588150502055745,1.0066318420757567,0.00016418496309339225,0.00015998003209189094,8147358,5152070,0,0.20727028618956334,5.385980208986439,2,,,not_in_payload,hash-bound published successful E0 feed; raw result not in payload,published fixed baseline and matching hashes; raw baseline not in payload
