case,problem,cores,algorithm,status,makespan_cycles,singlecore_cycles,multicore_speedup,solver_wall_seconds,e0_wall_seconds,data_movement_bytes,cache_hit_rate,no_cache_makespan_cycles,cache_speedup,error,source_commit,result_path
048,P2,2,q2_contiguous_baseline,ok,224333,222220,0.9905809666879148,0.5145210999999108,1.3191794000013033,"{""original_graph_copy_bytes"":414790,""scheduled_copy_bytes"":457356,""added_copy_bytes"":42566,""partition_added_copy_bytes"":42566,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/048/k2/e0/result.json.gz
048,P2,3,q2_contiguous_baseline,ok,213388,222220,1.0413893939677958,0.5674359999993612,1.1264711000003444,"{""original_graph_copy_bytes"":414790,""scheduled_copy_bytes"":433362,""added_copy_bytes"":18572,""partition_added_copy_bytes"":18572,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/048/k3/e0/result.json.gz
048,P2,4,q2_contiguous_baseline,ok,222988,222220,0.9965558684772274,0.39784859999963373,1.00334550000116,"{""original_graph_copy_bytes"":414790,""scheduled_copy_bytes"":531864,""added_copy_bytes"":117074,""partition_added_copy_bytes"":117074,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/048/k4/e0/result.json.gz
048,P2,5,q2_contiguous_baseline,ok,223233,222220,0.9954621404541443,0.41530799999964074,1.0530742999999347,"{""original_graph_copy_bytes"":414790,""scheduled_copy_bytes"":544350,""added_copy_bytes"":129560,""partition_added_copy_bytes"":129560,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/048/k5/e0/result.json.gz
049,P2,1,official_singlecore_baseline,ok,196276,196276,1.0,,,"{""original_graph_copy_bytes"": 152540, ""scheduled_copy_bytes"": 152540, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/049/e0/result.json.gz
049,P2,2,q2_contiguous_baseline,ok,196824,196276,0.9972157866926797,0.49676719999843044,2.02685289999863,"{""original_graph_copy_bytes"":152540,""scheduled_copy_bytes"":242946,""added_copy_bytes"":90406,""partition_added_copy_bytes"":90406,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/049/k2/e0/result.json.gz
049,P2,3,q2_contiguous_baseline,ok,187624,196276,1.0461135036029505,0.5641637999997329,1.9609872000000905,"{""original_graph_copy_bytes"":152540,""scheduled_copy_bytes"":333446,""added_copy_bytes"":180906,""partition_added_copy_bytes"":180906,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/049/k3/e0/result.json.gz
049,P2,4,q2_contiguous_baseline,ok,187793,196276,1.045172077766477,0.5312539999995352,2.013449199999741,"{""original_graph_copy_bytes"":152540,""scheduled_copy_bytes"":396972,""added_copy_bytes"":244432,""partition_added_copy_bytes"":244432,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/049/k4/e0/result.json.gz
049,P2,5,q2_contiguous_baseline,ok,186694,196276,1.0513246274652641,0.5747003000014956,1.874236400000882,"{""original_graph_copy_bytes"":152540,""scheduled_copy_bytes"":360210,""added_copy_bytes"":207670,""partition_added_copy_bytes"":207670,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/049/k5/e0/result.json.gz
050,P2,1,official_singlecore_baseline,ok,149690,149690,1.0,,,"{""original_graph_copy_bytes"": 319376, ""scheduled_copy_bytes"": 319376, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/050/e0/result.json.gz
050,P2,2,q2_contiguous_baseline,ok,149750,149690,0.9995993322203672,0.5151573999992252,1.9164418000000296,"{""original_graph_copy_bytes"":319376,""scheduled_copy_bytes"":365142,""added_copy_bytes"":45766,""partition_added_copy_bytes"":45766,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/050/k2/e0/result.json.gz
050,P2,3,q2_contiguous_baseline,ok,142435,149690,1.0509355144451855,0.4851204000005964,1.792819899999813,"{""original_graph_copy_bytes"":319376,""scheduled_copy_bytes"":397114,""added_copy_bytes"":77738,""partition_added_copy_bytes"":77738,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/050/k3/e0/result.json.gz
050,P2,4,q2_contiguous_baseline,ok,118352,149690,1.264786399891848,0.47213190000002214,1.8019411000004766,"{""original_graph_copy_bytes"":319376,""scheduled_copy_bytes"":436780,""added_copy_bytes"":117404,""partition_added_copy_bytes"":117404,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/050/k4/e0/result.json.gz
050,P2,5,q2_contiguous_baseline,ok,140660,149690,1.064197355324897,0.47224720000122034,1.8662359999998444,"{""original_graph_copy_bytes"":319376,""scheduled_copy_bytes"":487088,""added_copy_bytes"":167712,""partition_added_copy_bytes"":167712,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/050/k5/e0/result.json.gz
051,P2,1,official_singlecore_baseline,ok,607628,607628,1.0,,,"{""original_graph_copy_bytes"": 393218, ""scheduled_copy_bytes"": 393218, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/051/e0/result.json.gz
051,P2,2,q2_contiguous_baseline,ok,608677,607628,0.9982765900469379,0.5327717999989545,1.3283099999989645,"{""original_graph_copy_bytes"":393218,""scheduled_copy_bytes"":786438,""added_copy_bytes"":393220,""partition_added_copy_bytes"":393220,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/051/k2/e0/result.json.gz
051,P2,3,q2_contiguous_baseline,ok,609726,607628,0.9965591101576774,0.49117170000135957,1.0502598000002763,"{""original_graph_copy_bytes"":393218,""scheduled_copy_bytes"":1179658,""added_copy_bytes"":786440,""partition_added_copy_bytes"":786440,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/051/k3/e0/result.json.gz
051,P2,4,q2_contiguous_baseline,ok,610775,607628,0.9948475297777414,0.4307131000005029,1.1123946000006981,"{""original_graph_copy_bytes"":393218,""scheduled_copy_bytes"":1572878,""added_copy_bytes"":1179660,""partition_added_copy_bytes"":1179660,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/051/k4/e0/result.json.gz
051,P2,5,q2_contiguous_baseline,ok,613466,607628,0.9904835801821128,0.46355169999878854,1.2016805999992357,"{""original_graph_copy_bytes"":393218,""scheduled_copy_bytes"":2162798,""added_copy_bytes"":1769580,""partition_added_copy_bytes"":1769580,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/051/k5/e0/result.json.gz
052,P2,1,official_singlecore_baseline,ok,180301,180301,1.0,,,"{""original_graph_copy_bytes"": 810204, ""scheduled_copy_bytes"": 810204, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/052/e0/result.json.gz
052,P2,2,q2_contiguous_baseline,ok,112782,180301,1.5986682271993757,0.36173390000112704,0.8538318999999319,"{""original_graph_copy_bytes"":810204,""scheduled_copy_bytes"":953188,""added_copy_bytes"":142984,""partition_added_copy_bytes"":142984,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/052/k2/e0/result.json.gz
052,P2,3,q2_contiguous_baseline,ok,125328,180301,1.4386330269373164,0.3941861000002973,0.9493722999995953,"{""original_graph_copy_bytes"":810204,""scheduled_copy_bytes"":911744,""added_copy_bytes"":101540,""partition_added_copy_bytes"":101540,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/052/k3/e0/result.json.gz
052,P2,4,q2_contiguous_baseline,ok,122099,180301,1.4766787606778107,0.39534980000098585,0.9443209999990358,"{""original_graph_copy_bytes"":810204,""scheduled_copy_bytes"":1044740,""added_copy_bytes"":234536,""partition_added_copy_bytes"":234536,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/052/k4/e0/result.json.gz
052,P2,5,q2_contiguous_baseline,ok,114427,180301,1.5756858084193417,0.3982750000013766,0.8700241000005917,"{""original_graph_copy_bytes"":810204,""scheduled_copy_bytes"":1190532,""added_copy_bytes"":380328,""partition_added_copy_bytes"":380328,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/052/k5/e0/result.json.gz
053,P2,1,official_singlecore_baseline,ok,1472686,1472686,1.0,,,"{""original_graph_copy_bytes"": 2995288, ""scheduled_copy_bytes"": 8400824, ""added_copy_bytes"": 5405536, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 5405536}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/053/e0/result.json.gz
053,P2,2,q2_contiguous_baseline,ok,912062,1472686,1.6146775109586848,1.0378853000001982,5.466394400000354,"{""original_graph_copy_bytes"":2995288,""scheduled_copy_bytes"":8908944,""added_copy_bytes"":5913656,""partition_added_copy_bytes"":971320,""spill_added_copy_bytes"":4942336}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/053/k2/e0/result.json.gz
053,P2,3,q2_contiguous_baseline,ok,980716,1472686,1.501643697053989,1.1322184999989986,7.60988830000133,"{""original_graph_copy_bytes"":2995288,""scheduled_copy_bytes"":8865974,""added_copy_bytes"":5870686,""partition_added_copy_bytes"":1107518,""spill_added_copy_bytes"":4763168}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/053/k3/e0/result.json.gz
053,P2,4,q2_contiguous_baseline,ok,1042809,1472686,1.4122298522548233,0.9050351999994746,6.564022699998532,"{""original_graph_copy_bytes"":2995288,""scheduled_copy_bytes"":9341462,""added_copy_bytes"":6346174,""partition_added_copy_bytes"":2080446,""spill_added_copy_bytes"":4265728}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/053/k4/e0/result.json.gz
053,P2,5,q2_contiguous_baseline,ok,689980,1472686,2.1343894025913794,0.975054700000328,5.4368455999992875,"{""original_graph_copy_bytes"":2995288,""scheduled_copy_bytes"":9054934,""added_copy_bytes"":6059646,""partition_added_copy_bytes"":2171550,""spill_added_copy_bytes"":3888096}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/053/k5/e0/result.json.gz
054,P2,1,official_singlecore_baseline,ok,815051,815051,1.0,,,"{""original_graph_copy_bytes"": 1606276, ""scheduled_copy_bytes"": 1606276, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/054/e0/result.json.gz
054,P2,2,q2_contiguous_baseline,ok,815025,815051,1.0000319008619367,1.5208440999995219,14.528740699999616,"{""original_graph_copy_bytes"":1606276,""scheduled_copy_bytes"":1713962,""added_copy_bytes"":107686,""partition_added_copy_bytes"":107686,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/054/k2/e0/result.json.gz
054,P2,3,q2_contiguous_baseline,ok,814579,815051,1.0005794404225987,1.216651799999454,12.609857699999338,"{""original_graph_copy_bytes"":1606276,""scheduled_copy_bytes"":1741932,""added_copy_bytes"":135656,""partition_added_copy_bytes"":135656,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/054/k3/e0/result.json.gz
054,P2,4,q2_contiguous_baseline,ok,788458,815051,1.0337278586811218,1.2698285999995278,10.835713599999508,"{""original_graph_copy_bytes"":1606276,""scheduled_copy_bytes"":1972616,""added_copy_bytes"":366340,""partition_added_copy_bytes"":366340,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/054/k4/e0/result.json.gz
054,P2,5,q2_contiguous_baseline,ok,755813,815051,1.0783765296442374,1.2568879999998899,9.959202699999878,"{""original_graph_copy_bytes"":1606276,""scheduled_copy_bytes"":2207820,""added_copy_bytes"":601544,""partition_added_copy_bytes"":601544,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/054/k5/e0/result.json.gz
055,P2,1,official_singlecore_baseline,ok,118835,118835,1.0,,,"{""original_graph_copy_bytes"": 625810, ""scheduled_copy_bytes"": 695442, ""added_copy_bytes"": 69632, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 69632}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/055/e0/result.json.gz
055,P2,2,q2_contiguous_baseline,ok,86823,118835,1.3687041452149775,0.4294699000001856,0.9769698999989487,"{""original_graph_copy_bytes"":625810,""scheduled_copy_bytes"":847032,""added_copy_bytes"":221222,""partition_added_copy_bytes"":221222,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/055/k2/e0/result.json.gz
055,P2,3,q2_contiguous_baseline,ok,50589,118835,2.349028444918856,0.39450569999826257,0.9153688999995211,"{""original_graph_copy_bytes"":625810,""scheduled_copy_bytes"":699658,""added_copy_bytes"":73848,""partition_added_copy_bytes"":73848,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/055/k3/e0/result.json.gz
055,P2,4,q2_contiguous_baseline,ok,86552,118835,1.3729896478417598,0.39161649999914516,0.9705357999991975,"{""original_graph_copy_bytes"":625810,""scheduled_copy_bytes"":865576,""added_copy_bytes"":239766,""partition_added_copy_bytes"":239766,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/055/k4/e0/result.json.gz
055,P2,5,q2_contiguous_baseline,ok,39304,118835,3.0234836148992468,0.42943450000166195,1.1338489999998274,"{""original_graph_copy_bytes"":625810,""scheduled_copy_bytes"":1121574,""added_copy_bytes"":495764,""partition_added_copy_bytes"":495764,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/055/k5/e0/result.json.gz
056,P2,1,official_singlecore_baseline,ok,277285,277285,1.0,,,"{""original_graph_copy_bytes"": 221600, ""scheduled_copy_bytes"": 221600, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/056/e0/result.json.gz
056,P2,2,q2_contiguous_baseline,ok,277715,277285,0.9984516500729165,1.0002754000015557,6.035712599999897,"{""original_graph_copy_bytes"":221600,""scheduled_copy_bytes"":311878,""added_copy_bytes"":90278,""partition_added_copy_bytes"":90278,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/056/k2/e0/result.json.gz
056,P2,3,q2_contiguous_baseline,ok,278387,277285,0.9960414818220679,0.8169722999991791,4.056362700001046,"{""original_graph_copy_bytes"":221600,""scheduled_copy_bytes"":377708,""added_copy_bytes"":156108,""partition_added_copy_bytes"":156108,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/056/k3/e0/result.json.gz
056,P2,4,q2_contiguous_baseline,ok,277701,277285,0.9985019859489163,0.7815363000008801,3.948928600000727,"{""original_graph_copy_bytes"":221600,""scheduled_copy_bytes"":455570,""added_copy_bytes"":233970,""partition_added_copy_bytes"":233970,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/056/k4/e0/result.json.gz
056,P2,5,q2_contiguous_baseline,ok,279547,277285,0.9919083374173217,1.0412845999999263,4.712022800000341,"{""original_graph_copy_bytes"":221600,""scheduled_copy_bytes"":526678,""added_copy_bytes"":305078,""partition_added_copy_bytes"":305078,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/056/k5/e0/result.json.gz
057,P2,1,official_singlecore_baseline,ok,59726,59726,1.0,,,"{""original_graph_copy_bytes"": 342460, ""scheduled_copy_bytes"": 436676, ""added_copy_bytes"": 94216, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 94216}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/057/e0/result.json.gz
057,P2,2,q2_contiguous_baseline,ok,35012,59726,1.705872272363761,0.4254198999988148,0.867879699999321,"{""original_graph_copy_bytes"":342460,""scheduled_copy_bytes"":674244,""added_copy_bytes"":331784,""partition_added_copy_bytes"":331784,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/057/k2/e0/result.json.gz
057,P2,3,q2_contiguous_baseline,ok,42215,59726,1.4148051640412176,0.4197459999995772,1.0025765000009415,"{""original_graph_copy_bytes"":342460,""scheduled_copy_bytes"":768520,""added_copy_bytes"":426060,""partition_added_copy_bytes"":426060,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/057/k3/e0/result.json.gz
057,P2,4,q2_contiguous_baseline,ok,20344,59726,2.9358041683051512,0.4535358000011911,0.8894672999995237,"{""original_graph_copy_bytes"":342460,""scheduled_copy_bytes"":694868,""added_copy_bytes"":352408,""partition_added_copy_bytes"":352408,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/057/k4/e0/result.json.gz
057,P2,5,q2_contiguous_baseline,ok,33009,59726,1.809385319155382,0.4017377000000124,0.9035357000011572,"{""original_graph_copy_bytes"":342460,""scheduled_copy_bytes"":793170,""added_copy_bytes"":450710,""partition_added_copy_bytes"":450710,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/057/k5/e0/result.json.gz
058,P2,1,official_singlecore_baseline,timeout,,,,,,null,,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/058/e0/result.json.gz
058,P2,2,q2_contiguous_baseline,ok,4534019,,,1.8166801999996096,25.462445600000137,"{""original_graph_copy_bytes"":7667712,""scheduled_copy_bytes"":36921344,""added_copy_bytes"":29253632,""partition_added_copy_bytes"":2445312,""spill_added_copy_bytes"":26808320}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/058/k2/e0/result.json.gz
058,P2,3,q2_contiguous_baseline,ok,1526307,,,1.670149900000979,20.892789699999412,"{""original_graph_copy_bytes"":7667712,""scheduled_copy_bytes"":37269504,""added_copy_bytes"":29601792,""partition_added_copy_bytes"":4595712,""spill_added_copy_bytes"":25006080}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/058/k3/e0/result.json.gz
058,P2,4,q2_contiguous_baseline,ok,4531591,,,1.77090649999991,24.02646939999977,"{""original_graph_copy_bytes"":7667712,""scheduled_copy_bytes"":37756928,""added_copy_bytes"":30089216,""partition_added_copy_bytes"":7335936,""spill_added_copy_bytes"":22753280}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/058/k4/e0/result.json.gz
058,P2,5,q2_contiguous_baseline,ok,948121,,,4.289025699999911,19.98515100000077,"{""original_graph_copy_bytes"":7667712,""scheduled_copy_bytes"":37810176,""added_copy_bytes"":30142464,""partition_added_copy_bytes"":9191424,""spill_added_copy_bytes"":20951040}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/058/k5/e0/result.json.gz
059,P2,1,official_singlecore_baseline,ok,829473,829473,1.0,,,"{""original_graph_copy_bytes"": 1343488, ""scheduled_copy_bytes"": 3035136, ""added_copy_bytes"": 1691648, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 1691648}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/059/e0/result.json.gz
059,P2,2,q2_contiguous_baseline,ok,421538,829473,1.9677300741570154,0.47309169999971346,1.6274656000005052,"{""original_graph_copy_bytes"":1343488,""scheduled_copy_bytes"":3416064,""added_copy_bytes"":2072576,""partition_added_copy_bytes"":720896,""spill_added_copy_bytes"":1351680}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/059/k2/e0/result.json.gz
059,P2,3,q2_contiguous_baseline,ok,297623,829473,2.786992268742671,0.45335589999922377,1.5696544000002177,"{""original_graph_copy_bytes"":1343488,""scheduled_copy_bytes"":3753984,""added_copy_bytes"":2410496,""partition_added_copy_bytes"":1564672,""spill_added_copy_bytes"":845824}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/059/k3/e0/result.json.gz
059,P2,4,q2_contiguous_baseline,ok,207460,829473,3.9982309842861277,0.5550209000011819,1.5610498999994888,"{""original_graph_copy_bytes"":1343488,""scheduled_copy_bytes"":4341760,""added_copy_bytes"":2998272,""partition_added_copy_bytes"":2162688,""spill_added_copy_bytes"":835584}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/059/k4/e0/result.json.gz
059,P2,5,q2_contiguous_baseline,ok,155303,829473,5.340997920194716,0.5047443999992538,1.7011307000011584,"{""original_graph_copy_bytes"":1343488,""scheduled_copy_bytes"":4464640,""added_copy_bytes"":3121152,""partition_added_copy_bytes"":3121152,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/059/k5/e0/result.json.gz
060,P2,1,official_singlecore_baseline,ok,888789,888789,1.0,,,"{""original_graph_copy_bytes"": 2099006, ""scheduled_copy_bytes"": 4167526, ""added_copy_bytes"": 2068520, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 2068520}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/060/e0/result.json.gz
060,P2,2,q2_contiguous_baseline,ok,688580,888789,1.290756339132708,0.6402825000004668,2.9773580000000948,"{""original_graph_copy_bytes"":2099006,""scheduled_copy_bytes"":3652626,""added_copy_bytes"":1553620,""partition_added_copy_bytes"":678100,""spill_added_copy_bytes"":875520}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/060/k2/e0/result.json.gz
060,P2,3,q2_contiguous_baseline,ok,426873,888789,2.082092331911365,0.5742716999993718,2.800102799999877,"{""original_graph_copy_bytes"":2099006,""scheduled_copy_bytes"":3985426,""added_copy_bytes"":1886420,""partition_added_copy_bytes"":1493204,""spill_added_copy_bytes"":393216}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/060/k3/e0/result.json.gz
060,P2,4,q2_contiguous_baseline,ok,564135,888789,1.5754899093302135,0.5618730999995023,2.831083699998999,"{""original_graph_copy_bytes"":2099006,""scheduled_copy_bytes"":4420626,""added_copy_bytes"":2321620,""partition_added_copy_bytes"":2062548,""spill_added_copy_bytes"":259072}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/060/k4/e0/result.json.gz
060,P2,5,q2_contiguous_baseline,ok,846763,888789,1.049631360841227,0.651560000000245,2.8120051999994757,"{""original_graph_copy_bytes"":2099006,""scheduled_copy_bytes"":4633618,""added_copy_bytes"":2534612,""partition_added_copy_bytes"":2479316,""spill_added_copy_bytes"":55296}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/060/k5/e0/result.json.gz
061,P2,1,official_singlecore_baseline,ok,77191,77191,1.0,,,"{""original_graph_copy_bytes"": 544188, ""scheduled_copy_bytes"": 544188, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/061/e0/result.json.gz
061,P2,2,q2_contiguous_baseline,ok,60714,77191,1.2713871594689858,0.38882009999906586,0.8477299000005587,"{""original_graph_copy_bytes"":544188,""scheduled_copy_bytes"":569832,""added_copy_bytes"":25644,""partition_added_copy_bytes"":25644,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/061/k2/e0/result.json.gz
061,P2,3,q2_contiguous_baseline,ok,51830,77191,1.489311209724098,0.37653189999946335,0.8622342999988177,"{""original_graph_copy_bytes"":544188,""scheduled_copy_bytes"":667236,""added_copy_bytes"":123048,""partition_added_copy_bytes"":123048,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/061/k3/e0/result.json.gz
061,P2,4,q2_contiguous_baseline,ok,70442,77191,1.0958093183044206,0.3689568000008876,0.88525269999991,"{""original_graph_copy_bytes"":544188,""scheduled_copy_bytes"":691820,""added_copy_bytes"":147632,""partition_added_copy_bytes"":147632,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/061/k4/e0/result.json.gz
061,P2,5,q2_contiguous_baseline,ok,39624,77191,1.9480870179689078,0.3750188000012713,0.9060330000011163,"{""original_graph_copy_bytes"":544188,""scheduled_copy_bytes"":765028,""added_copy_bytes"":220840,""partition_added_copy_bytes"":220840,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/061/k5/e0/result.json.gz
062,P2,1,official_singlecore_baseline,timeout,,,,,,null,,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/062/e0/result.json.gz
062,P2,2,q2_contiguous_baseline,ok,2853465,,,1.479970800000956,22.786138199999186,"{""original_graph_copy_bytes"":13401600,""scheduled_copy_bytes"":16846848,""added_copy_bytes"":3445248,""partition_added_copy_bytes"":3445248,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/062/k2/e0/result.json.gz
062,P2,3,q2_contiguous_baseline,ok,1930300,,,1.438500500000373,17.438454099999944,"{""original_graph_copy_bytes"":13401600,""scheduled_copy_bytes"":17995776,""added_copy_bytes"":4594176,""partition_added_copy_bytes"":4594176,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/062/k3/e0/result.json.gz
062,P2,4,q2_contiguous_baseline,ok,1433409,,,1.4031390999989526,15.335389800000485,"{""original_graph_copy_bytes"":13401600,""scheduled_copy_bytes"":18582528,""added_copy_bytes"":5180928,""partition_added_copy_bytes"":5180928,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/062/k4/e0/result.json.gz
062,P2,5,q2_contiguous_baseline,ok,832444,,,1.5007664000004297,13.552532600000632,"{""original_graph_copy_bytes"":13401600,""scheduled_copy_bytes"":18934272,""added_copy_bytes"":5532672,""partition_added_copy_bytes"":5532672,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/062/k5/e0/result.json.gz
