group,label,case,problem,cores,assignment,method,gamma,makespan,original_graph_copy_bytes,scheduled_copy_bytes,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,wall_s,e0_cli_wall_s,graph_sha256,plan_sha256,result_sha256,trace_sha256
candidate,synthetic1_c10106_q2_k4_component_stage_tail_g0.5_h8,10106,2,4,component,stage_tail,0.5,21920,1310720,1310720,0,0,0,0.6912992079999185,0.6708210369999961,2d9acc4ae1a0ee61a69b8129eaa303914c2dad9e3706b68fc972bc35024edb37,4cb97f645d997b4432ef813d2f01d28689bd518437e18e2db50ff55c7aa20a6a,6dbb985c91a7401512326112cd04c32ef93a372da3fcbd5e59cf04b0b917eb7b,2092129d4ab8133de81aa499af7f2eae7ecc32337215ef7e4e64ee79d7932376
candidate,synthetic1_c10106_q2_k4_component_unguarded_g1_h8,10106,2,4,component,unguarded,1,23564,1310720,1409024,98304,0,98304,0.6280211030000373,0.6063837739998235,2d9acc4ae1a0ee61a69b8129eaa303914c2dad9e3706b68fc972bc35024edb37,dba3f2f751928feb423dd578956e0171a12b40303ccd055fb34c75c32ebc0ab3,a2f780419a79fcd0aa69d2253102f88f96ac474666630634999543c01d744162,ea0c41c9569ca789d7c464d52bd6226d985e4f9dc1fa18d2b2f7d9d20df9c121
candidate,synthetic1_c10107_q2_k4_component_coarse_g1_h8,10107,2,4,component,coarse,1,43900,2623488,2629632,6144,6144,0,0.7139935769998829,0.7125000450000698,0dd9f58e2a919c28951e132f152644376520893dcebe0dc7441acabf09eaaaec,6284a4ccdc93bc9c4ff28d7e8d66427f40ac18d035608b8ae21e4eff72a5ee6f,5b33ed2b8cc70fdbca632c40cabdb98d2b8e3500c043e170c99b02f22da05259,49bf94c4d1dec2ba96d3b7527d3838e0719b2b8be719650a3404250fafebc8c7
candidate,synthetic1_c10107_q2_k4_component_frontier_g1_h8,10107,2,4,component,frontier,1,43900,2623488,2629632,6144,6144,0,0.7666765909998503,0.7458930980001242,0dd9f58e2a919c28951e132f152644376520893dcebe0dc7441acabf09eaaaec,c1d0c8480f63b23d4d1139c2bd5b5a60fead8e6b7da718d51a719521e78135f7,63432da27017e200db430fed8acc0285f39814d2a9aa9b58fdf8c338ed9d3ecf,e4f9870b5f0170d02f74826ebef75d91680afa07969e10a343d4c0177797006a
candidate,synthetic1_c10107_q2_k4_component_id_g1_h8,10107,2,4,component,id,1,43900,2623488,2629632,6144,6144,0,0.6473852050000914,0.6446945860000142,0dd9f58e2a919c28951e132f152644376520893dcebe0dc7441acabf09eaaaec,aa1ef5dcddb5584ea163fae4ea18a76720b0afc2bef638d5dbc98775990381c6,5d53cbf8337f78b711cfaf37e43eaa4f7f3b1d524c5de022c68e58fa944c2f48,f44bb6a61c8afb0e6acef2fff39789cef49407f907b2e15f24185255992fcb91
candidate,synthetic1_c10107_q2_k4_component_stage_tail_g0.5_h8,10107,2,4,component,stage_tail,0.5,43900,2623488,2629632,6144,6144,0,0.6506303169999228,0.6291050459999497,0dd9f58e2a919c28951e132f152644376520893dcebe0dc7441acabf09eaaaec,f11dc22fd39332082fb19b8201b7eeb229fc13658a69cae586e6d358eeaa7be5,4333c867823d9a54ea3baacd1053b8b4937ca877b27f854defe2f56f98d6eaca,d712917a7116803ea873afc28de33edbed4ee3014ac0e610ea7aed7d7827fd56
candidate,synthetic1_c10107_q2_k4_component_unguarded_g1_h8,10107,2,4,component,unguarded,1,57028,2623488,3416064,792576,6144,786432,0.6586055760001273,0.6381349759999466,0dd9f58e2a919c28951e132f152644376520893dcebe0dc7441acabf09eaaaec,e681cbd71259784a898666c8736fb3faf9a79a051a0849c4b93d0255f3651ae8,8dee0bff0e04ad172cf1b053b8cff98bdd6d6d211012b0bdb65fc34934008ae1,1661805fb0751cd7419cb994212fbb94c3815d91045d0808bcdad112e7ae795b
candidate,synthetic1_c10108_q2_k4_component_coarse_g1_h8,10108,2,4,component,coarse,1,3444,131072,131072,0,0,0,0.640465899999981,0.6399268059999486,8587088d8805cb45648c57e8c3484ade14205678e3b2f36dd536814eea365db7,4435c4b513f2679672cb61ce15f3452cd010b18ca23f9592f474f1c8f3ed34d7,268f390543ba3cd091e3064243b745b75e6910c16499419d36ca9c1c9f13a171,15f40bb92b3bc4ff0f727b1f6021f046c75663ba28a651055056cd02351b0dad
candidate,synthetic1_c10108_q2_k4_component_frontier_g1_h8,10108,2,4,component,frontier,1,3342,131072,131072,0,0,0,0.671477232000143,0.66987694799991,8587088d8805cb45648c57e8c3484ade14205678e3b2f36dd536814eea365db7,e0283c527fb66626e961c2dba3fde3ee0b57c72f32990c3f5f8766d8597c3ee4,744a58febc4a785cf2ceaee81258337dcdd365bae7c2f85ca0c46aebdefae6db,0ad4f61246743f63a62d982d5ddb579478ed58f180474d305e35476994fc3648
candidate,synthetic1_c10108_q2_k4_component_id_g1_h8,10108,2,4,component,id,1,3444,131072,131072,0,0,0,0.6931986489998962,0.6922241600000234,8587088d8805cb45648c57e8c3484ade14205678e3b2f36dd536814eea365db7,eda8f3e4013980590a212376fc957db8b2d87e0559ad74c3f717c814fff8ff9c,76e0b7f62112d995dfc5fde40d01435280289f7247f137355758532e114d447c,41f84f9d2df15be1885f4025b319ea3de7c1caa552c678c3545653f8eae73293
candidate,synthetic1_c10108_q2_k4_component_stage_tail_g0.5_h8,10108,2,4,component,stage_tail,0.5,3455,131072,131072,0,0,0,0.6018418329999804,0.5996213040000384,8587088d8805cb45648c57e8c3484ade14205678e3b2f36dd536814eea365db7,4e7e71693d8448d44c030f08f81e79d55c14ef6350d37d805e26270c997dfa54,8344738e47a263251e9159cedebc908adc29deb305624039ed0254762475eb7b,2ffd100cc433cec6be648a496e0103588ae3fdca11c4993ad71d4fc04493ac7c
candidate,synthetic1_c10108_q2_k4_component_unguarded_g1_h8,10108,2,4,component,unguarded,1,3342,131072,131072,0,0,0,0.6591721839999991,0.6573467000000619,8587088d8805cb45648c57e8c3484ade14205678e3b2f36dd536814eea365db7,e0283c527fb66626e961c2dba3fde3ee0b57c72f32990c3f5f8766d8597c3ee4,744a58febc4a785cf2ceaee81258337dcdd365bae7c2f85ca0c46aebdefae6db,0ad4f61246743f63a62d982d5ddb579478ed58f180474d305e35476994fc3648
candidate,synthetic1_c10109_q2_k4_component_coarse_g1_h8,10109,2,4,component,coarse,1,24732,262144,262144,0,0,0,0.6637257019999652,0.6632407809997858,f2ba17bb83f97ac196dd6e3c4865509b4563f593ba23ded38d31b273f2681b91,938e2f5b2bae5a88fa4196569dfe6ca746e55f5f1ad82ea812650b9d7b1c5f3a,35bf72a06636931349163d81ce7903c81501586ae2134e4ccbd64e9efe04ce63,07fb7534e7a710bd362974326e5234ad3aecca412a6d8766b5652904439a8a52
candidate,synthetic1_c10109_q2_k4_component_frontier_g1_h8,10109,2,4,component,frontier,1,22832,262144,262144,0,0,0,0.5933754109998972,0.5917129330000535,f2ba17bb83f97ac196dd6e3c4865509b4563f593ba23ded38d31b273f2681b91,d0578b3f0644626fb5ddc71b810d7467873433da72ded920b76c8a1efa983ed8,9db456b757dbd42572e2b9d26ad16fea6df824eb942923e50c7b8fee9fd36eca,9a6468741ebbe7a297e29f9c153021b1154cbbca1c6b2f86697df807d51f5d96
candidate,synthetic1_c10109_q2_k4_component_id_g1_h8,10109,2,4,component,id,1,24732,262144,262144,0,0,0,0.658105710999962,0.6571145360001083,f2ba17bb83f97ac196dd6e3c4865509b4563f593ba23ded38d31b273f2681b91,825696f7af73604fc63b36f60ac38703f02a7385afea9ae04aa01b2e48afd7d4,0c174ad40c1af7d7f57d472777bc7fa0b890dcdcf1ac9dfeea378fe56db1d9f1,8d72db78c8179c1a084dfb33f8e19016a3b48f3aa9f589f121525b9e205f95d2
candidate,synthetic1_c10109_q2_k4_component_stage_tail_g0.5_h8,10109,2,4,component,stage_tail,0.5,22832,262144,262144,0,0,0,0.6518018869999196,0.6498279590000493,f2ba17bb83f97ac196dd6e3c4865509b4563f593ba23ded38d31b273f2681b91,df96beb79cde9510c68c80270f5b54098c30d23d7499bfc373bbdb33ae4cb95c,ed36843c782864eef11ea2454ee072bb9b49d15a8264224436160b0008718b4e,210f332f4749c488e92eb332dba4903a963e876fa01f72a2d6a3e2c3853a2dec
candidate,synthetic1_c10109_q2_k4_component_unguarded_g1_h8,10109,2,4,component,unguarded,1,22832,262144,262144,0,0,0,0.5966085979998752,0.5948807610000131,f2ba17bb83f97ac196dd6e3c4865509b4563f593ba23ded38d31b273f2681b91,d0578b3f0644626fb5ddc71b810d7467873433da72ded920b76c8a1efa983ed8,9db456b757dbd42572e2b9d26ad16fea6df824eb942923e50c7b8fee9fd36eca,9a6468741ebbe7a297e29f9c153021b1154cbbca1c6b2f86697df807d51f5d96
candidate,synthetic1_c10110_q2_k4_component_coarse_g1_h8,10110,2,4,component,coarse,1,6588,393344,393728,384,384,0,0.6459535400001641,0.6452937250001014,e11a689a4876ab1f537b9a32a426726fdd8990cd8307f861bfba056d8b7de3ea,ff170d4d096ea5de8dc379e7b748c36c54e71a4d115fa2db69b26eeeb2348a59,d0c0209d40ff1083107f1db8fca2c5b10e97732c15a55e2ac512ded9259d0d17,1f1186a6caa008ff6cb694918f4d2dd3b64ae1c3e50af2b9480e4dc1f645d148
candidate,synthetic1_c10110_q2_k4_component_frontier_g1_h8,10110,2,4,component,frontier,1,6654,393344,393728,384,384,0,0.6122772350001924,0.6093654829999195,e11a689a4876ab1f537b9a32a426726fdd8990cd8307f861bfba056d8b7de3ea,7e576647071e371e47df02559623a1f6ff6a55b244210821737d6c5b14cf892d,b91d49783725d37d7fbd339a0404eba06608409d53c10f8e257911feb3c68ed2,a49578c1ccc03160a697a8677607ae8e18763a1fc861999c0e33ebb7f164e2bd
candidate,synthetic1_c10110_q2_k4_component_id_g1_h8,10110,2,4,component,id,1,6588,393344,393728,384,384,0,0.6119308439999713,0.6107839839999087,e11a689a4876ab1f537b9a32a426726fdd8990cd8307f861bfba056d8b7de3ea,07243563d14af3fd3a521e5a6daf067f34a49a962a949a484820d888b433095d,2bdf8f0a332ca85476f8e65cf7e5e74103897757d3b9341b58896f108ad0576b,1199ace5f0c6b10fccd323b74a780107cec1dfb54cbf7c8cf58f2e65c47229c8
candidate,synthetic1_c10110_q2_k4_component_stage_tail_g0.5_h8,10110,2,4,component,stage_tail,0.5,6654,393344,393728,384,384,0,0.6355847489999178,0.6317812920001415,e11a689a4876ab1f537b9a32a426726fdd8990cd8307f861bfba056d8b7de3ea,9ff33d4daf6a3dfa3752cffd28ecf09d3b3f1fee0360008c4c073fa1eb699a83,b93e21b119ba483b326e9f390d93e7983f6d878a74dd109ee7dbbffdc9e77885,ae35f5ce489e315d8e6d43d46eac83386dfae760341017b0c3c832eaca88dbfa
candidate,synthetic1_c10110_q2_k4_component_unguarded_g1_h8,10110,2,4,component,unguarded,1,6654,393344,393728,384,384,0,0.6267327560001377,0.6236446980001347,e11a689a4876ab1f537b9a32a426726fdd8990cd8307f861bfba056d8b7de3ea,7e576647071e371e47df02559623a1f6ff6a55b244210821737d6c5b14cf892d,b91d49783725d37d7fbd339a0404eba06608409d53c10f8e257911feb3c68ed2,a49578c1ccc03160a697a8677607ae8e18763a1fc861999c0e33ebb7f164e2bd
candidate,synthetic1_c10111_q2_k4_component_coarse_g1_h8,10111,2,4,component,coarse,1,85980,1966592,1968128,1536,1536,0,0.7086105979999502,0.7077348870000151,61b88191a3dd4e7f9c1ef65fe8ea6c09de2fff7b095b954c097218852159e2ac,faba306780abd110033a3987311857e3d0c5d244f74dd6527f8c5b64e2e911b0,1efb778d84c952cb582cf0838e02032f6f2954747e14dbc82d17efd28edb2727,aca4a19c3d58d7de19047a5d24978b72b3e621d6e31b6fe6c36effb555f3a174
candidate,synthetic1_c10111_q2_k4_component_frontier_g1_h8,10111,2,4,component,frontier,1,58412,1966592,1968128,1536,1536,0,0.73851794899997,0.7324823540000125,61b88191a3dd4e7f9c1ef65fe8ea6c09de2fff7b095b954c097218852159e2ac,38707096faef1b1304971405ef3078c5b357b5847fe8c4bc000a361a3a92da54,572cff7abb6e5cf3b755941bfd998e5b8003935b0628019a95e0ee029c8b41fb,e0ecb50a9fc7d4fa252bbd0bd4e249a38bcabaf6f1ea456dac19c09337820195
candidate,synthetic1_c10111_q2_k4_component_id_g1_h8,10111,2,4,component,id,1,85980,1966592,1968128,1536,1536,0,0.6342825050001011,0.6329744520000986,61b88191a3dd4e7f9c1ef65fe8ea6c09de2fff7b095b954c097218852159e2ac,a5cf29202b190a24118a27cf3f68b0be29c63c1f8a238b9c4239dc470f3f5755,d95f89d4abcece0f85697433c8709ae1990b48429d831d9cd7dcc9216dc0317b,5ad30ef287d86b5d5cf5e6188a0f306f712cc362231fdb3193d5f3feee381376
candidate,synthetic1_c10111_q2_k4_component_stage_tail_g0.5_h8,10111,2,4,component,stage_tail,0.5,56619,1966592,1968128,1536,1536,0,0.6610834139999042,0.6529214919999049,61b88191a3dd4e7f9c1ef65fe8ea6c09de2fff7b095b954c097218852159e2ac,48ab98c7f6d81f4f52b1d2e41f6a9980e36a8640d4c2697a7e10d22bbb255b0e,6d78883dc23b346171f7f6953ce63119b390cb1490da06c7ed7a3b5429724e40,1eaf3ae63eab93280d4afc0f9bd00de04b4fbb4d585264518d38819258322a59
candidate,synthetic1_c10111_q2_k4_component_unguarded_g1_h8,10111,2,4,component,unguarded,1,60991,1966592,2164736,198144,1536,196608,0.6514615189998949,0.6452066039998954,61b88191a3dd4e7f9c1ef65fe8ea6c09de2fff7b095b954c097218852159e2ac,30da98d7ba422bf8a51db4d7fc44895b6a3b2c33c5e0f1e5c34a0870a1a94fd4,20257f866951c44e224f22860f355dd83493f5e4dc687b60d37abf9e4fcec9f3,f37df132a9608be1d2defec2b00d5e745f8bd6c5b3fec0c9670d4558a25914b1
candidate,synthetic1_c10112_q2_k4_component_coarse_g1_h8,10112,2,4,component,coarse,1,10960,655360,655360,0,0,0,0.6589633460000641,0.6569275449999168,e060636aa9b00449429fc2a49af40a13ad45c86f1875dc55d05a6f8d8b824a45,14749d626e8ccd9c13deb256228dda428f982ac21db16688276720182e094df7,1a15ead674e4e75ce60b2204bc5f70784466f6ce5af36925a00991bb859a4c2c,993de5e6e0f0678ac064064c8e9c3f7b22b54a5dde62aa772a752b352983079a
candidate,synthetic1_c10112_q2_k4_component_frontier_g1_h8,10112,2,4,component,frontier,1,11028,655360,655360,0,0,0,0.6664400689999184,0.6459830920000513,e060636aa9b00449429fc2a49af40a13ad45c86f1875dc55d05a6f8d8b824a45,e4fc03f4a1b34a3acb684f519b3b24d1c570a5d6dc6a1266692b6a128d2a9ad8,1f5936e9153e05ac5a80bbec0bfb738f4b6ff74e435bd624034cd2cdd5725086,2042a4e08dd74210a29be931fd7dea1fd45be7216a95fb7badc149575b5c58dc
candidate,synthetic1_c10112_q2_k4_component_id_g1_h8,10112,2,4,component,id,1,10970,655360,655360,0,0,0,0.6690931190000811,0.6661788620001516,e060636aa9b00449429fc2a49af40a13ad45c86f1875dc55d05a6f8d8b824a45,bdae68e06cffff1a76cf19093ffe1eedaa30c120602ac411779e981909a891d7,378dce2d260e8f218a6873854ab64c79f3866584c220f61b78bd219b31ca248a,17758802f308f822905b36008acd4bd78a5e0cd78820557de72b8a4f09918f52
candidate,synthetic1_c10112_q2_k4_component_stage_tail_g0.5_h8,10112,2,4,component,stage_tail,0.5,11021,655360,655360,0,0,0,0.6171360499999992,0.592944105000015,e060636aa9b00449429fc2a49af40a13ad45c86f1875dc55d05a6f8d8b824a45,281629ed2e51b93284c1df410e9a4df1618e85c2eba2c91e262fe66c7ac0a8da,f77093ee8a2e7da0a98a11e7755f1b7b815fa9926011a85922bad46eb2171a8d,3ba618e5162e497373cf56e906fa1dc179b270644524c0ebc2e2d12a32cacbae
candidate,synthetic1_c10112_q2_k4_component_unguarded_g1_h8,10112,2,4,component,unguarded,1,11028,655360,655360,0,0,0,0.6661852739998722,0.6475880540001526,e060636aa9b00449429fc2a49af40a13ad45c86f1875dc55d05a6f8d8b824a45,e4fc03f4a1b34a3acb684f519b3b24d1c570a5d6dc6a1266692b6a128d2a9ad8,1f5936e9153e05ac5a80bbec0bfb738f4b6ff74e435bd624034cd2cdd5725086,2042a4e08dd74210a29be931fd7dea1fd45be7216a95fb7badc149575b5c58dc
candidate,synthetic1_c10113_q2_k4_component_coarse_g1_h8,10113,2,4,component,coarse,1,32940,1968128,1974272,6144,6144,0,0.608506891999923,0.607568375000028,f3f7f23e4237457ed6f4edcc024ce5825e10b12362f06d1605bf8fe48f346df9,f85f7dc4d73bb2107494e342ee33d8dd67a3cb85921de9bad3a69a9f6f35b9e3,7ce5ab9d1ee96098e546a71c5135b205564de95f4491fda35d4c80e0e484940c,e098201efc3883dee7ce251b7cdc428c8cba34965d13b93011298f00ce74974c
candidate,synthetic1_c10113_q2_k4_component_frontier_g1_h8,10113,2,4,component,frontier,1,32940,1968128,1974272,6144,6144,0,0.6497171630001048,0.6435515020000366,f3f7f23e4237457ed6f4edcc024ce5825e10b12362f06d1605bf8fe48f346df9,1cd71c296328e4d92758ba342d878ac28ff822d31659f9d0f8156386a14ee422,87ea5bb32841ed7910dc874f7bccc9c306d367ede653b0768519674a12c6bbd9,8ab7ae6e9f0905b89eef3df53fca5912fb7ad2365000005f98ff42f9aff76958
candidate,synthetic1_c10113_q2_k4_component_id_g1_h8,10113,2,4,component,id,1,32940,1968128,1974272,6144,6144,0,0.6757145189999392,0.6742671649999465,f3f7f23e4237457ed6f4edcc024ce5825e10b12362f06d1605bf8fe48f346df9,ce4bddd737f25a6fe833173e3701a48fe773638868312e4f351b12bf30943e7a,394fb71c109bf835b37925afdd3106a8486ac4c468fc43acdc071c92ebaf8c5c,6ea08180dbdc64edc9a628beac22bf87b7bb6d471dfc548d6d6c5d1f65479e85
candidate,synthetic1_c10113_q2_k4_component_stage_tail_g0.5_h8,10113,2,4,component,stage_tail,0.5,32940,1968128,1974272,6144,6144,0,0.5838445239999146,0.5764058330000807,f3f7f23e4237457ed6f4edcc024ce5825e10b12362f06d1605bf8fe48f346df9,bc9411cffbcdcb50403d3f452d7a145f12b4a0980a885bfccd00ca44cae4cc4b,e806be6fcfb74b207c67d2ad8c6e5ff1023d07eb7606178ba2e7ccbf93a49411,9ebbe9861b5d2bccbefb025164cc129f705e98dcee8e59f246c503e744149e8c
candidate,synthetic1_c10113_q2_k4_component_unguarded_g1_h8,10113,2,4,component,unguarded,1,47968,1968128,2859008,890880,6144,884736,0.6278087339999274,0.6211594430001242,f3f7f23e4237457ed6f4edcc024ce5825e10b12362f06d1605bf8fe48f346df9,ce2694fd1f93aa2c1c667a1bf2a6e0e89bd40d875cb3aa41a84dee03f89a6dcc,00592d1300a458904bff8296947dac3a32b8bf1c39fcbbbedc23fd7cbf97fd08,c25cd113e812b9121164686c52fec2dae48bb1d6ea13113b5927df03346eb3bd
candidate,synthetic1_c10114_q2_k4_component_coarse_g1_h8,10114,2,4,component,coarse,1,139696,2623616,2630144,6528,6528,0,0.6276995790001365,0.6257243990000916,9b59eaf349882485d15ed7ea5792e8c139e0d9bff6196fcac551e528ec041b0e,e8dee6500680af7490a274c7f42950631ac4f2f52b156510586b513366d444f6,5164a93c6323bebd5396a00a642e7eed67563faa3edc9dc6b36d11d9491a57ef,11ea68f6d76fce0050103be2eb1f726671fe8c01583bd3325ec0d6418b45e001
candidate,synthetic1_c10114_q2_k4_component_frontier_g1_h8,10114,2,4,component,frontier,1,98140,2623616,2630144,6528,6528,0,0.7610053600001265,0.7387971189998552,9b59eaf349882485d15ed7ea5792e8c139e0d9bff6196fcac551e528ec041b0e,5b161ff4406229c261d42942ae6694ad70f74f68fd279e879c84a006f0896406,6709f785a735cd0dd0d3422b225f6527508a85f8d88d5707b13a4b2b09f896f4,080d7c339cd4e2833553ae52e470dd41bcf9fd5ce31e6f41c918e71ba034efed
candidate,synthetic1_c10114_q2_k4_component_id_g1_h8,10114,2,4,component,id,1,139696,2623616,2630144,6528,6528,0,0.6724366350001674,0.6696861559998979,9b59eaf349882485d15ed7ea5792e8c139e0d9bff6196fcac551e528ec041b0e,72b51cbbed654536488ac866abf3d7ec652d90757899460c1eb0fbf03643ebd2,5b4ca1c880402f1ca960a4764472acc15f0b030a90f96b361155eea1e9d5e3e1,888ddd5f43230ff8d68a12b32ed978e0c799b954c1e52eccda1026cf3c07235e
candidate,synthetic1_c10114_q2_k4_component_stage_tail_g0.5_h8,10114,2,4,component,stage_tail,0.5,102971,2623616,2630144,6528,6528,0,0.618245596999941,0.5944825240001137,9b59eaf349882485d15ed7ea5792e8c139e0d9bff6196fcac551e528ec041b0e,d7596b6a82a90d03034199e1095ace5df59c3c684fbfc1a9b5924e2d679ed0a6,ac26d2ddc0e197c33fdbbc01b7a0bf468b5662437f2c986638705e2b2392ca9f,4991ccdc6737ab77b0bd15377080b3e1820481ff19de004ae6cfaf02b1e1504e
candidate,synthetic1_c10114_q2_k4_component_unguarded_g1_h8,10114,2,4,component,unguarded,1,106030,2623616,3744256,1120640,6528,1114112,0.6815975239999261,0.6593284210000547,9b59eaf349882485d15ed7ea5792e8c139e0d9bff6196fcac551e528ec041b0e,b49e8b2fee23c9e1db664e360afc074c4bf76f4defcf1aaa8e0645c181a02a69,a980c296ccfb121e53947a30b793b419e9f8aa45685e5aceea887356d55a7c4e,490a4f96d6b4670fc9a4e14d879d46025563fb234e89d4eed1abcd7b060691b8
candidate,synthetic1_c10115_q2_k4_component_coarse_g1_h8,10115,2,4,component,coarse,1,4937,49152,49152,0,0,0,0.6223669299999983,0.6216202430000521,44905c4e484758dc4b17c177358140e111b6e36fa93826cb3f5128b887d4fb2a,8f9c2ca42c4fa0c20ca6519baf357d497e0f528c28ba4e5aff042c37060bb54f,75304d42915e517301a638c7ef30580321119623d4025145da86a542c4112d28,d8f0551db7871a47c8c94894c6fea1359d3a88cba113a464e82c6ee43e6cc9e8
candidate,synthetic1_c10115_q2_k4_component_frontier_g1_h8,10115,2,4,component,frontier,1,3371,49152,49152,0,0,0,0.6751585090000845,0.6717734219998874,44905c4e484758dc4b17c177358140e111b6e36fa93826cb3f5128b887d4fb2a,4dbb5e356ebf0c46b3b93642e3ed8c835e4c5afbc12aa93ddef4896ca9240bb0,cbe263c901887c11ce3b832efadb3c6084434c2ea0d0c28188fd3f271a42da57,c6ae9b0590bc0db15e1556faea5b8712ecb21a65b482423ace0e604380886f37
candidate,synthetic1_c10115_q2_k4_component_id_g1_h8,10115,2,4,component,id,1,4937,49152,49152,0,0,0,0.6627827259999322,0.6618790730001365,44905c4e484758dc4b17c177358140e111b6e36fa93826cb3f5128b887d4fb2a,c3a4802f39def24ef2a763c5885a4a432e723efa362eac389bbf007e672b5374,4da80cee90d686f4ca7de67bbe45322318b23d1f0a015ef44de27e5bd0426eb8,ad322c628bce5925581afd0e751c9aa7f511e06079d8e15a0fab0b5c09b0bb77
candidate,synthetic1_c10115_q2_k4_component_stage_tail_g0.5_h8,10115,2,4,component,stage_tail,0.5,3460,49152,49152,0,0,0,0.6304295029999594,0.6255412279999746,44905c4e484758dc4b17c177358140e111b6e36fa93826cb3f5128b887d4fb2a,378a40af49256e1bf1dc40acf5696beac4a343d88218224dbeced414b7847127,e5c0627216a3f1c507d433ccfa31d320710ec2f40417ba070b630d53885c0946,58d9cd4747ac79d8138d1aaab08fb2f7120f647d831df69a7ecffc55cfae9bfe
candidate,synthetic1_c10115_q2_k4_component_unguarded_g1_h8,10115,2,4,component,unguarded,1,3371,49152,49152,0,0,0,0.6071007619998454,0.6041783629998463,44905c4e484758dc4b17c177358140e111b6e36fa93826cb3f5128b887d4fb2a,4dbb5e356ebf0c46b3b93642e3ed8c835e4c5afbc12aa93ddef4896ca9240bb0,cbe263c901887c11ce3b832efadb3c6084434c2ea0d0c28188fd3f271a42da57,c6ae9b0590bc0db15e1556faea5b8712ecb21a65b482423ace0e604380886f37
candidate,synthetic1_c10116_q2_k4_component_coarse_g1_h8,10116,2,4,component,coarse,1,8788,524800,526336,1536,1536,0,0.6017029030001595,0.6010454109998591,0d0355e19620423e540805745cbb9b5de6c866f91829a03cd7eae3d705b5d93d,d10dbec8f5699f6679114ca8cfa6bc7cf76d69c8ccaaa7c81414917dcd65a494,3b281e7916900b61fe0377973e0b1232a9e387f066ce580d24c458d310bdfe21,bb5a7db58c491564ff543c67cb374a0adb4be0efddf58a04eb51328e2b13b373
candidate,synthetic1_c10116_q2_k4_component_frontier_g1_h8,10116,2,4,component,frontier,1,8849,524800,526336,1536,1536,0,0.6990286420000302,0.6971874540001863,0d0355e19620423e540805745cbb9b5de6c866f91829a03cd7eae3d705b5d93d,00fe64489e4dbc44e05c217cde7def6a0a827259824d02b1f2de8a45f1d92e9c,0a626a5e98e5b04267f6567459472db206bac1056ec2f2187ec651e335fb2417,3f484e80811d7ba973ca90667c0ccca6ecf56311f9a7d2fb7ce6c5dfa48226c5
candidate,synthetic1_c10116_q2_k4_component_id_g1_h8,10116,2,4,component,id,1,8826,524800,526336,1536,1536,0,0.6147497070001009,0.6130253150001863,0d0355e19620423e540805745cbb9b5de6c866f91829a03cd7eae3d705b5d93d,477f3c2bda4c69b3792212f07c75d2e6e1a525e50c4a698d8bb7e84b5bcf6d66,c709cb8225924bee3f552ca6167c025f3b2b136e8fab30828786acc72b1ed125,ba20ec79dbb4cf51248a77c087927d38e03de8f0e8f57d571e752dc988bc55e0
candidate,synthetic1_c10116_q2_k4_component_stage_tail_g0.5_h8,10116,2,4,component,stage_tail,0.5,8849,524800,526336,1536,1536,0,0.6703152700001738,0.6677469450000899,0d0355e19620423e540805745cbb9b5de6c866f91829a03cd7eae3d705b5d93d,3e853dffdb342d711c602ea9252dbb00b92150c80702aae219683021c56ecee3,81234d6c5d485d51ba03ff45cafebf26459554d2cf8ae6845b22f93865b53d76,3e4e3c4d24de13cbcf81bb3e952179e170d9ed4fa7261618e49ee918e1ed2788
candidate,synthetic1_c10116_q2_k4_component_unguarded_g1_h8,10116,2,4,component,unguarded,1,8849,524800,526336,1536,1536,0,0.608154137000156,0.6062775550001334,0d0355e19620423e540805745cbb9b5de6c866f91829a03cd7eae3d705b5d93d,00fe64489e4dbc44e05c217cde7def6a0a827259824d02b1f2de8a45f1d92e9c,0a626a5e98e5b04267f6567459472db206bac1056ec2f2187ec651e335fb2417,3f484e80811d7ba973ca90667c0ccca6ecf56311f9a7d2fb7ce6c5dfa48226c5
candidate,synthetic1_c10117_q2_k4_component_coarse_g1_h8,10117,2,4,component,coarse,1,3243,86016,98304,12288,12288,0,0.7068105900000319,0.7027856180000072,88100994687a0382a9dc5db769155b3d1b41b5c18bf99bda7acced97f4fb8af1,ebd0618c0bd9486a42e2b89627d861d22feb8a3d0596c1f1d6fa5c5358c50dff,1b51a78aa53810006d7d79df92d26a23fc06ac659bd14fb9e5dd61c22ca8875b,1c7b2c23b5d479abbc9a4f1847a04e20a199b5efbd5ffe25e0fb9cfaa5a59c4c
candidate,synthetic1_c10117_q2_k4_component_frontier_g1_h8,10117,2,4,component,frontier,1,2245,86016,98304,12288,12288,0,0.8009356099998968,0.7941834230000495,88100994687a0382a9dc5db769155b3d1b41b5c18bf99bda7acced97f4fb8af1,603a7c32569fd8119574c35f72ef9f17365fb5ce7ee7d27697dff0852938dd86,7d330839d4ad3b6da04cb06783509241d11ba1e919656b870f1cb83a805fe92b,dadab1184752d6a3f4a73d5c3fcd4a3a280b3860a55410980f678e0fe21a0cba
