case_id,cores,baseline_M,old_M,new_M,old_speedup,new_speedup,speedup_delta,old_solver_wall,new_solver_wall,old_extra_ddr,new_extra_ddr,old_spill,new_spill,old_byte_hit,new_byte_hit,selected_strategy
072,3,23897828,8303101,8303101,2.878181055487582,2.878181055487582,0.0,10.880294999980833,11.81526208401192,320677740,320677740,85003840,85003840,0.08013047535847205,0.08013047535847205,attention_rows_ffn
072,4,23897828,6646848,6646848,3.5953624936210367,3.5953624936210367,0.0,11.005760583007941,11.119450458994834,328229802,328229802,120301376,120301376,0.07511471917659802,0.07511471917659802,attention_rows_ffn
072,5,23897828,6458253,6458253,3.7003548792529495,3.7003548792529495,0.0,18.18423079198692,14.51487516600173,375297842,375297842,73818000,73818000,0.12719870651380694,0.12719870651380694,attention_rows_ffn
073,1,10081626,8792218,8697220,1.1466533245649733,1.1591779902083654,0.012524665643392163,1.3458732909930404,2.1808770000061486,141371264,104096000,141371264,104096000,0.0005086335242475138,0.9606041107409491,dag_join_gap_list
073,2,10081626,4714693,4407019,2.138341987484657,2.287629347638392,0.149287360153735,1.1195148340193555,2.0883257499954198,140722688,107315840,137001088,100842752,0.0581889497675582,0.9356709122877384,dag_join_gap_list
073,3,10081626,3382809,3253412,2.9802528017396193,3.098785521169775,0.11853271943015553,1.09071820799727,2.012609708996024,140074112,106093568,132630912,98650368,0.0015396788058935483,0.8934405268596851,dag_join_gap_list
073,4,10081626,2818917,2336728,3.5764181776192774,4.314419992399629,0.7380018147803518,1.0252744590106886,2.3068663339945488,139425536,109481856,128260736,95588096,0.09599953456940957,0.9029291576525531,dag_join_gap_list
073,5,10081626,2627067,1927127,3.837597594579811,5.231427923535916,1.3938303289561054,1.0338102920213714,2.3335962079872843,138776960,110144768,123890560,92540160,0.15382429790914764,0.8832231067866301,dag_join_gap_list
074,1,1682239,1679509,1579934,1.0016254750644384,1.0647527048598233,0.06312722979538488,1.0643103340116795,1.4477637080126442,6062080,573480,6062080,573480,0.07743528154772988,0.062499344355785455,dag_join_gap_list
074,2,1682239,803244,792027,2.0943063378002202,2.123966733457319,0.02966039565709888,1.1331934170157183,1.4935000840050634,5533696,4514070,3248128,0,0.2736464569303966,0.3295643953014751,dag_join_gap_list
074,3,1682239,563299,533553,2.986405088594157,3.152899524508343,0.16649443591418622,0.6350794999743812,1.7286695420043543,6275072,15163808,1703936,0,0.3567052221485279,0.3368161808891819,dag_join_gap_list
074,4,1682239,442878,404377,3.798425299969743,4.16007586979477,0.3616505698250272,0.6653237499995157,1.972570874990197,7196672,16368088,1191936,0,0.33706533221643115,0.38695314294327293,dag_join_gap_list
074,5,1682239,360857,331285,4.661788464682686,5.077920823460163,0.41613235877747723,0.9102845839806832,2.335574708005879,7507968,15798776,708608,0,0.41669602846522985,0.4842225351866808,dag_join_gap_list
075,1,1441809,1124605,1124605,1.2820581448597508,1.2820581448597508,0.0,1.8333252919837832,1.6487042500230018,0,0,0,0,0.0,0.0,attention_rows_ffn
