batch,problem,case_id,cores,status,makespan_cycles,singlecore_cycles,speedup,solver_wall_seconds,evaluation_wall_seconds,ddr_bytes,extra_ddr_bytes,spill_bytes,cache_hit_rate,cache_speedup,algorithm_id,source,case_no
B-lyx-p123-multicore,P2,024,4,ok,2560131.0,2555343.0,0.9981297832025002,0.5460559999992256,2.269377999999051,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),24
B-lyx-p123-multicore,P2,024,5,ok,2561181.0,2555343.0,0.9977205828092587,0.5253976999993029,2.243154300000242,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),24
B-lyx-p123-multicore,P2,025,1,timeout,,,,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),25
B-lyx-p123-multicore,P2,025,2,ok,2431840.0,,,1.3585109999985434,19.470809700000245,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),25
B-lyx-p123-multicore,P2,025,3,ok,1625238.0,,,1.33828800000083,11.440435900000011,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),25
B-lyx-p123-multicore,P2,025,4,ok,1218240.0,,,1.4098004000006767,11.632845500000258,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),25
B-lyx-p123-multicore,P2,025,5,ok,980810.0,,,1.3821499999994558,9.470625100000689,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),25
B-lyx-p123-multicore,P2,026,1,ok,99203.0,99203.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),26
B-lyx-p123-multicore,P2,026,2,ok,75205.0,99203.0,1.3191011235955057,0.3185637000005954,0.6139884999993228,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),26
B-lyx-p123-multicore,P2,026,3,ok,77165.0,99203.0,1.2855958012052096,0.3142991999993683,0.6453869999986637,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),26
B-lyx-p123-multicore,P2,026,4,ok,69701.0,99203.0,1.4232650894535228,0.3852887000011833,0.6210947999989003,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),26
B-lyx-p123-multicore,P2,026,5,ok,82546.0,99203.0,1.2017905168027525,0.2996281000014278,0.6373241999990569,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),26
B-lyx-p123-multicore,P2,027,1,ok,2363952.0,2363952.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),27
B-lyx-p123-multicore,P2,027,2,ok,1169004.0,2363952.0,2.022193251691183,0.3633948999995482,0.9911331000002974,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),27
B-lyx-p123-multicore,P2,027,3,ok,1011638.0,2363952.0,2.336756824081341,0.3675007999991067,1.0125688999996783,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),27
B-lyx-p123-multicore,P2,027,4,ok,559196.0,2363952.0,4.227412213249022,0.3758698999990884,1.0316689999999653,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),27
B-lyx-p123-multicore,P2,027,5,ok,869276.0,2363952.0,2.719449288833466,0.4022136000003229,1.0546056000002864,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),27
B-lyx-p123-multicore,P2,028,1,timeout,,,,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),28
B-lyx-p123-multicore,P2,028,2,ok,23619075.0,,,1.1439481000015803,18.13825949999955,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),28
B-lyx-p123-multicore,P2,028,3,ok,16770711.0,,,1.1869311000009475,20.25824079999984,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),28
B-lyx-p123-multicore,P2,028,4,ok,13906223.0,,,1.147580700000617,12.046267200001239,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),28
B-lyx-p123-multicore,P2,028,5,ok,12062498.0,,,1.1572051999992254,11.839052100000117,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),28
B-lyx-p123-multicore,P2,029,1,ok,37555.0,37555.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),29
B-lyx-p123-multicore,P2,029,2,ok,20278.0,37555.0,1.8520071012920407,0.3357138000010309,0.7117680000010296,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),29
B-lyx-p123-multicore,P2,029,3,ok,12743.0,37555.0,2.9471082162756024,0.3614144999992277,0.7072835999988456,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),29
B-lyx-p123-multicore,P2,029,4,ok,14686.0,37555.0,2.55719733079123,0.3734604000001127,0.7786242999991373,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),29
B-lyx-p123-multicore,P2,029,5,ok,19143.0,37555.0,1.9618137178080761,0.35348440000052506,0.7151638000013918,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),29
B-lyx-p123-multicore,P2,030,1,ok,2808034.0,2808034.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),30
B-lyx-p123-multicore,P2,030,2,ok,2173457.0,2808034.0,1.291966668767774,0.7761506999995618,4.824711999999636,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),30
B-lyx-p123-multicore,P2,030,3,ok,2610189.0,2808034.0,1.0757971932300687,0.7751418000007106,4.96684070000083,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),30
B-lyx-p123-multicore,P2,030,4,ok,2524309.0,2808034.0,1.1123970956012121,0.7732223999992129,4.910862300001099,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),30
B-lyx-p123-multicore,P2,030,5,ok,2171722.0,2808034.0,1.2929988276584203,0.7628569999997126,4.544231899999431,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),30
B-lyx-p123-multicore,P2,031,1,ok,1414369.0,1414369.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),31
B-lyx-p123-multicore,P2,031,2,ok,1147129.0,1414369.0,1.2329642089076294,0.5323537999993277,2.5978060999987065,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),31
B-lyx-p123-multicore,P2,031,3,ok,601166.0,1414369.0,2.352709567740025,0.5371075999992172,2.532279999999446,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),31
B-lyx-p123-multicore,P2,031,4,ok,840898.0,1414369.0,1.6819745082043245,0.5512151000002632,2.535444400000415,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),31
B-lyx-p123-multicore,P2,031,5,ok,927541.0,1414369.0,1.5248587393980428,0.5331666999991285,2.6190808999999717,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),31
B-lyx-p123-multicore,P2,032,1,ok,41443.0,41443.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),32
B-lyx-p123-multicore,P2,032,2,ok,30534.0,41443.0,1.3572738586493744,0.31636409999919124,0.6462826999995741,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),32
B-lyx-p123-multicore,P2,032,3,ok,17287.0,41443.0,2.3973506102851854,0.32395400000132213,0.680551600000399,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),32
B-lyx-p123-multicore,P2,032,4,ok,18002.0,41443.0,2.3021330963226307,0.30994450000071083,0.6681613000000652,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),32
B-lyx-p123-multicore,P2,032,5,ok,26498.0,41443.0,1.5640048305532492,0.36700980000023264,0.6648850000001403,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),32
B-lyx-p123-multicore,P2,033,1,ok,1774196.0,1774196.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),33
B-lyx-p123-multicore,P2,033,2,ok,906390.0,1774196.0,1.9574311278809342,0.418759999998656,1.7558556000003591,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),33
B-lyx-p123-multicore,P2,033,3,ok,1414934.0,1774196.0,1.2539072493840702,0.47913489999882586,1.9306488000001991,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),33
B-lyx-p123-multicore,P2,033,4,ok,829700.0,1774196.0,2.1383584428106546,0.46537549999993644,1.7791295000006357,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),33
B-lyx-p123-multicore,P2,033,5,ok,1434135.0,1774196.0,1.2371192391232346,0.4700276000003214,1.8944868999988103,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),33
B-lyx-p123-multicore,P2,034,1,ok,842996.0,842996.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),34
B-lyx-p123-multicore,P2,034,2,ok,543391.0,842996.0,1.551361726638829,0.444560799998726,1.7961563999997452,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),34
B-lyx-p123-multicore,P2,034,3,ok,636000.0,842996.0,1.3254654088050315,0.45956630000000587,1.7246097000006557,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),34
B-lyx-p123-multicore,P2,034,4,ok,522073.0,842996.0,1.6147090540977986,0.5384218999988661,1.8340410999990127,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),34
B-lyx-p123-multicore,P2,034,5,ok,609551.0,842996.0,1.382978618688182,0.5635348000014346,1.9066004999986035,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),34
B-lyx-p123-multicore,P2,035,1,ok,169571.0,169571.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),35
B-lyx-p123-multicore,P2,035,2,ok,170436.0,169571.0,0.9949247811495224,0.43221749999975145,1.6355065000007016,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),35
B-lyx-p123-multicore,P2,035,3,ok,170494.0,169571.0,0.9945863197531878,0.46830860000045504,1.6041009000000486,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),35
B-lyx-p123-multicore,P2,035,4,ok,172085.0,169571.0,0.9853909405235785,0.4324199000002409,1.6056951000009576,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),35
B-lyx-p123-multicore,P2,035,5,ok,105334.0,169571.0,1.6098410769552092,0.49852390000160085,1.5542041000007885,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),35
B-lyx-p123-multicore,P2,036,1,ok,931510.0,931510.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),36
B-lyx-p123-multicore,P2,036,2,ok,466068.0,931510.0,1.998656848356892,0.5424062999991293,1.9741561999999249,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),36
B-lyx-p123-multicore,P2,036,3,ok,313854.0,931510.0,2.967972369318218,0.4617938999999751,1.5083033999999316,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),36
B-lyx-p123-multicore,P2,036,4,ok,233584.0,931510.0,3.987901568600589,0.50378339999952,1.5629509999998845,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),36
B-lyx-p123-multicore,P2,036,5,ok,187182.0,931510.0,4.976493466252097,0.4680265999995754,1.5397054999993998,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),36
B-lyx-p123-multicore,P2,037,1,ok,210001.0,210001.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),37
B-lyx-p123-multicore,P2,037,2,ok,105374.0,210001.0,1.992910964754114,0.41141179999976885,0.8019340999999258,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),37
B-lyx-p123-multicore,P2,037,3,ok,139413.0,210001.0,1.5063229397545423,0.3775218999999197,0.8254164000009041,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),37
B-lyx-p123-multicore,P2,037,4,ok,53320.0,210001.0,3.938503375843961,0.4240702999995847,0.834388699999181,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),37
B-lyx-p123-multicore,P2,037,5,ok,43013.0,210001.0,4.882268151489085,0.3949830000001384,0.8073191000003135,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),37
B-lyx-p123-multicore,P2,038,1,ok,1364555.0,1364555.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),38
B-lyx-p123-multicore,P2,038,2,ok,1156741.0,1364555.0,1.1796547368857853,0.9637511999990238,5.467013899999074,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),38
B-lyx-p123-multicore,P2,038,3,ok,1158369.0,1364555.0,1.1779968213928378,0.8029859999987821,4.933279799999582,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),38
B-lyx-p123-multicore,P2,038,4,ok,674342.0,1364555.0,2.0235355353811566,1.0209991000010632,4.890728500000478,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),38
B-lyx-p123-multicore,P2,038,5,ok,1238677.0,1364555.0,1.1016229412510283,1.066953100000319,4.943545699999959,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),38
B-lyx-p123-multicore,P2,039,1,ok,1435262.0,1435262.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),39
B-lyx-p123-multicore,P2,039,2,ok,735952.0,1435262.0,1.9502114268321846,1.1166395999989618,5.113347600001362,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),39
B-lyx-p123-multicore,P2,039,3,ok,1423132.0,1435262.0,1.0085234539030814,0.8012600000001839,5.144682099999045,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),39
B-lyx-p123-multicore,P2,039,4,ok,733876.0,1435262.0,1.9557282156658617,0.8241183999998611,4.704999600000519,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),39
B-lyx-p123-multicore,P2,039,5,ok,327297.0,1435262.0,4.385197542293391,0.8219699000001128,4.120066100000258,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),39
B-lyx-p123-multicore,P2,040,1,ok,253454.0,253454.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),40
B-lyx-p123-multicore,P2,040,2,ok,258295.0,253454.0,0.9812578640701524,0.47682870000062394,1.5827207999991515,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),40
B-lyx-p123-multicore,P2,040,3,ok,257821.0,253454.0,0.9830618917776287,0.4872750000013184,1.639638599999671,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),40
B-lyx-p123-multicore,P2,040,4,ok,256748.0,253454.0,0.987170299281786,0.5523806000001059,1.6819385999988299,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),40
B-lyx-p123-multicore,P2,040,5,ok,242022.0,253454.0,1.0472353752964607,0.5364263000010396,1.6917847999993683,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),40
B-lyx-p123-multicore,P2,041,1,timeout,,,,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),41
B-lyx-p123-multicore,P2,041,2,ok,5664496.0,,,1.330420199999935,15.202591700000994,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),41
B-lyx-p123-multicore,P2,041,3,ok,5146750.0,,,1.3884084999990591,14.913081599999714,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),41
B-lyx-p123-multicore,P2,041,4,ok,5582506.0,,,1.2308255999996618,13.934997599999406,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),41
B-lyx-p123-multicore,P2,041,5,ok,4678495.0,,,1.2980299000009836,13.530156999999235,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),41
B-lyx-p123-multicore,P2,042,1,ok,1686740.0,1686740.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),42
B-lyx-p123-multicore,P2,042,2,ok,1208140.0,1686740.0,1.3961461420034103,0.6303183999989415,3.111454899999444,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),42
B-lyx-p123-multicore,P2,042,3,ok,693028.0,1686740.0,2.4338699157898382,0.6678307000001951,2.9488008999996964,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),42
B-lyx-p123-multicore,P2,042,4,ok,520004.0,1686740.0,3.2437058176475566,0.7020752000007633,2.747864799999661,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),42
B-lyx-p123-multicore,P2,042,5,ok,465691.0,1686740.0,3.622015456601051,0.5619339000004402,2.9753573999987566,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),42
B-lyx-p123-multicore,P2,043,1,ok,677656.0,677656.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),43
B-lyx-p123-multicore,P2,043,2,ok,678712.0,677656.0,0.9984441117882106,0.9736511999999493,5.134551300001476,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),43
B-lyx-p123-multicore,P2,043,3,ok,508398.0,677656.0,1.3329242050519474,0.9625564000016311,4.278606699999727,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),43
B-lyx-p123-multicore,P2,043,4,ok,605858.0,677656.0,1.11850631666166,0.7868199000004097,4.604328200000964,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),43
B-lyx-p123-multicore,P2,043,5,ok,521171.0,677656.0,1.3002565376814903,0.7963132999993832,4.683819900001254,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),43
B-lyx-p123-multicore,P2,044,1,ok,154407.0,154407.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),44
B-lyx-p123-multicore,P2,044,2,ok,125741.0,154407.0,1.2279765549820663,0.3774167999999918,0.898253700001078,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),44
B-lyx-p123-multicore,P2,044,3,ok,130112.0,154407.0,1.1867237456960158,0.4070616000008158,0.9428143999994063,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),44
B-lyx-p123-multicore,P2,044,4,ok,125648.0,154407.0,1.2288854577868331,0.3943062000016653,0.9358718000003137,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),44
B-lyx-p123-multicore,P2,044,5,ok,144299.0,154407.0,1.0700489954885342,0.3974612000001798,0.9868220999996993,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),44
B-lyx-p123-multicore,P2,045,1,ok,125614.0,125614.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),45
B-lyx-p123-multicore,P2,045,2,ok,82849.0,125614.0,1.5161800383830826,0.5081796000013128,0.9426490999994712,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),45
B-lyx-p123-multicore,P2,045,3,ok,44585.0,125614.0,2.817404956824044,0.4724865000007412,0.8984935999997106,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),45
B-lyx-p123-multicore,P2,045,4,ok,64427.0,125614.0,1.9497105250904123,0.2259877000014967,0.503515200000038,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),45
B-lyx-p123-multicore,P2,045,5,ok,30366.0,125614.0,4.136666008035303,0.24675810000007914,0.5171312999991642,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),45
B-lyx-p123-multicore,P2,046,1,ok,276455.0,276455.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),46
B-lyx-p123-multicore,P2,046,2,ok,166578.0,276455.0,1.6596129140702853,0.428688099998908,0.9310282000005827,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),46
B-lyx-p123-multicore,P2,046,3,ok,166793.0,276455.0,1.6574736349846817,0.40454049999971176,0.9045311000008951,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),46
B-lyx-p123-multicore,P2,046,4,ok,124612.0,276455.0,2.218526305652746,0.3747758999998041,0.8974388000006002,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),46
B-lyx-p123-multicore,P2,046,5,ok,174837.0,276455.0,1.5812156465736658,0.38304950000019744,0.9459366999999475,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),46
B-lyx-p123-multicore,P2,047,1,ok,326508.0,326508.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),47
B-lyx-p123-multicore,P2,047,2,ok,324137.0,326508.0,1.007314808244662,1.168469999998706,10.122649200000524,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),47
B-lyx-p123-multicore,P2,047,3,ok,326103.0,326508.0,1.0012419388966063,1.0843540000005305,8.10485300000073,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),47
B-lyx-p123-multicore,P2,047,4,ok,323365.0,326508.0,1.0097196666305877,1.2258645000001707,6.99113749999924,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),47
B-lyx-p123-multicore,P2,047,5,ok,317024.0,326508.0,1.0299157161602908,1.2404812999993737,6.272132699999929,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),47
B-lyx-p123-multicore,P2,048,1,ok,222220.0,222220.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),48
B-lyx-p123-multicore,P2,048,2,ok,224333.0,222220.0,0.9905809666879148,0.5145210999999108,1.3191794000013033,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),48
B-lyx-p123-multicore,P2,048,3,ok,213388.0,222220.0,1.0413893939677958,0.5674359999993612,1.1264711000003444,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),48
B-lyx-p123-multicore,P2,048,4,ok,222988.0,222220.0,0.9965558684772274,0.39784859999963373,1.00334550000116,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),48
B-lyx-p123-multicore,P2,048,5,ok,223233.0,222220.0,0.9954621404541443,0.41530799999964074,1.0530742999999347,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),48
B-lyx-p123-multicore,P2,049,1,ok,196276.0,196276.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),49
B-lyx-p123-multicore,P2,049,2,ok,196824.0,196276.0,0.9972157866926797,0.49676719999843044,2.02685289999863,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),49
B-lyx-p123-multicore,P2,049,3,ok,187624.0,196276.0,1.0461135036029505,0.5641637999997329,1.9609872000000905,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),49
B-lyx-p123-multicore,P2,049,4,ok,187793.0,196276.0,1.045172077766477,0.5312539999995352,2.013449199999741,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),49
B-lyx-p123-multicore,P2,049,5,ok,186694.0,196276.0,1.0513246274652641,0.5747003000014956,1.874236400000882,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),49
B-lyx-p123-multicore,P2,050,1,ok,149690.0,149690.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),50
B-lyx-p123-multicore,P2,050,2,ok,149750.0,149690.0,0.9995993322203672,0.5151573999992252,1.9164418000000296,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),50
B-lyx-p123-multicore,P2,050,3,ok,142435.0,149690.0,1.0509355144451855,0.4851204000005964,1.792819899999813,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),50
B-lyx-p123-multicore,P2,050,4,ok,118352.0,149690.0,1.264786399891848,0.47213190000002214,1.8019411000004766,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),50
B-lyx-p123-multicore,P2,050,5,ok,140660.0,149690.0,1.064197355324897,0.47224720000122034,1.8662359999998444,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),50
B-lyx-p123-multicore,P2,051,1,ok,607628.0,607628.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),51
B-lyx-p123-multicore,P2,051,2,ok,608677.0,607628.0,0.9982765900469379,0.5327717999989545,1.3283099999989645,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),51
B-lyx-p123-multicore,P2,051,3,ok,609726.0,607628.0,0.9965591101576774,0.49117170000135957,1.0502598000002763,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),51
B-lyx-p123-multicore,P2,051,4,ok,610775.0,607628.0,0.9948475297777414,0.4307131000005029,1.1123946000006981,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),51
B-lyx-p123-multicore,P2,051,5,ok,613466.0,607628.0,0.9904835801821128,0.46355169999878854,1.2016805999992357,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),51
B-lyx-p123-multicore,P2,052,1,ok,180301.0,180301.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),52
B-lyx-p123-multicore,P2,052,2,ok,112782.0,180301.0,1.5986682271993757,0.36173390000112704,0.8538318999999319,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),52
B-lyx-p123-multicore,P2,052,3,ok,125328.0,180301.0,1.4386330269373164,0.3941861000002973,0.9493722999995953,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),52
B-lyx-p123-multicore,P2,052,4,ok,122099.0,180301.0,1.4766787606778107,0.39534980000098585,0.9443209999990358,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),52
B-lyx-p123-multicore,P2,052,5,ok,114427.0,180301.0,1.5756858084193417,0.3982750000013766,0.8700241000005917,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),52
B-lyx-p123-multicore,P2,053,1,ok,1472686.0,1472686.0,1.0,,,,,,,,official_singlecore_baseline,fd0a78b3 (snapshot 20260924T121711Z),53
B-lyx-p123-multicore,P2,053,2,ok,912062.0,1472686.0,1.6146775109586848,1.0378853000001982,5.466394400000354,,,,,,q2_contiguous_baseline,fd0a78b3 (snapshot 20260924T121711Z),53
