case,problem,cores,algorithm,status,makespan_cycles,singlecore_cycles,multicore_speedup,solver_wall_seconds,e0_wall_seconds,data_movement_bytes,cache_hit_rate,no_cache_makespan_cycles,cache_speedup,error,source_commit,result_path,slot_kind,capture_state,source_status,status_reason,multicore_ratio_missing_reason,cache_ratio_missing_reason,baseline_status,baseline_summary_sha256,pair_status,pair_reported_makespan_cycles,pair_plan_identity,pair_wall_seconds,pair_eval_seconds,cell_wall_seconds,baseline_wall_seconds,baseline_eval_seconds,source_receipt,source_receipt_sha256,harness_sha256,harness_lineage_basis,plan_sha256,timing_note,result_path_base
017,P2,5,q2_contiguous_baseline,ok,83320,162810,1.9540326452232357,0.40690619999986666,0.9246524999998655,"{""original_graph_copy_bytes"":643862,""scheduled_copy_bytes"":1007750,""added_copy_bytes"":363888,""partition_added_copy_bytes"":363888,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/017/k5/e0/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,dbaab8ae3fd6c37bc010ec7b81a654fbe11ce79ba72923cbc0a17a6bc3fd7ebd,,,,,,1.3496231000008265,1.6811619999998584,1.118413899999723,cells/P2/017/k5/cell.json,c632ab0495c38b967c8c8a696b4bb69739b0760a0b8acd65c698138884d8634a,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,ba422c9266b1469b89dedcb34e0d1ab31101c147145b698c3b55ce46c4e7201a,P2 construction wall excludes the separately listed final official evaluation,source_run_directory
018,P2,1,official_singlecore_baseline,ok,1004367,1004367,1.0,,,"{""original_graph_copy_bytes"": 1592848, ""scheduled_copy_bytes"": 3563024, ""added_copy_bytes"": 1970176, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 1970176}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/018/e0/result.json.gz,reused_baseline_anchor,final_receipt,ok,,,not_applicable,ok,546306585f78057173a8b74b1cda2d7731b8b44222cd935013adefd75edbb800,,,,,,,5.557506199999807,4.916632800000116,baselines/018/e0/summary.json,546306585f78057173a8b74b1cda2d7731b8b44222cd935013adefd75edbb800,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,,Reused official baseline; no P1/P2 solver execution for this anchor.,source_run_directory
018,P2,2,q2_contiguous_baseline,ok,532433,1004367,1.8863725576739232,0.444385599999805,1.4464106000013999,"{""original_graph_copy_bytes"":1592848,""scheduled_copy_bytes"":3260040,""added_copy_bytes"":1667192,""partition_added_copy_bytes"":934008,""spill_added_copy_bytes"":733184}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/018/k2/e0/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,546306585f78057173a8b74b1cda2d7731b8b44222cd935013adefd75edbb800,,,,,,1.9083712000010564,5.557506199999807,4.916632800000116,cells/P2/018/k2/cell.json,6dc527758bb0d71479ac949a62cade7fa82bd2b58df9d8260c8b375e3b6d0edc,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,ac818dccd7355a1aacb04a227eb6a6a22d615ec7aca51236889d06f9ca4424cf,P2 construction wall excludes the separately listed final official evaluation,source_run_directory
018,P2,3,q2_contiguous_baseline,ok,483060,1004367,2.0791764998136877,0.44357099999979255,1.4503829999994196,"{""original_graph_copy_bytes"":1592848,""scheduled_copy_bytes"":3620488,""added_copy_bytes"":2027640,""partition_added_copy_bytes"":1695864,""spill_added_copy_bytes"":331776}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/018/k3/e0/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,546306585f78057173a8b74b1cda2d7731b8b44222cd935013adefd75edbb800,,,,,,1.9119019000008848,5.557506199999807,4.916632800000116,cells/P2/018/k3/cell.json,98675b43d9da5e58bf3115ac3a6ade2787cf636bf759adf381e5fc5b886bc4bf,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,5d20d0dad4615e2a81d4bb1b213c80a90d999eeeba95774e4322c76c4e9982fc,P2 construction wall excludes the separately listed final official evaluation,source_run_directory
018,P2,4,q2_contiguous_baseline,ok,282505,1004367,3.5552184917081116,0.42100849999951606,1.4434084000004077,"{""original_graph_copy_bytes"":1592848,""scheduled_copy_bytes"":4189832,""added_copy_bytes"":2596984,""partition_added_copy_bytes"":2400376,""spill_added_copy_bytes"":196608}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/018/k4/e0/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,546306585f78057173a8b74b1cda2d7731b8b44222cd935013adefd75edbb800,,,,,,1.8821334000003844,5.557506199999807,4.916632800000116,cells/P2/018/k4/cell.json,409c9c6d8182bddeaf208abfe454e13456043f4f9f2f71f56ed1150adcdc250a,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,86fb374fe5674ef976f11c6282ab506305d76b2d018fc0fb4c83cce75abc107f,P2 construction wall excludes the separately listed final official evaluation,source_run_directory
018,P2,5,q2_contiguous_baseline,ok,418708,1004367,2.3987289471421613,0.43787779999911436,1.5739923999990424,"{""original_graph_copy_bytes"":1592848,""scheduled_copy_bytes"":4673160,""added_copy_bytes"":3080312,""partition_added_copy_bytes"":3080312,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/018/k5/e0/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,546306585f78057173a8b74b1cda2d7731b8b44222cd935013adefd75edbb800,,,,,,2.0298097999984748,5.557506199999807,4.916632800000116,cells/P2/018/k5/cell.json,c1b2a81d3369ffa0dac27d14beca2db3e45bdb08f4fdee455adfe6d38668fd80,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,1b7bcd7c36cb19936d3f9b91829f6fd42a7b9c0603d575c143300bb2381d4b75,P2 construction wall excludes the separately listed final official evaluation,source_run_directory
019,P2,1,official_singlecore_baseline,ok,81144,81144,1.0,,,"{""original_graph_copy_bytes"": 186984, ""scheduled_copy_bytes"": 186984, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/019/e0/result.json.gz,reused_baseline_anchor,final_receipt,ok,,,not_applicable,ok,97051f12efa4f5913cd0646a05d8a45f84187a2571e51612da76f6c85609fd03,,,,,,,0.7261927999998079,0.2572327000007135,baselines/019/e0/summary.json,97051f12efa4f5913cd0646a05d8a45f84187a2571e51612da76f6c85609fd03,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,,Reused official baseline; no P1/P2 solver execution for this anchor.,source_run_directory
019,P2,2,q2_contiguous_baseline,ok,48824,81144,1.6619695231853187,0.3615601000001334,0.6521104999992531,"{""original_graph_copy_bytes"":186984,""scheduled_copy_bytes"":232076,""added_copy_bytes"":45092,""partition_added_copy_bytes"":45092,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/019/k2/e0/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,97051f12efa4f5913cd0646a05d8a45f84187a2571e51612da76f6c85609fd03,,,,,,1.032863600001292,0.7261927999998079,0.2572327000007135,cells/P2/019/k2/cell.json,6d9be1a935288c1724b3a4701bf4b508f46cbd09949b6f75d81c6dfad40e81e0,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,d5c84830f5df2f28ed0466c4a49f50acace57b98d0a6dd8dac0a0e2f6d79f79a,P2 construction wall excludes the separately listed final official evaluation,source_run_directory
019,P2,3,q2_contiguous_baseline,ok,42619,81144,1.9039395574743658,0.3353630000001431,0.6028769999993528,"{""original_graph_copy_bytes"":186984,""scheduled_copy_bytes"":231848,""added_copy_bytes"":44864,""partition_added_copy_bytes"":44864,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/019/k3/e0/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,97051f12efa4f5913cd0646a05d8a45f84187a2571e51612da76f6c85609fd03,,,,,,0.957644000000073,0.7261927999998079,0.2572327000007135,cells/P2/019/k3/cell.json,d252b60206590cdd1391f1cb536cf7182791d85c2ec4766add2dd46fc019b7de,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,cec56d9a96cc61855f7a078234a06fec158e5a20f61c8060df8123309f7a1ce8,P2 construction wall excludes the separately listed final official evaluation,source_run_directory
019,P2,4,q2_contiguous_baseline,ok,45704,81144,1.7754244705058637,0.3133424000006926,0.6165384000014456,"{""original_graph_copy_bytes"":186984,""scheduled_copy_bytes"":269096,""added_copy_bytes"":82112,""partition_added_copy_bytes"":82112,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/019/k4/e0/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,97051f12efa4f5913cd0646a05d8a45f84187a2571e51612da76f6c85609fd03,,,,,,0.9487623999993957,0.7261927999998079,0.2572327000007135,cells/P2/019/k4/cell.json,af759adaf5926a6c5d7b4b6a95bf4db36a8b5629375aaefb1876ff3194583e01,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,36c79382a134574f99d5238b230ac550c169a17a21e5a02d78c2f3eb9c53337a,P2 construction wall excludes the separately listed final official evaluation,source_run_directory
019,P2,5,q2_contiguous_baseline,ok,27832,81144,2.915492957746479,0.36317220000091766,0.630518399999346,"{""original_graph_copy_bytes"":186984,""scheduled_copy_bytes"":307624,""added_copy_bytes"":120640,""partition_added_copy_bytes"":120640,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/019/k5/e0/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,97051f12efa4f5913cd0646a05d8a45f84187a2571e51612da76f6c85609fd03,,,,,,1.0134173999995255,0.7261927999998079,0.2572327000007135,cells/P2/019/k5/cell.json,d8a073f21ed5e00115952c0aefb1b7fec39ffc5a36d51d264c767426ed0e44a1,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,cca9c332de07b1602f2a968b8767525edeb3149f3b0836bc97ca0c009d1debd7,P2 construction wall excludes the separately listed final official evaluation,source_run_directory
020,P2,1,official_singlecore_baseline,ok,532746,532746,1.0,,,"{""original_graph_copy_bytes"": 2359296, ""scheduled_copy_bytes"": 2359296, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/020/e0/result.json.gz,reused_baseline_anchor,final_receipt,ok,,,not_applicable,ok,0d5a40846203cd76139fbb52dd0330cb9a87a59b861b4bdd5e5a0758341819c6,,,,,,,21.243995699999687,20.552939799999876,baselines/020/e0/summary.json,0d5a40846203cd76139fbb52dd0330cb9a87a59b861b4bdd5e5a0758341819c6,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,,Reused official baseline; no P1/P2 solver execution for this anchor.,source_run_directory
020,P2,2,q2_contiguous_baseline,ok,266580,532746,1.9984469952734638,0.6074576000009984,2.348553899999388,"{""original_graph_copy_bytes"":2359296,""scheduled_copy_bytes"":2359296,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/020/k2/e0/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,0d5a40846203cd76139fbb52dd0330cb9a87a59b861b4bdd5e5a0758341819c6,,,,,,2.9752053000011074,21.243995699999687,20.552939799999876,cells/P2/020/k2/cell.json,0dc957c33f13f58b1a7ba93b6c04d2c66a4a5f959b8d20115fdc493804ab1cb1,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,148c21211a4ffa91c56f06cfd5cbafadd8c4c64fb7502a634acd79a2b9d3af5c,P2 construction wall excludes the separately listed final official evaluation,source_run_directory
020,P2,3,q2_contiguous_baseline,ok,177950,532746,2.993796010115201,0.653774299998986,2.301365600000281,"{""original_graph_copy_bytes"":2359296,""scheduled_copy_bytes"":2359296,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/020/k3/e0/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,0d5a40846203cd76139fbb52dd0330cb9a87a59b861b4bdd5e5a0758341819c6,,,,,,2.9745394000001397,21.243995699999687,20.552939799999876,cells/P2/020/k3/cell.json,1353f73492daff5c82c998499fde01f70ce2c905e0450976fdcee8fa3bcf1607,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,7e631bfb737ebd98a31aeb4d70b8cda17d9d3bbeccb2567f0dce09909766a04c,P2 construction wall excludes the separately listed final official evaluation,source_run_directory
020,P2,4,q2_contiguous_baseline,ok,133704,532746,3.984518039849219,0.602139000000534,2.2422427000001335,"{""original_graph_copy_bytes"":2359296,""scheduled_copy_bytes"":2359296,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/020/k4/e0/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,0d5a40846203cd76139fbb52dd0330cb9a87a59b861b4bdd5e5a0758341819c6,,,,,,2.863309300000765,21.243995699999687,20.552939799999876,cells/P2/020/k4/cell.json,03e18584a05442847c4b03f097114e1525155f2810886064c3521df341975eba,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,6fc779dc9b973c780bcb66334725db27c2e49da57c26f65ec4a8bd4753e9442d,P2 construction wall excludes the separately listed final official evaluation,source_run_directory
020,P2,5,q2_contiguous_baseline,ok,111938,532746,4.759295324197324,0.6013069000000542,2.172814900000958,"{""original_graph_copy_bytes"":2359296,""scheduled_copy_bytes"":2494464,""added_copy_bytes"":135168,""partition_added_copy_bytes"":135168,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/020/k5/e0/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,0d5a40846203cd76139fbb52dd0330cb9a87a59b861b4bdd5e5a0758341819c6,,,,,,2.7926022999999986,21.243995699999687,20.552939799999876,cells/P2/020/k5/cell.json,ffa6798004808f7daeccd5debd05e2a9dc4db5deb0d4e4cfe6a71c2881b14ca0,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,29f3fd4e1abf5e226b347de39f42e46cd6916036f514a0a04cd54ce4f37d71d9,P2 construction wall excludes the separately listed final official evaluation,source_run_directory
021,P2,1,official_singlecore_baseline,ok,6567937,6567937,1.0,,,"{""original_graph_copy_bytes"": 3338240, ""scheduled_copy_bytes"": 7839744, ""added_copy_bytes"": 4501504, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 4501504}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/021/e0/result.json.gz,reused_baseline_anchor,final_receipt,ok,,,not_applicable,ok,51d4bae7f764246802b08525327ecb46da176c75f0f806dc6d7fbd388e98247b,,,,,,,14.442711900000177,13.660937000000558,baselines/021/e0/summary.json,51d4bae7f764246802b08525327ecb46da176c75f0f806dc6d7fbd388e98247b,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,,Reused official baseline; no P1/P2 solver execution for this anchor.,source_run_directory
021,P2,2,q2_contiguous_baseline,ok,3268622,6567937,2.0093901956237215,0.5677705999987666,2.7376327000001766,"{""original_graph_copy_bytes"":3338240,""scheduled_copy_bytes"":8040448,""added_copy_bytes"":4702208,""partition_added_copy_bytes"":819200,""spill_added_copy_bytes"":3883008}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/021/k2/e0/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,51d4bae7f764246802b08525327ecb46da176c75f0f806dc6d7fbd388e98247b,,,,,,3.328548100000262,14.442711900000177,13.660937000000558,cells/P2/021/k2/cell.json,61a98f64531a97ba89866091624f4a34f02d5525215ac627f4d6e084051cc165,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,9b4052d6289e2e3c7eb0e713a95022a7eea686ebc815dc026b9ce32a5780545e,P2 construction wall excludes the separately listed final official evaluation,source_run_directory
021,P2,3,q2_contiguous_baseline,ok,6420625,6567937,1.0229435607904216,0.5620899000005011,2.8529106000005413,"{""original_graph_copy_bytes"":3338240,""scheduled_copy_bytes"":9068544,""added_copy_bytes"":5730304,""partition_added_copy_bytes"":2658304,""spill_added_copy_bytes"":3072000}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/021/k3/e0/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,51d4bae7f764246802b08525327ecb46da176c75f0f806dc6d7fbd388e98247b,,,,,,3.4386881999998877,14.442711900000177,13.660937000000558,cells/P2/021/k3/cell.json,ee0f1281c730922cf4ba5d6b292fa872628cfc5517699b07859bba320bb788fe,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,2ec29979ad8fa987665ae50bfeeb72bc6790a4f9f66a9dec7845e306c15f21bc,P2 construction wall excludes the separately listed final official evaluation,source_run_directory
021,P2,4,q2_contiguous_baseline,ok,1632686,6567937,4.022780252908397,0.617490300001009,2.442254600000524,"{""original_graph_copy_bytes"":3338240,""scheduled_copy_bytes"":8560640,""added_copy_bytes"":5222400,""partition_added_copy_bytes"":2764800,""spill_added_copy_bytes"":2457600}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/021/k4/e0/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,51d4bae7f764246802b08525327ecb46da176c75f0f806dc6d7fbd388e98247b,,,,,,3.084030199999688,14.442711900000177,13.660937000000558,cells/P2/021/k4/cell.json,55f6b40f968d08025d5186a4410fe714ee8ad9688d6d612e4cdbb0e6e1ab894d,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,a5ed265a65c5a68d970428cb4f76a74676032dc0f95ef3cba17839ee9738acef,P2 construction wall excludes the separately listed final official evaluation,source_run_directory
021,P2,5,q2_contiguous_baseline,ok,1287783,6567937,5.100189239957353,0.5781430000006367,2.316436099999919,"{""original_graph_copy_bytes"":3338240,""scheduled_copy_bytes"":8642560,""added_copy_bytes"":5304320,""partition_added_copy_bytes"":3276800,""spill_added_copy_bytes"":2027520}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/021/k5/e0/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,51d4bae7f764246802b08525327ecb46da176c75f0f806dc6d7fbd388e98247b,,,,,,2.916948500000217,14.442711900000177,13.660937000000558,cells/P2/021/k5/cell.json,caa920e55975c446b3a04003bfd6eb1abf4ddae321a038c86bb60aacb388c95f,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,c6f0c061649c2b8af136111dc8d186231e595160549496aa52486c44e5c6f4c5,P2 construction wall excludes the separately listed final official evaluation,source_run_directory
022,P2,1,official_singlecore_baseline,ok,56780,56780,1.0,,,"{""original_graph_copy_bytes"": 213686, ""scheduled_copy_bytes"": 213686, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/022/e0/result.json.gz,reused_baseline_anchor,final_receipt,ok,,,not_applicable,ok,8f7fa41202f155ffbdea69b27ac5780b1f45444ef5d5e5e402189bb91cd7bb97,,,,,,,1.292176300000392,0.7901632999992216,baselines/022/e0/summary.json,8f7fa41202f155ffbdea69b27ac5780b1f45444ef5d5e5e402189bb91cd7bb97,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,,Reused official baseline; no P1/P2 solver execution for this anchor.,source_run_directory
022,P2,2,q2_contiguous_baseline,ok,44538,56780,1.2748664062149175,0.39952509999966423,1.168637700000545,"{""original_graph_copy_bytes"":213686,""scheduled_copy_bytes"":228430,""added_copy_bytes"":14744,""partition_added_copy_bytes"":14744,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/022/k2/e0/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,8f7fa41202f155ffbdea69b27ac5780b1f45444ef5d5e5e402189bb91cd7bb97,,,,,,1.5899900999993406,1.292176300000392,0.7901632999992216,cells/P2/022/k2/cell.json,3d7c09fd306c9211684af9d93b140cef0711e6167d74bb227133272cc668db74,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,c94129556b105245982528a74c1ea74aee009b101fd10fef885a8d10598a7e5b,P2 construction wall excludes the separately listed final official evaluation,source_run_directory
022,P2,3,q2_contiguous_baseline,ok,34611,56780,1.6405189101730664,0.44055719999960274,1.0177994000005128,"{""original_graph_copy_bytes"":213686,""scheduled_copy_bytes"":358260,""added_copy_bytes"":144574,""partition_added_copy_bytes"":144574,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/022/k3/e0/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,8f7fa41202f155ffbdea69b27ac5780b1f45444ef5d5e5e402189bb91cd7bb97,,,,,,1.4832731000005879,1.292176300000392,0.7901632999992216,cells/P2/022/k3/cell.json,fbe47fd4076ee0f008c441b93ed7346a8be12ed457d7298acca655df976bd012,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,9346d80c7f7fcd7f93a5631227f494e0ac8119ed2eef04c77e992ef5b59f661c,P2 construction wall excludes the separately listed final official evaluation,source_run_directory
022,P2,4,q2_contiguous_baseline,ok,21311,56780,2.664351743231195,0.4274468000003253,0.9679905999983021,"{""original_graph_copy_bytes"":213686,""scheduled_copy_bytes"":411766,""added_copy_bytes"":198080,""partition_added_copy_bytes"":198080,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/022/k4/e0/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,8f7fa41202f155ffbdea69b27ac5780b1f45444ef5d5e5e402189bb91cd7bb97,,,,,,1.4184540000005654,1.292176300000392,0.7901632999992216,cells/P2/022/k4/cell.json,06a329e2cca87261b7c0bcb5f2a9604c4b1c8fa7a2976ab59813670d4e67dbe8,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,7c4e771ece27ab7ce1e7f5eb829441b64dd851a39d80f25fc15f494167a3cac9,P2 construction wall excludes the separately listed final official evaluation,source_run_directory
022,P2,5,q2_contiguous_baseline,ok,26580,56780,2.1361926260346125,0.41589830000157235,1.1534929999997985,"{""original_graph_copy_bytes"":213686,""scheduled_copy_bytes"":416650,""added_copy_bytes"":202964,""partition_added_copy_bytes"":202964,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/022/k5/e0/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,8f7fa41202f155ffbdea69b27ac5780b1f45444ef5d5e5e402189bb91cd7bb97,,,,,,1.5938022999998793,1.292176300000392,0.7901632999992216,cells/P2/022/k5/cell.json,9a57fd86385021d528c74f231bacdae19977606b0c1a6ef9eb338052c3a87be2,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,08ad2d760321c8300d4ebfa4193e107aa4278caca9e78c70f4699976fa4ca008,P2 construction wall excludes the separately listed final official evaluation,source_run_directory
023,P2,1,official_singlecore_baseline,ok,122614,122614,1.0,,,"{""original_graph_copy_bytes"": 443444, ""scheduled_copy_bytes"": 443444, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/023/e0/result.json.gz,reused_baseline_anchor,final_receipt,ok,,,not_applicable,ok,c09d7c456223414eca7ca2ba27b04af9d7e81d2792a7187ce5eb004c284abf97,,,,,,,1.0414441000002626,0.5533068000004278,baselines/023/e0/summary.json,c09d7c456223414eca7ca2ba27b04af9d7e81d2792a7187ce5eb004c284abf97,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,,Reused official baseline; no P1/P2 solver execution for this anchor.,source_run_directory
023,P2,2,q2_contiguous_baseline,ok,100582,122614,1.2190451571851821,0.3593980999994528,0.8484207000001334,"{""original_graph_copy_bytes"":443444,""scheduled_copy_bytes"":468136,""added_copy_bytes"":24692,""partition_added_copy_bytes"":24692,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/023/k2/e0/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,c09d7c456223414eca7ca2ba27b04af9d7e81d2792a7187ce5eb004c284abf97,,,,,,1.2317848000002414,1.0414441000002626,0.5533068000004278,cells/P2/023/k2/cell.json,de2424918c91faf88bb8f309685c5781e118f64ac35fdf7e8433c31b1f5bf040,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,1d4031231fa3357f7e5badbfd7ecc2319c72deeebab1e5f0c39def85311e8814,P2 construction wall excludes the separately listed final official evaluation,source_run_directory
023,P2,3,q2_contiguous_baseline,ok,49341,122614,2.48503273139985,0.38582580000002054,0.8533564999997907,"{""original_graph_copy_bytes"":443444,""scheduled_copy_bytes"":544440,""added_copy_bytes"":100996,""partition_added_copy_bytes"":100996,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/023/k3/e0/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,c09d7c456223414eca7ca2ba27b04af9d7e81d2792a7187ce5eb004c284abf97,,,,,,1.2642354999989038,1.0414441000002626,0.5533068000004278,cells/P2/023/k3/cell.json,4c16124d7db78ade9340e19937c69ed59652e2a4aa3097696d248d19d49c7ec0,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,2d08c4ef9cab9ae466cf35f0dcee980701551af21ef54de94ff15abc2b02cdee,P2 construction wall excludes the separately listed final official evaluation,source_run_directory
