case,cores,baseline,no_cache,cache,plan_no,plan_cache,config_shared_no,config_shared_cache,hit_bytes,miss_bytes,cache_gain,hit_rate,graph_sha256,no_result_sha256,cache_result_sha256
049,1,196276,166533,166533,f16fbebdac90138e2457e2edb3574f971562600c7f4c295931c6478c27d0dbd9,f16fbebdac90138e2457e2edb3574f971562600c7f4c295931c6478c27d0dbd9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,32786,305816,1.0,0.09682754384203283,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,142adfed8984ee495cb3a9255d9c4ade4d3861e9a4d056d05202cfa81aa8b750,728b19682d7a1042c34297adacfb7b3e1e485a67dd10b42ab4d278996e6524a9
049,2,196276,85786,85784,dccbb787736da3aa5f854ff0196d978b0ab3beb65941a90813f9a86f98e76ffa,dccbb787736da3aa5f854ff0196d978b0ab3beb65941a90813f9a86f98e76ffa,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,30214,436316,1.0000233143709782,0.06476325209525646,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,8762d843b928778ec3b56e8e40fb7ef0738c3278395827657af154d3903e39eb,e7e51e931d46bdd2e62a274f19fcbcd12fb02b614382def6a3f9456feaea85d6
049,3,196276,60064,59814,0a7e33909450be6069a2eb4443cca479478418a63211fe89dd16bc7589e3e50d,0a7e33909450be6069a2eb4443cca479478418a63211fe89dd16bc7589e3e50d,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,122194,433994,1.004179623499515,0.21969909455076342,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,44a0394356f442dfce29587d02b8a44da0e44ddc5cdcc1b206cdf1770893704d,70c8a26d6fa1b19d0201f358d1f1b4d60f8667416bfd635b02fa5e4aedf46dd0
049,4,196276,47704,47413,f9722983cd533c1c817cfdbe084c573fddf77af2466068663243ea29a6c61ca1,f9722983cd533c1c817cfdbe084c573fddf77af2466068663243ea29a6c61ca1,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,198678,426350,1.006137557210048,0.31787055939893893,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,f839283e69770e6c2d76174bfb54511cc562c0661b08d1cffcd271579da7772b,524d5eb1d38c2930e2583a720c5cac39b13b4f46d59b39137e913c8faa362b83
049,5,196276,40949,39725,50d149336e3631a66bf8a8c3794656ea379dfffd31c45621e4b30bfc9ef7fa5a,50d149336e3631a66bf8a8c3794656ea379dfffd31c45621e4b30bfc9ef7fa5a,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,243806,469938,1.0308118313404657,0.3415874599296106,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,f001ef3a15c83af265c554f78ca06d09c411d75b17ec365198c091f82e2e27b3,175ff562c2f4dba9ac07c664e2288aebfd29f89869693d6e84bbdbd6f62c5137
050,1,149690,141227,140768,dabe9bc3d9ff8e133cb3a4d299686d5742898f9825b4990bae576b6604c45101,dabe9bc3d9ff8e133cb3a4d299686d5742898f9825b4990bae576b6604c45101,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,139270,914628,1.0032606842464196,0.13214751332671662,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,dc52d9dddc51e9fac98e4b4651e4aa5f3467ae511b3b0d3a2391907351d7f8c0,d0d8fd40398d96feaeb64318705a385d1d6f46dcaed5390d94723b594c943762
050,2,149690,70852,69933,78009edf8cb8c6e202caf711f4b734ecafa8ce2246305406920cf2375f793404,78009edf8cb8c6e202caf711f4b734ecafa8ce2246305406920cf2375f793404,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,231822,815536,1.0131411493858407,0.2213397902149981,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,9f5329a335548ac22782b12d4f1e3e800929fc848cb9dfaf1cb49c6246f9038f,b2c784fa9a33aeeaa66ec5308f5850f8c912c1b600d5164c161092c1b1cea912
050,3,149690,53950,51432,11c826e0a22c47acc5e5d1bdc31795401a8b9c91cb59d6db8eeaad0bfd9aadea,11c826e0a22c47acc5e5d1bdc31795401a8b9c91cb59d6db8eeaad0bfd9aadea,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,342038,862268,1.0489578472546275,0.28401253502016927,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,ba3f7fbd1c9295282d3c77e66467a33d7a787ecd092b55965ae2c3f537179751,c167ad213e3e4763a775f8cc1bc43c21d96a859d23592636f648bd8b62c8a39d
050,4,149690,47539,43441,a7ee643c9eff67b762799af05d360db42b4a7cd215de848b9a39fe89f8a79e6a,a7ee643c9eff67b762799af05d360db42b4a7cd215de848b9a39fe89f8a79e6a,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,434272,871138,1.0943348449621326,0.33267096161359266,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,60d97730d0d3bf8e9e19c615fe2bcd139da6fb42b8bde4cc80e5f9672cd4b3b1,775034ab93a5ff90534b8af9fb833b709914cce5f10f99e5b5eeb74da009b5c3
050,5,149690,40902,35930,34cd19778cc4f7e6996145b081cda81d7284dfd6033748bd4811f50ab8d4d5f0,34cd19778cc4f7e6996145b081cda81d7284dfd6033748bd4811f50ab8d4d5f0,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,573800,871720,1.1383801836905094,0.39695057833859093,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,d4c5e845ab1b203b7f6de61bf98d61c011a049110c7ec82081342251789179e3,40c87fd78fecaa3aafaade46784e5b03bd33a070148618771172c6aa96824c67
051,1,607628,607628,607628,0b6e43595f83e034265a4c31c158792e2742c8aa11342dab7b78edeeb5fcab59,0b6e43595f83e034265a4c31c158792e2742c8aa11342dab7b78edeeb5fcab59,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,0,393216,1.0,0.0,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,aafa38c23d32c81630aae368b26bb66cbd14ae17d58cb4306f71ab0d4f87f4eb,1bc3db1dcc5b26964de629d5da1c328c77045aa98cf26a1689b411915fcdee94
051,2,607628,317125,317125,674d8f12f1dfabdda5a9e1a2177e067e4e87b15aea290dc3e3669253447e5f54,674d8f12f1dfabdda5a9e1a2177e067e4e87b15aea290dc3e3669253447e5f54,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,0,393358,1.0,0.0,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,7a4e7901099d5e8fbe988032153d235b9d82952420a76b586178d817fd3a6496,33ff9bcebe174a91fa7dbf7585119009c0c30a5875963dcf8bc39e61d36ff736
051,3,607628,228013,228013,196cdc398931fa64d9c5b032721fd6e5d1ce78827a58376b65666878465a487f,196cdc398931fa64d9c5b032721fd6e5d1ce78827a58376b65666878465a487f,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,46,393358,1.0,0.00011692814511291192,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,246813e78b05195eb702c7d49f0f8beecc15b248b097df23aafc7eb2c7478479,64d3dbae7fb23c6898528b66201527fd04fb22c23f03bd0487383db93fc14e29
051,4,607628,178800,178800,dd52351c11cd448c7a062ce5614093d7592a98f55bfa53fe696b32e1f2249c89,dd52351c11cd448c7a062ce5614093d7592a98f55bfa53fe696b32e1f2249c89,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,92,393550,1.0,0.00023371489830861545,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,cf4126c03bb9e32eb2a3fb657893856b113987892d65d4f239de798a718e4391,1ad4b8333d46bbf21801e40e1e6c15688e9fcce6e0fa7b7e31d628ebcff7e846
051,5,607628,157299,157299,1865e825732937b6a3b7b9e56f6d5ee8169b878c25670db0517293cfd974a2d6,1865e825732937b6a3b7b9e56f6d5ee8169b878c25670db0517293cfd974a2d6,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,138,1179934,1.0,0.00011694201709726186,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,7116ec8186abdccc00265c97026be43f39a802de85ff9225fd195e5af6133db0,d0bbc0777703ec9649f4005c10a47e0f5e8fcda9a85f953c1b26fe5b1898211d
052,1,180301,142046,142046,64354957b9a15d473a04ece3b131fd425cc57c4795ad9ddde705d8ca664ed96b,64354957b9a15d473a04ece3b131fd425cc57c4795ad9ddde705d8ca664ed96b,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,12288,905280,1.0,0.01339192299644277,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,befea42a3509ad47fc50f48292d89c545279a392180f24563b0502a4709d05f3,92605505136dd8e4f4aaf9317348629bdbfa221c63ef3663b5d03cd3d987e69b
052,2,180301,74054,73755,ca565365b2012677a13ab6177bbdb222ad62081c922f8fc4d33a5a92822c9d84,ca565365b2012677a13ab6177bbdb222ad62081c922f8fc4d33a5a92822c9d84,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,174854,1314472,1.004053962443224,0.11740478578900791,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,89f49832af3d7740df416b8071d05fba5b68957696fccfa10174f4316ef27aa5,d9ec92a82a54b086b5b3ad5b951ad6051d5eff7d69cacc338675e2b2943b10d8
052,3,180301,52576,51544,4e62d4609fd6e09abe8ad141340f897e9cf2281751f50d89331e024c3094c22c,4e62d4609fd6e09abe8ad141340f897e9cf2281751f50d89331e024c3094c22c,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,277022,1330700,1.020021729008226,0.17230715260474136,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,e630f199465bdfd7eeda88b427742dd62511eed5fbf56554d9415034e54aa6b3,52d55cb3755921372e7509b975e09f7c3eff6237a02c5fb4ebab343aa2d75f51
052,4,180301,40833,40833,3b711fb323d756827338bae585aad686ab7edbf61df50b7505dffb7da3b13237,3b711fb323d756827338bae585aad686ab7edbf61df50b7505dffb7da3b13237,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,101376,959036,1.0,0.09560057788859425,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,351e5b9d1abf68243911d0958f370387b46cd9b3d7960733c7cc10c92d31b073,ac2941a0a0a34baee553f4190f6e4c96442d2f927bb66cff4a3c983ae940d711
052,5,180301,34181,34181,2d54d53a6a9ab3df6b01ecaccfd9a4654898ad90165376baf1071db9eafbb8df,2d54d53a6a9ab3df6b01ecaccfd9a4654898ad90165376baf1071db9eafbb8df,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,232960,905788,1.0,0.20457555139504088,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,282fff0c717c55ff3b3b85f1aab7348340b520cf6548398acca367e5e4161f68,5dcc475871090830d9cf709bb40c1b49cf75ba6e5b9259a75de00a0d7997199b
053,1,1472686,1212974,1212974,0eb61154ffe37ed113e7e0fb17ad35778a0c3f1b39a962c7ac1e02cdaaa26ab9,0eb61154ffe37ed113e7e0fb17ad35778a0c3f1b39a962c7ac1e02cdaaa26ab9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,20,2954908,1.0,6.768354423525717e-06,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,bcad52a64d645d5fc63eaba06d55a60dbf8552d751a51a0cc2bb5023cee5ed22,e6b26ee63b679d62d0463ef346b4880fae3c3855a4e6066333ca10130504fe21
053,2,1472686,612146,610490,989db9d38d2cf47eea57c611bfaf118a09c73abdeb7597b793271491727457fc,989db9d38d2cf47eea57c611bfaf118a09c73abdeb7597b793271491727457fc,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1304822,4990446,1.002712575144556,0.20727028618956334,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,76cd0bcd67e73ac46a9379d4714dec8cb6b907a4bdcc931ebd934178d1088c18,d01a181d6ec2774bfdea7727116eb99b47af6c2aa95c96a0171f7a10e74ccb99
053,3,1472686,423992,413676,a844c0d5fd8080576e0809f23277d8b4d4c6e5a0a1b03c7e91e1d3c6e72e32cc,a844c0d5fd8080576e0809f23277d8b4d4c6e5a0a1b03c7e91e1d3c6e72e32cc,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,3175964,5000828,1.0249373906148773,0.3884119835749766,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,666d305f7c4e318aad09938b97f1760af7702b1636f5bcd7cf3669d734f83637,1583e31b4c811e31add64bf37dc6d07a645a3138c47762d00d20067e0c6553fb
053,4,1472686,339993,324108,7540ddfb6e6aab07a4b02bc99269dc5936d0d8a642af0da7e4d80aca712405ae,7540ddfb6e6aab07a4b02bc99269dc5936d0d8a642af0da7e4d80aca712405ae,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,3928588,6351282,1.0490114406309008,0.3821631985618495,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,ba7899979f36203b6961bb79b87f61ad6f4f645c334688940738eb9ad8f324a4,7e43d7b78fdbf652385acf2ca96d46a42cdbb69ec7e908650ef52fff6c6f96c4
053,5,1472686,319746,281654,02f500b5fcd5ab4b04f96abc0426dd24e3356c7e33a3544c07d331bd0ac586e3,02f500b5fcd5ab4b04f96abc0426dd24e3356c7e33a3544c07d331bd0ac586e3,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,5159870,7238838,1.1352439517990158,0.4161619097731796,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,b98bcdf3c2ba9b3c64d48cec2b4bc18080d47346c5f4acff46be94d545693a7b,85d984673160c17365239882a92817bf088dd2560e385a90ff8b76c06e9f2b04
054,1,815051,603078,602970,b89b3757ce6f6f7de2a4e77ab9ec5f22e71ac3c08f4b6b9776bd730c36ad31f8,b89b3757ce6f6f7de2a4e77ab9ec5f22e71ac3c08f4b6b9776bd730c36ad31f8,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,18456,2088766,1.000179113388726,0.008758450699546607,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,a52c4df36d79b21491781bc58d91c0c946367f7c4b91a297f074c0a026aebedd,dd55f90e058d178fb32519ec60bab6355903412c2423a83a566690f7e9ef6881
054,2,815051,314018,314005,225d9f85c52b76f65ae896c5e54c376ffb6384de95d682e0d921a552f0976d5d,225d9f85c52b76f65ae896c5e54c376ffb6384de95d682e0d921a552f0976d5d,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,196614,2720970,1.0000414006146399,0.06738931938206406,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,c4b38b8a50a313a58a195daa1f65c6c3607040f3013d19b5ce9e8fa0d200da44,3c325698c651a88b4e35b19e00155030f5b4f1ef184f4a6eaf1f27ab23049710
054,3,815051,218987,217923,c3cd83dd449c20c3af18327065080597ac3f192f7125543e01462eeefc880cb0,c3cd83dd449c20c3af18327065080597ac3f192f7125543e01462eeefc880cb0,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,599178,3241176,1.0048824584830423,0.15602155426296638,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,dd81da336543b65ea843920493063a19978177a331d4de879002f78b46bc27bd,6ca563add3283fa747164ca45a966e72936b3ae4cbf726d60e1f565bd7cf794b
054,4,815051,172290,170548,0acb47fcd5fbbfb582cd51fd80c5f3a138bc447a3ea8cac3d3ca33615c2d85c6,0acb47fcd5fbbfb582cd51fd80c5f3a138bc447a3ea8cac3d3ca33615c2d85c6,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,856910,3222654,1.0102141332645356,0.21004940724057766,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,718b78330a2e271ba63239bdef04fdcb58035f7713efeb7edcb7d4d4b602c364,ae49634f7949f877ad97b644721223895490bf243e6cd5b31f88f671e6466663
054,5,815051,152382,145966,1b53b31d96c4c27b2c35e2a6e27346baea812095d21a2f6adcd6c844e9ea109f,1b53b31d96c4c27b2c35e2a6e27346baea812095d21a2f6adcd6c844e9ea109f,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1252372,3323662,1.043955441678199,0.2736806588412586,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,8de155b7d118111639dc8205a7db6ce3ca6bfcc2c63183c6ae4da926ed8a9ff2,8c370a6b1967d8006f29b4001c0efc9214f99179a76db49f9b31185e81f41648
055,1,118835,70981,70981,2ddc73fdb993b63906db35c7d47ecd7b8467ea93b3f7686353e635d933cd55dc,2ddc73fdb993b63906db35c7d47ecd7b8467ea93b3f7686353e635d933cd55dc,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,110592,650306,1.0,0.1453440539993534,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,617359fd42e9ff4b6d3661f94bcf70cf4bf3ea542bb39d72e3078fc4459221c8,12b9d8d5ffcf7fc1059750711441ca2ac23142fa2b72e1bdaaebad4ca4fb5dee
055,2,118835,39699,38646,29c9338f1764512dcd6e4ddfa0f961b6c6ac173d617638ec6f3ae9228e6c5887,29c9338f1764512dcd6e4ddfa0f961b6c6ac173d617638ec6f3ae9228e6c5887,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,301060,756966,1.027247321844434,0.28454877290350145,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,786f94602cbe379b7573a53de2e13013b83a90d85c71c5b88aa523820144f7dd,d5cb2567350b7efb8a463f1107ffdda0557b7535cc8dee00fa86d38c5cae7ad5
055,3,118835,33721,31699,93bc155036e604b19f22a2a80662c0ec74a0a398400b51b58646ca0d9b6d6685,93bc155036e604b19f22a2a80662c0ec74a0a398400b51b58646ca0d9b6d6685,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,478250,861466,1.0637875011830027,0.35697864323483486,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,d4b0df259e221a2e5c1991714e265052cf30004fc93744485128951d556e2ef9,54a2860647de0c876ad6074d9e015aec1195d8ee237976c17c8c86db5e15a8fe
055,4,118835,30527,25738,9d035008a11499d56e778a2dae7c7b7aef81cf6a8246ab2af514cb1b9ba3a59b,9d035008a11499d56e778a2dae7c7b7aef81cf6a8246ab2af514cb1b9ba3a59b,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,607306,832798,1.1860672934959982,0.4217098209573753,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,6013dae771025da9c3606d09b5772b79f656c0e5d11e4833c4fd0143d75e777d,5467b86335e53b19d7bb7da930df64196747a579036385bb718fd6cd074fd28c
055,5,118835,23531,23526,30810890a5c20761ae4d14ab77962455ac00bb8cf199c6ce19d4e6a403b6360b,30810890a5c20761ae4d14ab77962455ac00bb8cf199c6ce19d4e6a403b6360b,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,99328,642076,1.0002125308169685,0.13397284071842072,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,811de122fa8cae8474cfccd50d8cc7328368beb054e3c71d37c7640a216aba19,9858d8651dfea6525b46816e1a535801c424e672a06b1ef58cc57122f772475f
056,1,277285,246016,246016,bf710caac059d9ca4cf498a6ac2c8bedc5b4b878bd8ecaa6a5fcd19bb471ba35,bf710caac059d9ca4cf498a6ac2c8bedc5b4b878bd8ecaa6a5fcd19bb471ba35,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,20480,255830,1.0,0.07411964822120083,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,f8aa4d35b635c8819191d70d11828c111e887861f577eda30550eabffd5f8ff6,a106ad5a1b6716b53da2c66b941919d335ff92b60785bf01939df51b115f49c7
056,2,277285,124304,124302,d1ea0478783146c989a9cac664c87fd672d12799ace2108b8309d40916f4dea2,d1ea0478783146c989a9cac664c87fd672d12799ace2108b8309d40916f4dea2,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,82954,477032,1.0000160898456985,0.1481358462532992,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,55d8781810c447fc1e86595c5a2c2c4f4253fc0ee9b6880bff350c0c8697afe2,dd9d54a6bfcd092a0893da624f1ed0ef9a4c7e9a2257ac28ef01cd56395b1a42
056,3,277285,83704,83591,a79ea94c04157eec1e81b59570163ec2b8c1605ff3c48979dcc7d2245a395d1b,a79ea94c04157eec1e81b59570163ec2b8c1605ff3c48979dcc7d2245a395d1b,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,237044,526220,1.0013518201720282,0.3105661998993795,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,91a7f7af4e3db57ff160ace8e44231d7bb8e1b756084af6fe4ebed8ec1056089,4ef41f9c5e5711476b6acc72d5105ce24c58604387b0cf38bdd0b24a7ca45570
056,4,277285,67564,66638,1da71b53cc7968ff784f82b5ee4a9c85dc5adb8a14a04a57c7664d8693c9c1d3,1da71b53cc7968ff784f82b5ee4a9c85dc5adb8a14a04a57c7664d8693c9c1d3,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,359358,577504,1.013895975269366,0.3835762364147548,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,25f319eb0845e67c034c2e5167b455d58ea1ebad2c1f7f005f10b126968926ec,386eaa2df072ad7c49c8f87bb472d2ce7d74e050e57d3151ee0f267f6a5834b2
056,5,277285,60046,58375,76e5d7e5712695f68a46dc8fc4ac128c98d6b0c147c4aa2c35a13e4145bfce35,76e5d7e5712695f68a46dc8fc4ac128c98d6b0c147c4aa2c35a13e4145bfce35,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,496870,556900,1.0286252676659529,0.47151655484593413,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,ca38d52f157a48e4c722c0f528a60e56cfd80921a8ab53414a9b87b8235fdb01,c901ed131718fff9046630fbd9ccfd8bd116a6c57e08a5a3137ef28f22093bd0
057,1,59726,51663,51663,f3ee919968e9ad42a21b7fc65e85d284fb0c9d778b80299dc9e11a96ed862696,f3ee919968e9ad42a21b7fc65e85d284fb0c9d778b80299dc9e11a96ed862696,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,151562,363244,1.0,0.29440604810355747,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525,d3dbc787a14a8f92a1008ab1333a6e68a23ffc1ff1a1fcb29f0bd80a1adb7e39,b2d45da70acdc12da08d9e0b9e9b68c9555dfc119f5db8cff2c8955ce90dcf6e
