case,cores,method,baseline,makespan,speedup,source_commit,result_sha256
053,3,gap,1472686,464085,3.173310923645453,178a3673bd238b20772211427b8134b6db35f5af,cd445f1a22f44e073bc6eaf13e12dba842965a1b7070ccf0afcbdd94b896e241
054,3,gap,815051,282430,2.885851361399285,178a3673bd238b20772211427b8134b6db35f5af,93fcea3c51efc24eb7b7e995ecffc66f9fe32f2db11eb8f3e2ad3c3196ea2233
055,3,gap,118835,33721,3.524065122623884,178a3673bd238b20772211427b8134b6db35f5af,9d88acff3691dc1a9b056beaced75dfcf73485eb5744799e32dfa9d58f3da43e
056,3,gap,277285,97810,2.8349350782128617,178a3673bd238b20772211427b8134b6db35f5af,3f7411c324054b7e2b4927604f3e09ebe747477f49134ad504d706e43ff523db
057,3,gap,59726,19811,3.0147897632628338,178a3673bd238b20772211427b8134b6db35f5af,cdcf8823c5d8b44ec110b8378dbbbdfc9b47b4929758902b9380614cbe5af84d
058,3,gap,4539717,1495049,3.036500475904134,178a3673bd238b20772211427b8134b6db35f5af,a954c52e632ff0f81dd7d520d53e2894db8f60c599b7da4eaf34aee096ef1aeb
059,3,gap,829473,254073,3.2647034513702753,178a3673bd238b20772211427b8134b6db35f5af,49b8b25244b17db668610b90506d74210aa5935f2812a396438cc542f2fde146
060,3,gap,888789,336764,2.639204309249207,178a3673bd238b20772211427b8134b6db35f5af,7a071cbe9122fdf085cfe1add57ef6a881285cba957d3eda1490ab7934cb6499
061,3,gap,77191,26314,2.9334574751083076,178a3673bd238b20772211427b8134b6db35f5af,dfc4aac5b65faea0219672fb8827dea13e5b76310e63c5531347bce9133665e0
062,3,gap,2854809,998805,2.8582245783711535,178a3673bd238b20772211427b8134b6db35f5af,28b0ae0c44c31b1f0fd01838af9b527e13bc16f52004c1c0e9d99024c8cbdddc
063,3,gap,1070397,367267,2.91449272600043,178a3673bd238b20772211427b8134b6db35f5af,3b7a2e71497e5200b16bd634f9b46ba60940305b0d5fdb6ba39a1f8d743d2e5b
064,3,gap,19116,11239,1.7008630661090844,178a3673bd238b20772211427b8134b6db35f5af,e1eada46e2bc43476e4b96fee7d14047bf0641aba6d4521c27ba52321791f225
065,3,gap,53068,14618,3.6303187850595156,178a3673bd238b20772211427b8134b6db35f5af,b2279a1a6854691a9f2d6515a88a52c7d863762eb6bd9452089f26a961efba59
066,3,gap,359070,124373,2.8870413996606983,178a3673bd238b20772211427b8134b6db35f5af,eeb97410a3a091edd554941406fc93730fe26bca24d09122b8d5b4d53c047867
067,3,gap,63834834,21220902,3.0081112480515673,178a3673bd238b20772211427b8134b6db35f5af,10e1e768c8971b7863a83e96cc3f884ed971ee7976be281f9f32dc973564783f
068,3,gap,362095,133864,2.7049468116894757,178a3673bd238b20772211427b8134b6db35f5af,27941f8eab173d35918d419af1366d4db1db33e686939b2d183c9a1615fee1e0
069,3,gap,25144,11888,2.1150740242261103,178a3673bd238b20772211427b8134b6db35f5af,5465efa9b1422228ec68d712e5edd52e952d47f8737a4200abbd5574d137455d
070,3,gap,117300,33627,3.4882683557855296,178a3673bd238b20772211427b8134b6db35f5af,aa9c450a3cbe0169db6af282ec1d38c3168fa64d1edcf39dbe8b3b7dfc194f15
071,3,gap,18919,9562,1.9785609705082619,178a3673bd238b20772211427b8134b6db35f5af,89c82a0e20052ac5c923072a72c2f4bf3a724fcf2bf22b8dc2ab2c0e0c982713
072,3,gap,23897828,7844564,3.04641889593864,178a3673bd238b20772211427b8134b6db35f5af,acf7a12f13a9ca24ca5857ee9ffe7547d74af498171f3a23616cf7e9a83d281e
073,3,gap,10081626,4465374,2.257733842674768,178a3673bd238b20772211427b8134b6db35f5af,36e47cf1f7ebd47c57de2b3c3c88879c81ee6fc7bd180cf293e72d36ca95bda1
074,3,gap,1682239,539145,3.12019772046481,178a3673bd238b20772211427b8134b6db35f5af,514b852bb68d40c267e26fb50e6f6aec5be86ad5c0718ed0d3e4de7327482e05
075,3,gap,1441809,444511,3.243584523217648,178a3673bd238b20772211427b8134b6db35f5af,bdaac59e1697dca83d632cd82728117ab8d8588e2b012f8aace368aef8d360bd
076,3,gap,6185113,2170538,2.8495760037373223,178a3673bd238b20772211427b8134b6db35f5af,214645dad89658aaca954659e8b69df159914de54b9128a1ef774821b450651e
077,3,gap,495320,173933,2.8477632191706004,178a3673bd238b20772211427b8134b6db35f5af,0466e03520b4bd3f08f7a71cdd4a1032ff3f311e2ad731984c0a4b72ec207c69
078,3,gap,2296143,710847,3.23015079194257,178a3673bd238b20772211427b8134b6db35f5af,4cfe027c7fc314c9d8e9f1a7009aa95e38fa1863c84bfed60b783418fca1cace
079,3,gap,31052251,9986403,3.1094530232757482,178a3673bd238b20772211427b8134b6db35f5af,8ab5f17a5a334bfb3cf173d7a493b30afef251a36e6c952e838ca4e32f5fa768
080,3,gap,292138,100477,2.9075111717109388,178a3673bd238b20772211427b8134b6db35f5af,04bfe4183dc11560f28e9134b887b6e22abf2b2905a8a9b07a12d16d99e98057
081,3,gap,151795,63272,2.399086483752687,178a3673bd238b20772211427b8134b6db35f5af,942c4a7f436fd3de12fef1471ad19807d10a25878ab5929f1db48755b0d58463
082,3,gap,721041,209077,3.4486863691367295,178a3673bd238b20772211427b8134b6db35f5af,887df8b81a14df71420b78c4fd3dda714be2e8bfe46223ee93caac57062654c7
083,3,gap,1057993,286046,3.6986813309747384,178a3673bd238b20772211427b8134b6db35f5af,6a8db548e3dce57443b73f286bb61f10ed9cf4c9ce29a73f8c661fa75cb7483a
084,3,gap,2507412,865158,2.8982128119950343,178a3673bd238b20772211427b8134b6db35f5af,cbb356bc8eff53bec7cadeaa186c5b5c174e460541526249f8216c7b0c637d8e
085,3,gap,3187899,926015,3.4425997419048286,178a3673bd238b20772211427b8134b6db35f5af,cb41add1d900e2f8ea99909e0c6699444ca4baa27ccb113aecb8322a0df4fee6
086,3,gap,118403,59999,1.9734162236037267,178a3673bd238b20772211427b8134b6db35f5af,eab8247b620759a38dfd52f611d1150092161cc8ef258de36331b6bd65e0ec2a
087,3,gap,3974071,1341910,2.9615033795112935,178a3673bd238b20772211427b8134b6db35f5af,b38fa012938fdc6f5540a5b93482045e9179bc453b97692d5b6f4c9d3897befb
088,3,gap,243623,90794,2.6832499944930284,178a3673bd238b20772211427b8134b6db35f5af,c5ab243355cc8fed33d84d8f281c673a6e79ec22739f8f78252defd74915d987
089,3,gap,693092,213196,3.250961556501998,178a3673bd238b20772211427b8134b6db35f5af,2f9ddb6105a5c40add375d857427399f90aba7cb69a77d1f5e5bf337c05532fe
090,3,gap,1178363,347451,3.39145088084363,178a3673bd238b20772211427b8134b6db35f5af,99acd1ded15b8f3d3d00bb46ff2c536243e651f0966bd87b49d669d98f27ef66
091,3,gap,9186769,3061892,3.0003569688284237,178a3673bd238b20772211427b8134b6db35f5af,57dd29151d0dc3e795165a03f0f3850e6047131432cb8037db06c34544139f8a
092,3,gap,4815554,1296643,3.7138626437654776,178a3673bd238b20772211427b8134b6db35f5af,ba5de0f1847800f6433aef21218ddc1ab65417bbd73d56be1d6778e53ce4e77d
093,3,gap,74205,25103,2.956021192686133,178a3673bd238b20772211427b8134b6db35f5af,d4042cc6b7252382d7040fd64a30935515890c6aac8940677a13f69e53813621
094,3,gap,94892,34877,2.720761533388766,178a3673bd238b20772211427b8134b6db35f5af,123b74a1263f2dfdfa6d7c108d8ba032e985cdabcdc70ed46551de7e0cf65a7b
095,3,gap,2084853,1129764,1.8453880633477435,178a3673bd238b20772211427b8134b6db35f5af,b83d6da5eb1581bf96a80793b96cc79df85a8fe7ba638a4443bd36f9e8e729df
096,3,gap,84194,21474,3.9207413616466424,178a3673bd238b20772211427b8134b6db35f5af,782b5a9a5b91be17706b7f128995ead221b43aa41e46e293a86a053d04ac0f5a
097,3,gap,11491509,3601573,3.190691678330552,178a3673bd238b20772211427b8134b6db35f5af,4253095b2f81c90672e512824fb69e9b4a3f4359816730f282018d0a84c2ea48
098,3,gap,177430,58760,3.019571136827774,178a3673bd238b20772211427b8134b6db35f5af,f22794288e775b11fe8c7930360685d1cf06843453104681de5576f0a7b130b6
099,3,gap,1622999,534799,3.034783161524236,178a3673bd238b20772211427b8134b6db35f5af,056d72a353443350d40c370a5fd698e8ae03f9f3260e8b488ec0654a93833a7e
100,3,gap,151223,46649,3.2417200797444745,178a3673bd238b20772211427b8134b6db35f5af,6a02d1cce738850ae2133a04c3e241ebef663e84f21e9a2502486d6cca4c7f74
001,4,gap,233110,58984,3.952088702020887,178a3673bd238b20772211427b8134b6db35f5af,30a5929b886b48e41d3a202eccf8cebfd20f37b457c1b57743d0f609f1d83724
002,4,gap,261945,67136,3.9017069828408006,178a3673bd238b20772211427b8134b6db35f5af,e47b0c3c8099477ad294b31a41b140f44a83a6a1ba16f181009e5992a6a297ab
003,4,gap,602212,194517,3.095935059660595,178a3673bd238b20772211427b8134b6db35f5af,ff0a147a00284157cd36d3095c9172aa7d9a52f8eb5bf01c9f2d7f10e192d128
004,4,gap,392357,103563,3.7885827950136632,178a3673bd238b20772211427b8134b6db35f5af,c3594e9fef016ee9211c05145723f9cf8e4cd9feda5be3e598e5ee9f40a87a69
005,4,gap,95618,48950,1.9533810010214505,178a3673bd238b20772211427b8134b6db35f5af,975c9d6c5febcbdb7219f02136a440213bcaca14d81abe18b659aacabb27f0a2
006,4,gap,82837,26888,3.0808167212139246,178a3673bd238b20772211427b8134b6db35f5af,e60778078e11f1abbd9cb720cec03043ccc9780f4013b7ab9c449bcb00f63598
007,4,gap,1012562,263137,3.8480411344660768,178a3673bd238b20772211427b8134b6db35f5af,914a6741669ebe052de3496aceabe0ea9cf98b91773f37e6fa500f5b740d1856
008,4,gap,487605,194442,2.507714382695097,178a3673bd238b20772211427b8134b6db35f5af,6656cac56ab7eebb8cbb936a5984998e106bbd5bdf98d89a7d850333908dc8c2
009,4,gap,153261,48334,3.1708735051930317,178a3673bd238b20772211427b8134b6db35f5af,7872e1b8c1afa7b56bbd345a604f20c26bf678de7639903c2592643fc9f37c9d
010,4,gap,86969,22765,3.820294311443005,178a3673bd238b20772211427b8134b6db35f5af,90d06253b72be0afd1e702ca43a6e1d9437b152cd65481ffebf1da3ae479e0a0
011,4,gap,184697,46880,3.9397824232081913,178a3673bd238b20772211427b8134b6db35f5af,78a7431ba195ecff0298d58b62af7b4b753d42f2281b6dc7b99c55e11a551403
012,4,gap,59088,16430,3.5963481436396836,178a3673bd238b20772211427b8134b6db35f5af,f4be4d26416883b2f827d44c2f12d385e5d88ca629eded52dd7dbf794067f8cf
013,4,gap,263949,66982,3.9405959810098237,178a3673bd238b20772211427b8134b6db35f5af,de0ab4984d71ad16723176a9a8ce2f68bfd540c7c3b69d1e004c854ac21a12dc
014,4,gap,17698626,4508124,3.9259403689871886,178a3673bd238b20772211427b8134b6db35f5af,527019486420ba2161c0819695e1981034cb37f51be2d8bc9483320b6d21aae5
015,4,gap,177362,49450,3.5866936299292216,178a3673bd238b20772211427b8134b6db35f5af,e36e04f0787bc0243564140de9751d1d29af596c274af7f902003b4da2d7f8fd
016,4,gap,7715523,2249997,3.4291259055012073,178a3673bd238b20772211427b8134b6db35f5af,f4faf40d8b14c64b75057a212d1eb4e262c2421e6b49f60c719ac41454d9e0f8
017,4,gap,162810,34972,4.655438636623584,178a3673bd238b20772211427b8134b6db35f5af,8a1c0b8656a32683610759069adc087d5735863bb1dab7afb641a22011234f39
018,4,gap,1004367,258845,3.8801869844887866,178a3673bd238b20772211427b8134b6db35f5af,33d4b49310a0b2661ee91ee3ea8ff2564543a60f6b25a58ac61add95ba3decc6
019,4,gap,81144,22861,3.549451030138664,178a3673bd238b20772211427b8134b6db35f5af,ed96807a7dc42a7648256ee5b0c735eb9c777012376bb34025e01a92c659baa9
020,4,gap,532746,487366,1.093112773562374,178a3673bd238b20772211427b8134b6db35f5af,4c789fee3c9cda47ba462cf2571214dc344b1c23900d007a175b70e4cd433f64
021,4,gap,6567937,1556312,4.220192994720853,178a3673bd238b20772211427b8134b6db35f5af,ac0987d1dedf48a7850e5a7be542e731744f307d4563a46feea1cc5b296ee031
022,4,gap,56780,23323,2.434506710114479,178a3673bd238b20772211427b8134b6db35f5af,0c38dbc72c6fee2c9862d72ef443ad4f23592b1f82127a69cd5c0eaca45c1f69
023,4,gap,122614,35778,3.4270780926826543,178a3673bd238b20772211427b8134b6db35f5af,f425209974505dcd4ac85a0f1fa6f428815547a0d66c41345aff02a5275235bb
024,4,gap,2555343,748761,3.4127618826301047,178a3673bd238b20772211427b8134b6db35f5af,2f571b785067b54d254c1ed0dc970d1aaf59f3a59ddc219ed7338befdc4d4816
025,4,gap,4863026,1395040,3.485940188094965,178a3673bd238b20772211427b8134b6db35f5af,9e232912885bc0f897dad3773e5fc932f75e130c5b1def95af4c71be87230236
026,4,gap,99203,37530,2.643298694377831,178a3673bd238b20772211427b8134b6db35f5af,afce4ad37ba130a6b5f628f2f1b43d01fb36fe6f0bdc703e5ca84a37dffe0dac
027,4,gap,2363952,559196,4.227412213249022,178a3673bd238b20772211427b8134b6db35f5af,560b167acf14c3fccba29c58ba87ac933e6bcec2d97f32d7f0264f0a6c856615
028,4,gap,43836040,10202297,4.296683384143787,178a3673bd238b20772211427b8134b6db35f5af,c13c1f54ae7eea740ff2f4b882beff999438ec3d0f8c269decc8e766bff30876
029,4,gap,37555,16083,2.3350743020580738,178a3673bd238b20772211427b8134b6db35f5af,1e63a9d260b562607cebee98c12514dcd872fb49c807418bc4deddbf93f4050c
030,4,gap,2808034,695503,4.037414648103603,178a3673bd238b20772211427b8134b6db35f5af,f272d1837d87407acfe319bee686fe0237c682378c61b35a29ae509593d18920
031,4,gap,1414369,372507,3.796892407391002,178a3673bd238b20772211427b8134b6db35f5af,d52bc2730d47b3da0c37e8a7fe6d8506cc2a25a4a9af3f1381b1a6b6ad172e79
032,4,gap,41443,12870,3.22012432012432,178a3673bd238b20772211427b8134b6db35f5af,de6e39f69f0f2a8510a2d0da00eb308ebb2fa5e0c825ec07ce41c86947ff7457
033,4,gap,1774196,441137,4.0218707567036995,178a3673bd238b20772211427b8134b6db35f5af,1e33cf2cb9a42d224f295f389b6198546be36548c81d8088d646669be0510844
034,4,gap,842996,244533,3.4473711114655283,178a3673bd238b20772211427b8134b6db35f5af,0d1cefc79b2a0cd6df0d8acd82bd34a3e85ed4fa78a9f750717fb881bf5b90bd
035,4,gap,169571,44023,3.8518728846284898,178a3673bd238b20772211427b8134b6db35f5af,ccbf2d7f50b03decc766c1bdeddd6f25129b58ee0141940adeb9bdcd6cd74114
036,4,gap,931510,233584,3.987901568600589,178a3673bd238b20772211427b8134b6db35f5af,4843cd1de0450c8653137d11bbb7c3f704feb827402a02fe0706d632e477d94c
037,4,gap,210001,53852,3.8995951868082894,178a3673bd238b20772211427b8134b6db35f5af,9f74310e00afeec7a3add1ffa9555028e96423f01412162365de8d870fe01c3f
038,4,gap,1364555,348332,3.917397769943617,178a3673bd238b20772211427b8134b6db35f5af,dd929049231607ad0854c2c8d8fb5e95ca129f7c08392b0dc80633dfc50e7b24
039,4,gap,1435262,400402,3.584552524712664,178a3673bd238b20772211427b8134b6db35f5af,8930856635623ff4f5538556c2080f61fc76f9818dd8bc8166d111cf2695a608
040,4,gap,253454,76898,3.295976488335197,178a3673bd238b20772211427b8134b6db35f5af,cf3c977f401e00dea0ea69b694bd27477829d585eed4e9ac0371520ec4ce61fa
041,4,gap,6003957,1604026,3.7430546637024587,178a3673bd238b20772211427b8134b6db35f5af,3d43d8a6b496365cd435c04f581d3d80aa495626473b131c66e265676fd29490
042,4,gap,1686740,413734,4.076870646357321,178a3673bd238b20772211427b8134b6db35f5af,626fdee3e2facf93900a2f0d5ff3496d3251e558c19b2c141de8d20b31d671b5
043,4,gap,677656,217337,3.117996475519585,178a3673bd238b20772211427b8134b6db35f5af,db7ab14bcc63f93a8a9c3672b3b45c0ec06f7b4abdb1828a452e0d5ed303ee15
044,4,gap,154407,72556,2.1281079442086113,178a3673bd238b20772211427b8134b6db35f5af,090605ecc6a5f53aa76376aef83b106df45138e87378cc763fe7c15c15e08d23
045,4,gap,125614,89182,1.4085129286178826,178a3673bd238b20772211427b8134b6db35f5af,d8d18ccfba6f42cc906198b335ece5889f20b9f6cc8f0fed9d44a5d101b54dea
046,4,gap,276455,79330,3.48487331400479,178a3673bd238b20772211427b8134b6db35f5af,9829fe92b6c0361e4f69b5c7fcafd767f498c001b2749f844f47a90f59ead87b
047,4,gap,326508,104047,3.138081828404471,178a3673bd238b20772211427b8134b6db35f5af,bd2220b5ba679b30f6ffe8fffe8b9240a8c0d0ee9b188413255ae57a60fe0a73
048,4,gap,222220,95148,2.3355194013536806,178a3673bd238b20772211427b8134b6db35f5af,f78e6516512650016b71181facb398ea05ad582f4d9b651d02ba2870e465c842
049,4,gap,196276,67778,2.8958659151937205,178a3673bd238b20772211427b8134b6db35f5af,a0697bdf00c8a1d0aab2f4bc0b3d5ce090bf47c23d46543bfc077878f305eb16
050,4,gap,149690,52020,2.8775470972702806,178a3673bd238b20772211427b8134b6db35f5af,519b8c984f78fa24ec34251f8782d1782c6dc0a7b20e3d7d622483a1db49ea55
051,4,gap,607628,182118,3.3364521903381323,178a3673bd238b20772211427b8134b6db35f5af,50c1592e55387b18cdc426f3128c20280d1c323e92546467a72cb2c51c4f8522
052,4,gap,180301,45300,3.9801545253863133,178a3673bd238b20772211427b8134b6db35f5af,a1f983aea2514fe9d53621cafc0c457a46b64b85cb2d1c95b27cb516265b3ce3
053,4,gap,1472686,402747,3.6566032769952352,178a3673bd238b20772211427b8134b6db35f5af,2d023e318928e869bb4bf608c4d78514d009a016dbf4844d25017a51fa70a18f
054,4,gap,815051,258509,3.152892162361852,178a3673bd238b20772211427b8134b6db35f5af,0385963270e7e9b549ebcf5a3757587d0a88f67318b105ee51627d63c5d785fb
055,4,gap,118835,30527,3.8927834376126054,178a3673bd238b20772211427b8134b6db35f5af,95c4c8160193f1c8cb53886eb787b6002280f6b5a1f7c27d7c53e54d51853559
056,4,gap,277285,94254,2.9418910603263524,178a3673bd238b20772211427b8134b6db35f5af,c3fb61908f2cc79d73049d96b39a8854d9f7bd7b946b9fae0269e136ea968db0
057,4,gap,59726,20474,2.917163231415454,178a3673bd238b20772211427b8134b6db35f5af,7ed1c9859d2383983818e212e590b9964ff7b4099f5df1f78fbb9b935554c402
058,4,gap,4539717,1143605,3.9696547321846265,178a3673bd238b20772211427b8134b6db35f5af,617f18e49ac5dbdea9c319cab836f130e5990c285cade74beed1e31b44b0abfc
059,4,gap,829473,185216,4.478408992743607,178a3673bd238b20772211427b8134b6db35f5af,bef352c52312a9e8daa0df78b0efe7f13fecbb9c7b7268b012ecf6f51455c068
060,4,gap,888789,295769,3.005010667108453,178a3673bd238b20772211427b8134b6db35f5af,ebb012699b5b1fc32761c644f31250d05caa6ef7cd2c00f0ece225b55c77b52b
061,4,gap,77191,20955,3.6836554521593894,178a3673bd238b20772211427b8134b6db35f5af,0c578f0e1076675e0a23e1b4fbe3bd21c137c4631e22d86f2eb38cd7fb15dab8
062,4,gap,2854809,771798,3.6989069678853794,178a3673bd238b20772211427b8134b6db35f5af,a314545267af0ad9b6822343355317176d8004ae067bd939780bc6ad60883eb7
063,4,gap,1070397,280084,3.82169991859585,178a3673bd238b20772211427b8134b6db35f5af,f1bad4ba07f6276af0afaeb7eba1d7243ef3cf52190a1be1336cc08cd4070a4c
064,4,gap,19116,11253,1.6987470007997867,178a3673bd238b20772211427b8134b6db35f5af,8b24b8fdc85f390319c2fb15d0e8f6992b2a441b8024bba6f232c1b372aee6c9
065,4,gap,53068,15036,3.5293961159882947,178a3673bd238b20772211427b8134b6db35f5af,3ddb745a9ccfd962ce093232f4da3014a640643a0787b8150458cd6e3f093af6
066,4,gap,359070,117477,3.056513189815879,178a3673bd238b20772211427b8134b6db35f5af,06336dd8dfe22ad6404146d516f985f744272861489da0e08897904684f9e2b2
067,4,gap,63834834,16029420,3.9823545705334316,178a3673bd238b20772211427b8134b6db35f5af,e810872a68262b78b857866207ed6dab6070bb81b2c36d28e4aede456dee3e8e
068,4,gap,362095,135357,2.675111002755676,178a3673bd238b20772211427b8134b6db35f5af,b385e4a0eda8977429c3fe8fa71bfe0aca1914a094b0647b85e242bd87e8bcee
069,4,gap,25144,12267,2.049726909594848,178a3673bd238b20772211427b8134b6db35f5af,91fbf0761c766556a469bb0f642c53471d0441b7d9ba00a2b076cf3ab603c00d
070,4,gap,117300,31313,3.7460479672979274,178a3673bd238b20772211427b8134b6db35f5af,7ccf07e9cbf48b7de182adb3548b58c5716de3e610bc3a071bc407eddce53bce
071,4,gap,18919,9698,1.9508146009486491,178a3673bd238b20772211427b8134b6db35f5af,2985ade6fb82a1e0603e8076adb661625433ca635d31e16d46f0efc34bf5aa7b
072,4,gap,23897828,5940529,4.022845103525292,178a3673bd238b20772211427b8134b6db35f5af,2eddc5e5ea48382007a94db267922b4ee525e71fa70b73cacbe36562a523686a
073,4,gap,10081626,3456587,2.91664176252471,178a3673bd238b20772211427b8134b6db35f5af,35add3ce2decf0396239ff5cb0ee97a538e6dafd35cdc8866046473896322742
074,4,gap,1682239,412974,4.073474359160625,178a3673bd238b20772211427b8134b6db35f5af,eff2cd5dae4be3b8682fbac13ec50246d95a685df84100415157046f37d6ec99
075,4,gap,1441809,383596,3.7586653666878695,178a3673bd238b20772211427b8134b6db35f5af,724494ee8c99fc1f29a58d04adbe20ad5fa8756b1182a938c1509db87cbc5ecc
076,4,gap,6185113,1734639,3.5656485297517237,178a3673bd238b20772211427b8134b6db35f5af,0ccdf41d45f318afd3c3ec300fe38721a7334c9de8fb9329170d9c80fada55d2
077,4,gap,495320,148376,3.3382757319243006,178a3673bd238b20772211427b8134b6db35f5af,4d8b954b4ec8aa7759f57b0df7ee14c5358a0f38e1da904db7265d880dad3d71
078,4,gap,2296143,545681,4.207848541547167,178a3673bd238b20772211427b8134b6db35f5af,3bb7c55bb6dea5f065522894066b390015a0487c728187604ceecae39985838e
079,4,gap,31052251,7499300,4.140686597415759,178a3673bd238b20772211427b8134b6db35f5af,3ea4a06f608ba9cd10c3af5b0a9c10983ddb9ffa31676f5faca3bfd9f4d1072f
080,4,gap,292138,91712,3.185384682484299,178a3673bd238b20772211427b8134b6db35f5af,a765134489ee65c2a8518efa75542e3c6e2eebbd7a83894d2f67a404f2f4398d
081,4,gap,151795,66753,2.2739801956466374,178a3673bd238b20772211427b8134b6db35f5af,bc81ead87bbf5090e3aa1f3d774969fa1874217d93a4320a90461de07c2a57f7
082,4,gap,721041,176595,4.08302047056825,178a3673bd238b20772211427b8134b6db35f5af,60ffbfa0c4282194dde3e5b7ad182796dbbc197450d8b3af65afab03f5145fc2
083,4,gap,1057993,229244,4.6151393275287464,178a3673bd238b20772211427b8134b6db35f5af,a848eed77fd6d30280393e5c6a0f62be2cd3314878db29aa6b0213266ac7fc5b
084,4,gap,2507412,767297,3.2678506497484023,178a3673bd238b20772211427b8134b6db35f5af,a69e9494815531a618d78050e05f6381a0dbaa56891c6f7f57ba8d06d1651f48
085,4,gap,3187899,724833,4.398115152041918,178a3673bd238b20772211427b8134b6db35f5af,70bebc1bdeced3f7753b0c1f0af21719eca8612ec1c26d083e337eb587fdc34b
086,4,gap,118403,66788,1.7728184703839014,178a3673bd238b20772211427b8134b6db35f5af,66c2fa357ac630246ba9cb626461d76d66c58c01027b17fa44312ed6857edf81
087,4,gap,3974071,1091637,3.6404693135172224,178a3673bd238b20772211427b8134b6db35f5af,a6ff96729685c98fa038361114554f67585ca760659998e515157b7bc27abad5
088,4,gap,243623,93981,2.5922580095976846,178a3673bd238b20772211427b8134b6db35f5af,6fee58420bc1cc48303b1b152fb5697047bb747f6ec82840f5a6c65570e98834
089,4,gap,693092,159352,4.3494402329434205,178a3673bd238b20772211427b8134b6db35f5af,d3dca016c2e837a7638cdbe7d6a174cc8d3b78692ab9724e393660a88a271709
090,4,gap,1178363,316083,3.7280176409360832,178a3673bd238b20772211427b8134b6db35f5af,88b3e5a50d6a9a1bc32458781bd3a33554f55f152b298b60cae8278a623c8ac8
091,4,gap,9186769,2317261,3.9644947202753595,178a3673bd238b20772211427b8134b6db35f5af,4b43207780aab9d8e70f2ca4ef1f8c88aca81a322b2205bd2f6ee212b459e7e9
092,4,gap,4815554,991610,4.856298343098597,178a3673bd238b20772211427b8134b6db35f5af,fdc5bb50daff30047738e6b80a678aa4e1318a1e438b8e6cf052417ddadfaad1
093,4,gap,74205,19779,3.751706355225239,178a3673bd238b20772211427b8134b6db35f5af,96d961ef76e92bb12827d9679d4b8416ace1674023cf45ff469caa378d9afdb0
094,4,gap,94892,35783,2.6518737948187687,178a3673bd238b20772211427b8134b6db35f5af,0d28c52b620e955406353f82543d9d70e97ad20b12409b453e6f8f7b01f9ed6a
095,4,gap,2084853,963949,2.162825004227402,178a3673bd238b20772211427b8134b6db35f5af,bc52b73a2cfa9417770906a1dee250791fbee097aa2f403dfe17364be231cce8
096,4,gap,84194,18641,4.516603186524328,178a3673bd238b20772211427b8134b6db35f5af,5c5e46f60dea813e426784cd42279d77230c6f949fdb121f5c0db0eaaf70bfc1
097,4,gap,11491509,2577788,4.4578952962772735,178a3673bd238b20772211427b8134b6db35f5af,19964a37550b3cfb5c5fc1bbfdf48983d4b2c1c09d40980c76c2178121927501
098,4,gap,177430,51661,3.434505719982192,178a3673bd238b20772211427b8134b6db35f5af,095128478ee2936e198ae6e764cbe75d43a315b4be6c41d1d1b3705e27c723a7
099,4,gap,1622999,405256,4.004873462700121,178a3673bd238b20772211427b8134b6db35f5af,4a027972c8687ac4e39d0cbf12e2b55872effd218e8c985aa37acd26cf901297
100,4,gap,151223,42200,3.5834834123222747,178a3673bd238b20772211427b8134b6db35f5af,c7f5b1a5658ae90e649b0b77dc4820c7ebe7340afe9e7505ffcc80601dc49b24
001,5,gap,233110,47502,4.9073723211654245,178a3673bd238b20772211427b8134b6db35f5af,80eaadea19e8eefcf8d080b0bf72b2c9a70efcb1388f0ea8c3cf9d7fe606e3dd
002,5,gap,261945,56081,4.670833259036037,178a3673bd238b20772211427b8134b6db35f5af,a646618d5b0215469f80ff1cc82d7438c651c8aff22a6a9cd0df715363f481ea
003,5,gap,602212,205295,2.9333982805231495,178a3673bd238b20772211427b8134b6db35f5af,ebdeb71d7143fe90c23245dbc8649bc253932229bacd76c7faa137cb80c0ecce
004,5,gap,392357,86693,4.525821000542143,178a3673bd238b20772211427b8134b6db35f5af,ecee6d52d597bb9eb66b816fc6d6924adecf5604e43143537da6e7a8a4fea32c
005,5,gap,95618,47017,2.0336899419358954,178a3673bd238b20772211427b8134b6db35f5af,de3b111922b9d707c2fa6a9895fecddf06c2556caf63e5d6b8c41d964b842d34
006,5,gap,82837,25613,3.2341779565064614,178a3673bd238b20772211427b8134b6db35f5af,b9323dafc743024ed4f41d2d69ac8733d084dccf9d0d0aaf9596aa495759e764
007,5,gap,1012562,197044,5.138760885893506,178a3673bd238b20772211427b8134b6db35f5af,ff5ad594a08904eaf568cf1e138d6c43480c054cd2d8ec6894736cdb860f21a3
008,5,gap,487605,233682,2.08661771124862,178a3673bd238b20772211427b8134b6db35f5af,20cecfcf02976ab767ae56cae22db5525fe0d0cc057381ddcbec07d778c0748c
009,5,gap,153261,54517,2.8112515362180606,178a3673bd238b20772211427b8134b6db35f5af,7249dc890c341aaddcbbc418294edc8a3ca5ef70bffa4aa54ae5eff11870c9ec
010,5,gap,86969,24256,3.585463390501319,178a3673bd238b20772211427b8134b6db35f5af,a587d1e1cb879268ab88935f437e5059fa1090a3d260e6cb8f4144ae84d92eb7
011,5,gap,184697,46777,3.9484575753041025,178a3673bd238b20772211427b8134b6db35f5af,c76a35c5f7a4bc2ded1260d8ed89038a2978d080b30b397dc5592fdcc222d683
