case_id,cores,graph_sha256,compute_ops,critical_path_cycles,max_op_cycles,pipe_work_lower_cycles,M_work_cycles,V_work_cycles,lower_bound_cycles,official_baseline_cycles,speedup_upper,speedup_upper_exact,snapshot_best_cycles,snapshot_best_speedup,single_solver_cycles,single_solver_speedup,relaxed_headroom_speedup,relaxed_mean_contribution_div100,best_algorithm,best_solver_commit,best_record_id,best_result_sha256,single_solver_record_id,baseline_result_sha256
047,2,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f,13710,19990,268,129685,153760,259370,129685,326508,2.5177005821798972,326508/129685,314219,1.0391096655517331,314219,1.0391096655517331,1.4785909166281643,0.014785909166281645,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,9dc71605b1d29eecef6f67af24322a6dd2122d19586d76e47029e361a1109fa2,078523333cd3f12f1e149b4eae0895fe34bfe9611ca41fee7886eefa23e0d1df,9dc71605b1d29eecef6f67af24322a6dd2122d19586d76e47029e361a1109fa2,570a60d5927e1e07c82e7d77157af33eee1296a339ccaa2d2bba19bd60a4b310
047,3,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f,13710,19990,268,86457,153760,259370,86457,326508,3.776536312849162,676/179,314219,1.0391096655517331,314219,1.0391096655517331,2.737426647297429,0.02737426647297429,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,e962d8bd72de9cc6f4de1998f7ca4c5fdee5ff16ae558a2a45a400dfc1afe080,b6135022b13cf2f45a4af102a5f7315d84be78d10f36dfd5042740fbf9b74564,e962d8bd72de9cc6f4de1998f7ca4c5fdee5ff16ae558a2a45a400dfc1afe080,570a60d5927e1e07c82e7d77157af33eee1296a339ccaa2d2bba19bd60a4b310
047,4,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f,13710,19990,268,64843,153760,259370,64843,326508,5.035362336721003,326508/64843,314219,1.0391096655517331,314219,1.0391096655517331,3.99625267116927,0.0399625267116927,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,d10c4018ec9da397a03d21ffbacb77b44991ab2c64c9fb1bad06867920172316,c28cb7a2779c9539f7c14840891b0cc0b7dc6377c6941a4c99f746c7a1410a73,d10c4018ec9da397a03d21ffbacb77b44991ab2c64c9fb1bad06867920172316,570a60d5927e1e07c82e7d77157af33eee1296a339ccaa2d2bba19bd60a4b310
047,5,7c6328650b8e50e4d15a0ddf1ad0715a40d64d51f3c86c2c3b9c22e4cbb6a83f,13710,19990,268,51874,153760,259370,51874,326508,6.294251455449744,163254/25937,314219,1.0391096655517331,314219,1.0391096655517331,5.25514178989801,0.05255141789898011,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,d928ab37cb759260f90fd57c284c3603ea0668a367b7ff8bf2af4671664b93f9,86644619972dbc234316a6075a53917a8644d1fc093931ade55f6df88adaca88,d928ab37cb759260f90fd57c284c3603ea0668a367b7ff8bf2af4671664b93f9,570a60d5927e1e07c82e7d77157af33eee1296a339ccaa2d2bba19bd60a4b310
048,1,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,1728,75960,1048,139536,139536,120060,139536,222220,1.5925639261552573,55555/34884,208057,1.0680726916181624,208057,1.0680726916181624,0.5244912345370951,0.005244912345370951,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,042bb19f585e3c278bb740dc97ae76096cbade2c453df6e4c1c246f863e70e84,ac09d460338a499f8422865f2fdb6da3fad89fb53570ae6897bf6786ae6d2603,042bb19f585e3c278bb740dc97ae76096cbade2c453df6e4c1c246f863e70e84,7a2592e8a0ef214f44e7ca0ceccfc779491b693a8f454ba2dbf183e6b7ac01fa
048,2,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,1728,75960,1048,69768,139536,120060,75960,222220,2.9254870984728805,11111/3798,208057,1.0680726916181624,208057,1.0680726916181624,1.857414406854718,0.018574144068547183,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,2b1b08b6c2a05735bf3f5beb61406564de33c85c0dd4c64be942da65cfea7a0e,4acb459b3c19c707df346cab9be2978f457813223fbd6ebb47646cf2edc1b097,2b1b08b6c2a05735bf3f5beb61406564de33c85c0dd4c64be942da65cfea7a0e,7a2592e8a0ef214f44e7ca0ceccfc779491b693a8f454ba2dbf183e6b7ac01fa
048,3,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,1728,75960,1048,46512,139536,120060,75960,222220,2.9254870984728805,11111/3798,208057,1.0680726916181624,208057,1.0680726916181624,1.857414406854718,0.018574144068547183,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,25acd7715a0a0c3aaf5993c2979c6c2d78e9a3c1b9a30ba12e51d6824398b27c,f26687d75f759af8e2a0d8ba84599fc213e046902ca8ae7ca2caf9310234675d,25acd7715a0a0c3aaf5993c2979c6c2d78e9a3c1b9a30ba12e51d6824398b27c,7a2592e8a0ef214f44e7ca0ceccfc779491b693a8f454ba2dbf183e6b7ac01fa
048,4,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,1728,75960,1048,34884,139536,120060,75960,222220,2.9254870984728805,11111/3798,208057,1.0680726916181624,208057,1.0680726916181624,1.857414406854718,0.018574144068547183,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,e1d0df7e10f76ac190e884313d827ac8261b5838da07be7d398d0f24c7b3e305,807f076cd9c6e084aadd7fdd698b6b7b12b87d4cd42a71a394b2bab87547fc50,e1d0df7e10f76ac190e884313d827ac8261b5838da07be7d398d0f24c7b3e305,7a2592e8a0ef214f44e7ca0ceccfc779491b693a8f454ba2dbf183e6b7ac01fa
048,5,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,1728,75960,1048,27908,139536,120060,75960,222220,2.9254870984728805,11111/3798,208057,1.0680726916181624,208057,1.0680726916181624,1.857414406854718,0.018574144068547183,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,34aca6dfc9c70e46473f9137d91a0ae8fc2fa38580c7c2e38175d78669c24adc,e49e251d630eb224658e64b2861dbcb15846360693c13c31ae48fc377ce54937,34aca6dfc9c70e46473f9137d91a0ae8fc2fa38580c7c2e38175d78669c24adc,7a2592e8a0ef214f44e7ca0ceccfc779491b693a8f454ba2dbf183e6b7ac01fa
049,1,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,4303,8921,588,165715,95464,165715,165715,196276,1.1844190326765833,196276/165715,185184,1.0598971833419735,185184,1.0598971833419735,0.1245218493346099,0.001245218493346099,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,179e8fd8a2e2b5eacd5b45a6a73d8c5f20d94a908ec12d9a9af8b21007d12db2,1aa5c33136810f62bd530e03d158b23a0624334bece1f39070301f460709f561,179e8fd8a2e2b5eacd5b45a6a73d8c5f20d94a908ec12d9a9af8b21007d12db2,7042c3d480194b513f6f904d47491b43ee019e6424eb1abe00a047a7a39351e7
049,2,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,4303,8921,588,82858,95464,165715,82858,196276,2.368823770788578,98138/41429,151811,1.292897089143738,151811,1.292897089143738,1.07592668164484,0.010759266816448402,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,d0a491914d3261ec2bf93650345c0bb62ef1e25d0e0eff65b7a86e07db0d1a81,4968902f6eceee796ae2e0cff74f0211929eacb4266b2b0eb5c1806cb47368b4,d0a491914d3261ec2bf93650345c0bb62ef1e25d0e0eff65b7a86e07db0d1a81,7042c3d480194b513f6f904d47491b43ee019e6424eb1abe00a047a7a39351e7
049,3,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,4303,8921,588,55239,95464,165715,55239,196276,3.553214214594761,196276/55239,151884,1.2922756840746885,151884,1.2922756840746885,2.260938530520072,0.022609385305200725,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,e1b494cefd7519d696a771f0e0b2e9c6a1b717e01432cca99a6e3f39205aa184,f345dafa806a9366b3f6b3756e5b34960b41433f38f2a37580d99e7ba02f87cc,e1b494cefd7519d696a771f0e0b2e9c6a1b717e01432cca99a6e3f39205aa184,7042c3d480194b513f6f904d47491b43ee019e6424eb1abe00a047a7a39351e7
049,4,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,4303,8921,588,41429,95464,165715,41429,196276,4.737647541577156,196276/41429,151957,1.2916548760504616,151957,1.2916548760504616,3.4459926655266946,0.03445992665526695,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,6159bd566041be8338176865284a66d904c3d44fe22479b13f65bb5b0262e5fa,7f0d30d5a10f958bbf8e97f34336cf162a98816ea17d3e57754ba77507240ed1,6159bd566041be8338176865284a66d904c3d44fe22479b13f65bb5b0262e5fa,7042c3d480194b513f6f904d47491b43ee019e6424eb1abe00a047a7a39351e7
049,5,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,4303,8921,588,33143,95464,165715,33143,196276,5.922095163382917,196276/33143,152030,1.2910346642110109,152030,1.2910346642110109,4.631060499171905,0.04631060499171905,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,97bac557b1f32bd983fa49e8601692e4f0da3b498ec7839887d17aaf37281155,6c2ccb3722f327cf854b72230c887bdf5371d5f71fd3bd8775de9cf25c43b087,97bac557b1f32bd983fa49e8601692e4f0da3b498ec7839887d17aaf37281155,7042c3d480194b513f6f904d47491b43ee019e6424eb1abe00a047a7a39351e7
050,1,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,4555,6829,524,133411,51968,133411,133411,149690,1.1220214225213814,149690/133411,142373,1.0513931714580713,142373,1.0513931714580713,0.07062825106330989,0.0007062825106330989,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,85d48653e53242fecee0f0e707b780a090730750b440c31fc8bb1e0d2a816d99,7a14ecda712e5f7636da215b3ccbc6d9b675a742c3393eb5fe4ad5bdafb9cd5d,85d48653e53242fecee0f0e707b780a090730750b440c31fc8bb1e0d2a816d99,0101698c7011e9da894383ab5219889b473ceb3d6b78599f35a46b339b2912f0
050,2,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,4555,6829,524,66706,51968,133411,66706,149690,2.2440260246454593,74845/33353,102921,1.4544164942042925,102921,1.4544164942042925,0.7896095304411666,0.007896095304411665,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,f818d2535fb9e781cf60a024eacc5cd74fea9a006da820a54b507334935097d3,a545da142b0297e259633bf103406e739a67b27d6a20c7944a9b78aafc94ca7c,f818d2535fb9e781cf60a024eacc5cd74fea9a006da820a54b507334935097d3,0101698c7011e9da894383ab5219889b473ceb3d6b78599f35a46b339b2912f0
050,3,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,4555,6829,524,44471,51968,133411,44471,149690,3.3660138067504666,149690/44471,102989,1.453456194350853,102989,1.453456194350853,1.9125576123996135,0.019125576123996135,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,484610ca7386ec769169b67da1f42919c523b0e3275b3d859e857bae462a6388,923cc0f99449b75ab8d49c989506f62c211334e9db4b044e2b23fa8df314fcb3,484610ca7386ec769169b67da1f42919c523b0e3275b3d859e857bae462a6388,0101698c7011e9da894383ab5219889b473ceb3d6b78599f35a46b339b2912f0
050,4,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,4555,6829,524,33353,51968,133411,33353,149690,4.488052049290919,149690/33353,103057,1.4524971617648486,103057,1.4524971617648486,3.03555488752607,0.030355548875260697,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,b64dd6bb14c146f2c478b0dde0c84bc5667b844011931d511780c40c48186d85,f0cdf5c1fd1761f05a458b9cc5652fef086c17100976fe576c9bfab7b11ccd0e,b64dd6bb14c146f2c478b0dde0c84bc5667b844011931d511780c40c48186d85,0101698c7011e9da894383ab5219889b473ceb3d6b78599f35a46b339b2912f0
050,5,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,4555,6829,524,26683,51968,133411,26683,149690,5.609938912416145,149690/26683,103103,1.4518491217520344,103103,1.4518491217520344,4.1580897906641106,0.04158089790664111,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,df732e78691519025b7fec66db4934a9766e66b9df1d955e4b69c8f484c4b97b,0c75ae667750516f577ef252189d0d0009f58a216086ed5e58d56950e91b3676,df732e78691519025b7fec66db4934a9766e66b9df1d955e4b69c8f484c4b97b,0101698c7011e9da894383ab5219889b473ceb3d6b78599f35a46b339b2912f0
051,1,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,1416,51552,524,607080,0,607080,607080,607628,1.0009026816893984,151907/151770,607628,1.0,607628,1.0,0.0009026816893984318,9.026816893984319e-06,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,768f43083c4fd95bac567a5d19ae47bcda4fcdf4e7efbbffeac11faec987a101,e88c66937bb374e0650635917ae4eaf086451afa6811ff947069be13dc1b2dab,768f43083c4fd95bac567a5d19ae47bcda4fcdf4e7efbbffeac11faec987a101,9c62a3dec13b1628b296c4847691f252e716a475677f807c80b0b06ef5c58c3f
051,2,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,1416,51552,524,303540,0,607080,303540,607628,2.001805363378797,151907/75885,607628,1.0,607628,1.0,1.0018053633787969,0.010018053633787969,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,fc0c961a72ee2438ee4dcfdfa0522f4095e1781e706686e0469cd45325851ed7,2dd92bb2186097a0bbaedf8543b4b8be804489ac9012e135dd10fb636f7974c3,fc0c961a72ee2438ee4dcfdfa0522f4095e1781e706686e0469cd45325851ed7,9c62a3dec13b1628b296c4847691f252e716a475677f807c80b0b06ef5c58c3f
051,3,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,1416,51552,524,202360,0,607080,202360,607628,3.002708045068195,151907/50590,607628,1.0,607628,1.0,2.002708045068195,0.020027080450681953,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,070c0f6e844eb850ac43a89e19df23462ccd4c95d7e3768857ad14f94baecf78,0126a6b4f4364aa3288bb069c52e3d2d1206178ed9a99d999e11954b9f9235db,070c0f6e844eb850ac43a89e19df23462ccd4c95d7e3768857ad14f94baecf78,9c62a3dec13b1628b296c4847691f252e716a475677f807c80b0b06ef5c58c3f
051,4,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,1416,51552,524,151770,0,607080,151770,607628,4.003610726757594,303814/75885,178800,3.3983668903803133,607628,1.0,0.6052438363772805,0.0060524383637728055,q3-stage-direct,b525f9116fa8ce203b5aee3b4206f69768445b36,10cc8e33e673052a7f22465187d9a2489bfad908e532cea3e4aa407ff5ad2df3,1ad4b8333d46bbf21801e40e1e6c15688e9fcce6e0fa7b7e31d628ebcff7e846,879d1e4b6ad284780b5a1847082ddb8a67f29b8543c51197509fc74744fd9b29,9c62a3dec13b1628b296c4847691f252e716a475677f807c80b0b06ef5c58c3f
051,5,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,1416,51552,524,121416,0,607080,121416,607628,5.004513408446992,151907/30354,607628,1.0,607628,1.0,4.004513408446992,0.04004513408446992,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,bd5d5b39a8234a88d992cb2ed675bd7365b982f9746f7f50d864135fbd616464,9ae797bfc1bccd03463c771974df1490adb57b419ac42b95d6c16087432b09d9,bd5d5b39a8234a88d992cb2ed675bd7365b982f9746f7f50d864135fbd616464,9c62a3dec13b1628b296c4847691f252e716a475677f807c80b0b06ef5c58c3f
052,1,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,1008,3665,1308,141528,141528,62595,141528,180301,1.2739599231247527,180301/141528,164708,1.0946705685212619,164708,1.0946705685212619,0.17928935460349082,0.0017928935460349083,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,6a02dfa37de4d5e4ff26f4eb58f9a940d1e512aad21df35ed5ca682df6c9c5e9,6642dff6a32c09e441c7d9a787bf9794c4bb63061032b6543b980422658e4341,6a02dfa37de4d5e4ff26f4eb58f9a940d1e512aad21df35ed5ca682df6c9c5e9,ea99c1e1863e9313ee5a58dd6806470471dfc064ee38d0b11fd40adaebb410fb
052,2,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,1008,3665,1308,70764,141528,62595,70764,180301,2.5479198462495054,180301/70764,81928,2.2007250268528464,81928,2.2007250268528464,0.34719481939665897,0.00347194819396659,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,3f4264f66c4790fa54bc955624e46386edac66f88b809e8be0b743c551fbff54,83ffa04eb24bbbd2529cf3640a6eafc713f7eab3b16104c09e08135f6427fc82,3f4264f66c4790fa54bc955624e46386edac66f88b809e8be0b743c551fbff54,ea99c1e1863e9313ee5a58dd6806470471dfc064ee38d0b11fd40adaebb410fb
052,3,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,1008,3665,1308,47176,141528,62595,47176,180301,3.821879769374258,180301/47176,55154,3.2690466693258875,55154,3.2690466693258875,0.5528331000483706,0.005528331000483706,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,174d47bf3f74a7bfc2dd3939f1cd4a78229dd26948e0b7b4ecfcb659631905e1,e4479bcfe8854ea721f1e850a3561180fbee22fc767d3dfc76975940f47a195b,174d47bf3f74a7bfc2dd3939f1cd4a78229dd26948e0b7b4ecfcb659631905e1,ea99c1e1863e9313ee5a58dd6806470471dfc064ee38d0b11fd40adaebb410fb
052,4,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,1008,3665,1308,35382,141528,62595,35382,180301,5.095839692499011,180301/35382,40833,4.415570739352974,40833,4.415570739352974,0.6802689531460365,0.006802689531460365,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,ca2d19067e7f1237065e8ba4da0717a452455c4d1eb0b36dc5b2b59d2382b3d3,4bbc9b8d09db6bac247fdd4a62e6d7d6d7905358461d0ff9cab8a3187c3fbd89,ca2d19067e7f1237065e8ba4da0717a452455c4d1eb0b36dc5b2b59d2382b3d3,ea99c1e1863e9313ee5a58dd6806470471dfc064ee38d0b11fd40adaebb410fb
052,5,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,1008,3665,1308,28306,141528,62595,28306,180301,6.3697096022044795,180301/28306,34181,5.274889558526667,34181,5.274889558526667,1.0948200436778128,0.010948200436778128,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,a46c7d0855854f209601c1e826b39315a02bfca8b714c36337ab7f7b1f91982d,dc0b1fa08076236a445cbaf69d05397c7b6e9e494e72f7f86b66efbb01947ea9,a46c7d0855854f209601c1e826b39315a02bfca8b714c36337ab7f7b1f91982d,ea99c1e1863e9313ee5a58dd6806470471dfc064ee38d0b11fd40adaebb410fb
053,1,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,11670,56912,2060,1212726,1212726,344076,1212726,1472686,1.2143600450555196,736343/606363,1407473,1.0463333932515935,1407473,1.0463333932515935,0.1680266518039261,0.001680266518039261,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,eba8744bf9784f8dedbe145e6c11bb26794c60aa95af87b2f8a6a8f988d727dc,15c23c417a79c500f669f56b924bbb81080d97b5080bddddfeb35ad854ce3205,eba8744bf9784f8dedbe145e6c11bb26794c60aa95af87b2f8a6a8f988d727dc,49dc5e63a19dcda11b1707e69ad3aa7aca1b9c9b4769ea847c17bbb3335a8d41
053,2,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,11670,56912,2060,606363,1212726,344076,606363,1472686,2.4287200901110393,1472686/606363,883158,1.66752268563496,883158,1.66752268563496,0.7611974044760791,0.007611974044760791,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,d1703a35808a875f1165e848f585f4013123d27d150d2da32f4e14d79e96181f,249f3dad1a204eb89d20fabe618b7c838ebc3f122502718bce883a97db05cf2e,d1703a35808a875f1165e848f585f4013123d27d150d2da32f4e14d79e96181f,49dc5e63a19dcda11b1707e69ad3aa7aca1b9c9b4769ea847c17bbb3335a8d41
053,3,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,11670,56912,2060,404242,1212726,344076,404242,1472686,3.6430801351665587,736343/202121,474024,3.10677518437885,474024,3.10677518437885,0.5363049507877087,0.005363049507877087,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,e6305d7a5c83ba2bd0e48172a3093eec56017f7a586d8998586db07fce28181c,b0928f97af2d8a3ab792f8a42581a9f4abea04cd5e792f43d1840f346ce0d59c,e6305d7a5c83ba2bd0e48172a3093eec56017f7a586d8998586db07fce28181c,49dc5e63a19dcda11b1707e69ad3aa7aca1b9c9b4769ea847c17bbb3335a8d41
053,4,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,11670,56912,2060,303182,1212726,344076,303182,1472686,4.85743216945597,736343/151591,475455,3.097424572251843,475455,3.097424572251843,1.7600075972041274,0.017600075972041274,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,d7480df39d522dca093485d2bf9921cc4e7cb46ccb0a6d68367ec0af1d68d018,a745b8ab458a316a3866d867a50e9f62437412d56a4bd0326662c24d912a5d37,d7480df39d522dca093485d2bf9921cc4e7cb46ccb0a6d68367ec0af1d68d018,49dc5e63a19dcda11b1707e69ad3aa7aca1b9c9b4769ea847c17bbb3335a8d41
053,5,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,11670,56912,2060,242546,1212726,344076,242546,1472686,6.071780198395356,736343/121273,476886,3.0881300772092284,476886,3.0881300772092284,2.9836501211861277,0.029836501211861276,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,2ee2ff9c47b099714f4e2942970e40fd79ddbe5289be4b52c76893336234a5d3,03f9703142232fba2bcb9574421782c472471e8ea16ebe38a7161c70466b408e,2ee2ff9c47b099714f4e2942970e40fd79ddbe5289be4b52c76893336234a5d3,49dc5e63a19dcda11b1707e69ad3aa7aca1b9c9b4769ea847c17bbb3335a8d41
054,1,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,15751,20291,2060,574216,574216,440672,574216,815051,1.4194153419619098,815051/574216,772742,1.0547517800248984,772742,1.0547517800248984,0.36466356193701144,0.0036466356193701147,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,fc9b2981adfc8038c770428510a1aa057768da6dead891c81ace87a75894fc42,29c206fee10be5127b2c3d338e2f31b6ee9685e59cb8a9334d1f11940a0fa096,fc9b2981adfc8038c770428510a1aa057768da6dead891c81ace87a75894fc42,d0deccdfe3e316ecc9e23d94e26332042c1cd08b1e9850e4146833ff2702187a
054,2,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,15751,20291,2060,287108,574216,440672,287108,815051,2.8388306839238195,815051/287108,500695,1.627839303368318,500695,1.627839303368318,1.2109913805555015,0.012109913805555015,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,e93e8c9091cc3ba0d73838d558fa1cdbc601ff21702267f5d4c3744461361101,c153a57e6f478ca24df67b5d959a6f7a4ba2b76d2d6ca5e7e5a4e9bd6498b361,e93e8c9091cc3ba0d73838d558fa1cdbc601ff21702267f5d4c3744461361101,d0deccdfe3e316ecc9e23d94e26332042c1cd08b1e9850e4146833ff2702187a
054,3,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,15751,20291,2060,191406,574216,440672,191406,815051,4.258231194424417,35437/8322,500933,1.6270658950398555,500933,1.6270658950398555,2.631165299384562,0.026311652993845615,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,9a2d132f5aad1188c2be939c12b029a25565a45f8c8aa4461fc8be91af98b460,7c3400e0f656ae8cb774f6ea04a9da80ff9276aaea0b10579a348e44048d45e5,9a2d132f5aad1188c2be939c12b029a25565a45f8c8aa4461fc8be91af98b460,d0deccdfe3e316ecc9e23d94e26332042c1cd08b1e9850e4146833ff2702187a
054,4,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,15751,20291,2060,143554,574216,440672,143554,815051,5.677661367847639,815051/143554,501326,1.6257904038489925,501326,1.6257904038489925,4.051870963998646,0.04051870963998647,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,3a48f26f8678ab8c59e84c1c73ed87860768e2bb2c2b39aa9abb925a945fc810,8c119a46a2fb3bbde6b666952da3d2a6e07affe9d3672b68cea9f4003e99edb1,3a48f26f8678ab8c59e84c1c73ed87860768e2bb2c2b39aa9abb925a945fc810,d0deccdfe3e316ecc9e23d94e26332042c1cd08b1e9850e4146833ff2702187a
054,5,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,15751,20291,2060,114844,574216,440672,114844,815051,7.0970272717773675,815051/114844,501725,1.6244974836812995,501725,1.6244974836812995,5.472529788096068,0.05472529788096068,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,2921f3bd3a5175c27c7c67704e383de39af9dfa1dd71234d58bf028038d77e21,92f7bb220fd422de50a9d872426bbbc6641a22023cda7e4c06474a793cd3fb5c,2921f3bd3a5175c27c7c67704e383de39af9dfa1dd71234d58bf028038d77e21,d0deccdfe3e316ecc9e23d94e26332042c1cd08b1e9850e4146833ff2702187a
055,1,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,1236,6962,2060,69049,61796,69049,69049,118835,1.721024200205651,118835/69049,104376,1.1385280141028589,104376,1.1385280141028589,0.5824961861027922,0.005824961861027922,q3-structure-selected-online,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,f6ea9db6e6bc76f84663969d6c9c502611268112f884fad76644b7619f4b960a,542567ec4cd856d9ecbeee0f40221688133f98eabbbbf800649d5f87168e1716,f6ea9db6e6bc76f84663969d6c9c502611268112f884fad76644b7619f4b960a,a90156a3a1fcd367d3af1abbb63de2787054ea654307e9c95ca5fb562c69d423
