case_id,cores,graph_sha256,config_sha256,B,U,L_safe_compute_window,L_safe_global,L_safe_separator,L_safe_compute_base,L_safe_compute_min_window,L_conditional_archived,A_cell,C_cell_safe,C_cell_safe_global,C_cell_conditional,safe_global_max_makespan_reduction,safe_global_max_relative_speed_gain,safe_max_makespan_reduction,safe_max_relative_speed_gain,conditional_max_makespan_reduction,conditional_max_relative_speed_gain,compute_window_dominant,conditional_dominant,extra_ddr_bytes,spill_bytes,selected,solver_wall_seconds,external_E0_wall_seconds,official_curve_point,L_conditional_combined,C_cell_conditional_combined,old_integer_scalar_certified_by_domination,safe_global_dominant,safe_global_max_makespan_cycles_reduction,mean_speedup_gap_contribution_cap
051,4,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,607628,254308,151787,187266,187266,151770,151770,152318,2.389338911870645,4.003162326154413,3.2447320923178795,3.9892067910555546,0.2636252103748211,0.358004122478186,0.40313714078990825,0.6754267493263586,0.40104912153766303,0.669585997715306,PIPE_V,PIPE_V_rmin_work_qmin,9045350,0,fork-frontier,0.5323809999972582,0.27275775000452995,2.389338911870645,187266,3.2447320923178795,True,separator,67042,0.008553931804472344
051,5,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,607628,253856,121437,159280,159280,121416,121416,121964,2.3935932182024455,5.003647982081244,3.8148417880462078,4.982027483519727,0.3725576704903567,0.5937719738824712,0.5216303731249212,1.090433722835709,0.5195543930417245,1.081401069167951,PIPE_V,PIPE_V_rmin_work_qmin,9045396,0,fork-frontier,0.5327122079906985,0.2780618339893408,2.3935932182024455,159280,3.8148417880462078,True,separator,94576,0.014212485698437622
052,1,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,180301,180301,141589,141589,141528,141528,141589,141603,1.0,1.2734110700690024,1.2734110700690024,1.2732851705119241,0.2147076278001786,0.27341107006900245,0.2147076278001786,0.27341107006900245,0.21462997986700016,0.27328517051192414,PIPE_M,PIPE_M_rmin_work_qmin,0,0,bounded,0.14962074998766184,0.27108920901082456,1.0,141603,1.2732851705119241,False,PIPE_M,38712,0.0027341107006900243
052,2,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,180301,91267,70825,70825,70764,70764,70825,70839,1.9755333252983005,2.5457253794564068,2.5457253794564068,2.5452222645717755,0.22398018999200153,0.28862689728203317,0.22398018999200153,0.28862689728203317,0.22382679391236704,0.2883722243396998,PIPE_M,PIPE_M_rmin_work_qmin,102912,0,bounded,0.650582458009012,0.2785467919893563,1.9755333252983005,70839,2.5452222645717755,False,PIPE_M,20442,0.005701920541581062
052,3,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,180301,63144,47237,47237,47176,47176,47237,47251,2.8553940200177372,3.8169443444757287,3.8169443444757287,3.81581342193816,0.2519162549094134,0.3367487351017211,0.2519162549094134,0.3367487351017211,0.25169453946534903,0.3363526697847665,PIPE_M,PIPE_M_rmin_work_qmin,181248,0,bounded,0.6604196250264067,0.28052045800723135,2.8553940200177372,47251,3.81581342193816,False,PIPE_M,15907,0.009615503244579915
052,4,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,180301,47938,35443,35443,35382,35382,35443,35457,3.7611289582377236,5.087069379002906,5.087069379002906,5.0850607778435855,0.260649171846969,0.3525378777191548,0.260649171846969,0.3525378777191548,0.26035712795694443,0.3520038356318922,PIPE_M,PIPE_M_rmin_work_qmin,259584,0,bounded,0.6522779999941122,0.28892666698084213,3.7611289582377236,35457,5.0850607778435855,False,PIPE_M,12495,0.013259404207651823
052,5,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,180301,48793,28367,28367,28306,28306,28367,28381,3.6952226753837643,6.356012267775937,6.356012267775937,6.352876924703146,0.41862562252782165,0.7200620439242782,0.41862562252782165,0.7200620439242782,0.4183386961244441,0.7192135583665129,PIPE_M,PIPE_M_rmin_work_qmin,431648,0,shared-input,0.6745971250056755,0.27963358399574645,3.6952226753837643,28381,6.352876924703146,False,PIPE_M,20426,0.02660789592392173
053,1,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1472686,1476736,1212831,1212831,1212726,1212726,1212831,1212969,0.9972574651122476,1.2142549126795077,1.2142549126795077,1.2141167663806742,0.17870831346970617,0.21759420727207668,0.17870831346970617,0.21759420727207668,0.17861486413279015,0.21745568106027435,PIPE_M,PIPE_M_rmin_work_qmin,5813280,4858400,bounded,0.42208529100753367,11.213463583000703,1.0,1212969,1.2141167663806742,False,PIPE_M,263905,0.0021699744756726014
053,2,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1472686,772652,606468,606468,606363,606363,606468,606606,1.9060146094231296,2.428299597010889,2.428299597010889,2.4277471703214277,0.215082598634314,0.27401940415652604,0.215082598634314,0.27401940415652604,0.21490399300072993,0.27372957075927373,PIPE_M,PIPE_M_rmin_work_qmin,3148412,0,shared-input,7.078865374991437,3.5756149159860797,1.9060146094231296,606606,2.4277471703214277,False,PIPE_M,166184,0.005222849875877595
053,3,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1472686,546659,404347,404347,404242,404242,404347,404485,2.6939755862429777,3.6421341075858114,3.6421341075858114,3.6408915040112735,0.26033048024454,0.3519551276502608,0.26033048024454,0.3519551276502608,0.26007803767979676,0.3514938749273768,PIPE_M,PIPE_M_rmin_work_qmin,5882944,4768320,bounded,7.029590374993859,14.664015916991048,2.6939755862429777,404485,3.6408915040112735,False,PIPE_M,142312,0.009481585213428336
053,4,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1472686,486261,303287,303287,303182,303182,303287,303425,3.0285916411145455,4.855750493756739,4.855750493756739,4.853542061464942,0.3762876315394408,0.6033031419084893,0.3762876315394408,0.6033031419084893,0.376003833332305,0.6025739474334679,PIPE_M,PIPE_M_rmin_work_qmin,10087754,3814656,overload,6.428691874985816,1.9407751669932622,3.0285916411145455,303425,4.853542061464942,False,PIPE_M,182974,0.018271588526421936
053,5,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1472686,417165,242651,242651,242546,242546,242651,242789,3.5302242517948534,6.069152816184562,6.069152816184562,6.065703141410855,0.4183332734050076,0.719197530609806,0.4183332734050076,0.719197530609806,0.41800246904701976,0.7182203477093279,PIPE_M,PIPE_M_rmin_work_qmin,11178746,3337824,overload,6.698364499985473,1.9425470420101192,3.5302242517948534,242789,6.065703141410855,False,PIPE_M,174514,0.025389285643897083
054,1,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,815051,815523,574313,574313,574216,574216,574313,574349,0.9994212303025175,1.419175606333132,1.419175606333132,1.419086652888749,0.2957733871392959,0.4199974578322274,0.2957733871392959,0.4199974578322274,0.29572924368779296,0.41990845287447187,PIPE_M,PIPE_M_rmin_work_qmin,49152,0,bounded,0.5382583749887999,25.76486616701004,1.0,574349,1.419086652888749,False,PIPE_M,241210,0.004197543760306145
054,2,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,815051,443792,287205,287205,287108,287108,287205,287241,1.8365608212856472,2.837871903344301,2.837871903344301,2.8375162320142318,0.35283871723690374,0.545209867516234,0.35283871723690374,0.545209867516234,0.35275759815409025,0.5450162059037533,PIPE_M,PIPE_M_rmin_work_qmin,1254482,0,overload,11.129535665997537,3.4772304999933112,1.8365608212856472,287241,2.8375162320142318,False,PIPE_M,156587,0.010013110820586537
054,3,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,815051,305592,191503,191503,191406,191406,191503,191539,2.6671215215057984,4.256074317373618,4.256074317373618,4.25527438276278,0.3733376528181366,0.5957556800676751,0.3733376528181366,0.5957556800676751,0.3732198486871384,0.5954557557468714,PIPE_M,PIPE_M_rmin_work_qmin,1806974,0,overload,11.191321499994956,3.0703329170064535,2.6671215215057984,191539,4.25527438276278,False,PIPE_M,114089,0.015889527958678196
054,4,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,815051,244120,143651,143651,143554,143554,143651,143687,3.3387309519908244,5.6738275403582294,5.6738275403582294,5.672405993583275,0.41155579223332783,0.6993964539056463,0.41155579223332783,0.6993964539056463,0.41140832377519254,0.698970679323808,PIPE_M,PIPE_M_rmin_work_qmin,2107114,0,overload,11.000676041003317,2.943546750000678,3.3387309519908244,143687,5.672405993583275,False,PIPE_M,100469,0.023350965883674052
054,5,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,815051,211904,114941,114941,114844,114844,114941,114977,3.8463219193597102,7.091038010805543,7.091038010805543,7.0888177635527105,0.4575798474781033,0.8435893197379525,0.4575798474781033,0.8435893197379525,0.4574099592268197,0.843012080677005,PIPE_M,PIPE_M_rmin_work_qmin,2515734,0,overload,11.25001908300328,2.7819913330022246,3.8463219193597102,114977,7.0888177635527105,False,PIPE_M,96963,0.03244716091445833
055,1,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,118835,118835,69049,69049,69049,69049,69049,69085,1.0,1.721024200205651,1.721024200205651,1.7201273793153362,0.4189506458534943,0.7210242002056511,0.4189506458534943,0.7210242002056511,0.4186477048007742,0.7201273793153362,PIPE_V,PIPE_V_rmin_work_qmin,69632,69632,bounded,0.14856033300748095,0.27496375000919215,1.0,69085,1.7201273793153362,False,PIPE_V,49786,0.007210242002056511
055,2,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,118835,64056,34525,34525,34525,34525,34525,34561,1.855173598101661,3.4419985517740765,3.4419985517740765,3.4384132403576286,0.46101848382665167,0.8553511947863868,0.46101848382665167,0.8553511947863868,0.46045647558386416,0.853418593212002,PIPE_V,PIPE_V_rmin_work_qmin,433688,0,shared-input,0.653715334017761,0.28649445800692774,1.855173598101661,34561,3.4384132403576286,False,PIPE_V,29531,0.015868249536724156
055,3,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,118835,43674,23017,23017,23017,23017,23017,23053,2.7209552594220816,5.1629230568710085,5.1629230568710085,5.154860538758513,0.472981636671704,0.8974670895425121,0.472981636671704,0.8974670895425121,0.47215734762101025,0.8945039691146488,PIPE_V,PIPE_V_rmin_work_qmin,115712,0,bounded,0.6734798749967013,0.2776627080165781,2.7209552594220816,23053,5.154860538758513,False,PIPE_V,20657,0.024419677974489268
055,4,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,118835,31367,17263,17263,17263,17263,17263,17299,3.788535722255874,6.883797717662052,6.883797717662052,6.869472223827967,0.4496445308763988,0.8170074726293228,0.4496445308763988,0.8170074726293228,0.44849682787643064,0.8132261980461299,PIPE_V,PIPE_V_rmin_work_qmin,115712,0,bounded,0.5289838330063503,0.27915237500565127,3.788535722255874,17299,6.869472223827967,False,PIPE_V,14104,0.030952619954061778
055,5,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,118835,26781,13810,13810,13810,13810,13810,13846,4.437287629289422,8.604996379435192,8.604996379435192,8.582623140257114,0.4843359097867891,0.9392469225199132,0.4843359097867891,0.9392469225199132,0.4829916732011501,0.9342048244980499,PIPE_V,PIPE_V_rmin_work_qmin,198656,0,bounded,0.5318790830206126,0.2787249580142088,4.437287629289422,13846,8.582623140257114,False,PIPE_V,12971,0.0416770875014577
056,1,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,277285,277588,245953,245953,245953,245953,245953,245963,0.9989084542559477,1.12739019243514,1.12739019243514,1.127344356671532,0.11396386010922666,0.12862213512337717,0.11396386010922666,0.12862213512337717,0.11392783549721175,0.12857624927326472,PIPE_V,PIPE_V_rmin_work_qmin,0,0,bounded,0.2762400420033373,5.62665912497323,1.0,245963,1.127344356671532,False,PIPE_V,31635,0.001284817381791923
056,2,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,277285,155158,122977,122977,122977,122977,122977,122987,1.7871137807911934,2.254771217382112,2.254771217382112,2.2545878832722157,0.20740793255906886,0.2616830789497222,0.20740793255906886,0.2616830789497222,0.20734348212789544,0.2615804922471481,PIPE_V,PIPE_V_rmin_work_qmin,651646,0,overload,3.455389207985718,1.2922540830040816,1.7871137807911934,122987,2.2545878832722157,False,PIPE_V,32181,0.004676574365909188
056,3,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,277285,107614,81985,81985,81985,81985,81985,81995,2.5766628877283626,3.3821430749527353,3.3821430749527353,3.3817305933288617,0.23815674540487297,0.3126059645057022,0.23815674540487297,0.3126059645057022,0.238063820692475,0.312445880846393,PIPE_V,PIPE_V_rmin_work_qmin,811212,0,overload,3.540750333981123,1.182755875022849,2.5766628877283626,81995,3.3817305933288617,False,PIPE_V,25629,0.008054801872243727
056,4,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,277285,87414,61489,61489,61489,61489,61489,61499,3.172089139039513,4.509505765258827,4.509505765258827,4.508772500365859,0.29657720731232984,0.42162012717721864,0.29657720731232984,0.42162012717721864,0.296462809161004,0.42138896567423867,PIPE_V,PIPE_V_rmin_work_qmin,908950,0,overload,3.6003739580046386,1.1594775420089718,3.172089139039513,61499,4.508772500365859,False,PIPE_V,25925,0.013374166262193139
056,5,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,277285,77253,49191,49191,49191,49191,49191,49201,3.5893104474907123,5.636905124921226,5.636905124921226,5.635759435783825,0.36324802920274946,0.5704702079648716,0.36324802920274946,0.5704702079648716,0.36311858439154465,0.5701510131907888,PIPE_V,PIPE_V_rmin_work_qmin,1064220,0,overload,3.7546963750210125,1.0415002499939874,3.5893104474907123,49201,5.635759435783825,False,PIPE_V,28062,0.020475946774305136
057,1,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,59726,59726,47565,47565,47565,47565,47565,47635,1.0,1.2556711867970145,1.2556711867970145,1.2538259683006192,0.2036131667950306,0.2556711867970145,0.2036131667950306,0.2556711867970145,0.20244114790878343,0.2538259683006192,PIPE_V,PIPE_V_rmin_work_qmin,94216,94216,bounded,0.15787579101743177,0.28446066699689254,1.0,47635,1.2538259683006192,False,PIPE_V,12161,0.002556711867970145
057,2,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,59726,33730,23783,23783,23783,23783,23783,23853,1.7707085680403203,2.5112895765883194,2.5112895765883194,2.503919842367836,0.29490068188556184,0.41823991927006676,0.29490068188556184,0.41823991927006676,0.2928253780017789,0.41407789376598325,PIPE_V,PIPE_V_rmin_work_qmin,288,0,bounded,0.4016601250041276,0.28441820899024606,1.7707085680403203,23853,2.503919842367836,False,PIPE_V,9947,0.007405810085479992
057,3,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,59726,25250,15855,15855,15855,15855,15855,15925,2.3653861386138613,3.7670135603910437,3.7670135603910437,3.7504552590266877,0.3720792079207921,0.5925575528224536,0.3720792079207921,0.5925575528224536,0.3693069306930693,0.5855572998430141,PIPE_V,PIPE_V_rmin_work_qmin,288,0,bounded,0.4086152499949094,0.28006791599909775,2.3653861386138613,15925,3.7504552590266877,False,PIPE_V,9395,0.014016274217771825
057,4,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,59726,19009,11892,11892,11892,11892,11892,11962,3.141985375348519,5.022367978472923,5.022367978472923,4.9929777629159,0.3744015992424641,0.5984695593676421,0.3744015992424641,0.5984695593676421,0.37071913304224313,0.5891155325196455,PIPE_V,PIPE_V_rmin_work_qmin,138576,0,overload,0.5393561249948107,0.2832917500054464,3.141985375348519,11962,4.9929777629159,False,PIPE_V,7117,0.01880382603124404
057,5,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,59726,16538,9513,9513,9513,9513,9513,9583,3.6114403192647235,6.278355933985073,6.278355933985073,6.232495043305854,0.42477929616640464,0.7384631556816987,0.42477929616640464,0.7384631556816987,0.42054661990567177,0.7257643744130231,PIPE_V,PIPE_V_rmin_work_qmin,27936,0,bounded,0.5310267909953836,0.27871416599373333,3.6114403192647235,9583,6.232495043305854,False,PIPE_V,7025,0.026669156147203492
058,1,95027788c05772259091802889106c7104efdecdaaabd002ed11a87f8f2f209d,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,4539717,4365891,4359008,4359008,4358970,4358970,4359008,4359214,1.0398145533179826,1.041456450641981,1.041456450641981,1.04140723534105,0.00157653958836812,0.0015790289900821097,0.00157653958836812,0.0015790289900821097,0.0015293556343939363,0.0015316981455830714,PIPE_M,PIPE_M_rmin_work_qmin,32440320,0,bounded,0.5294104580243584,4.787338583002565,1.0,4359214,1.04140723534105,False,PIPE_M,6883,1.6418973239984423e-05
058,2,95027788c05772259091802889106c7104efdecdaaabd002ed11a87f8f2f209d,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,4539717,2194055,2179523,2179523,2179485,2179485,2179523,2179729,2.069098997062517,2.082894743482863,2.082894743482863,2.0826978950135544,0.006623352650685588,0.006667513946859049,0.006623352650685588,0.006667513946859049,0.006529462570446065,0.0065723766578322795,PIPE_M,PIPE_M_rmin_work_qmin,37036032,0,bounded,8.501861958007794,5.6728218749922235,2.069098997062517,2179729,2.0826978950135544,False,PIPE_M,14532,0.0001379574642034598
058,3,95027788c05772259091802889106c7104efdecdaaabd002ed11a87f8f2f209d,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,4539717,1538256,1453028,1453028,1452990,1452990,1453028,1453234,2.9512103317003153,3.1243148789975144,3.1243148789975144,3.1238719985907295,0.05540560218845236,0.05865544229016928,0.05540560218845236,0.05865544229016928,0.05527168429702212,0.05850537490865193,PIPE_M,PIPE_M_rmin_work_qmin,31690752,12361728,bounded,7.885610708995955,4.660914624982979,2.9512103317003153,1453234,3.1238719985907295,False,PIPE_M,85228,0.0017310454729719904
058,4,95027788c05772259091802889106c7104efdecdaaabd002ed11a87f8f2f209d,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,4539717,1141935,1089781,1089781,1089743,1089743,1089781,1089987,3.975460074347489,4.165714946397487,4.165714946397487,4.164927655100474,0.04567160127327741,0.0478573217921765,0.04567160127327741,0.0478573217921765,0.04549120571661258,0.047659284009809344,PIPE_M,PIPE_M_rmin_work_qmin,31551488,16412672,fork-frontier,7.9464339159894735,66.29983775000437,3.975460074347489,1089987,4.164927655100474,False,PIPE_M,52154,0.0019025487204999791
058,5,95027788c05772259091802889106c7104efdecdaaabd002ed11a87f8f2f209d,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,4539717,1004819,871832,871832,871794,871794,871832,872038,4.517945022934478,5.207100679947513,5.207100679947513,5.205870615730048,0.13234920916105286,0.15253741546536492,0.13234920916105286,0.15253741546536492,0.13214419711410708,0.1522651535827566,PIPE_M,PIPE_M_rmin_work_qmin,32104448,13721600,bounded,1.7892222499940544,15.431078499997966,4.517945022934478,872038,5.205870615730048,False,PIPE_M,132987,0.006891556570130346
059,1,50b062952359dc9aa22880856093e8ec7a69c66d358607de49fd5f559ac232e9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,829473,829473,737868,737868,737792,737792,737868,738006,1.0,1.1241482216331375,1.1241482216331375,1.1239380167640913,0.11043759109699769,0.12414822163313755,0.11043759109699769,0.12414822163313755,0.11027122040138737,0.12393801676409133,PIPE_M,PIPE_M_rmin_work_qmin,1691648,1691648,bounded,0.15030649999971502,1.2906541659904178,1.0,738006,1.1239380167640913,False,PIPE_M,91605,0.0012414822163313755
059,2,50b062952359dc9aa22880856093e8ec7a69c66d358607de49fd5f559ac232e9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,829473,369318,368972,368972,368896,368896,368972,369110,2.2459587672412393,2.2480648938130807,2.2480648938130807,2.2472244046490206,0.0009368619996859007,0.0009377405331569832,0.0009368619996859007,0.0009377405331569832,0.0005632002772678613,0.0005635176505649486,PIPE_M,PIPE_M_rmin_work_qmin,360448,0,bounded,0.403438167006243,0.7776113750005607,2.2459587672412393,369110,2.2472244046490206,False,PIPE_M,346,2.1061265718413934e-05
059,3,50b062952359dc9aa22880856093e8ec7a69c66d358607de49fd5f559ac232e9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,829473,254073,246007,246007,245931,245931,246007,246145,3.2647034513702753,3.371745519436439,3.371745519436439,3.3698551666700522,0.031746781436831184,0.032787684903275105,0.031746781436831184,0.032787684903275105,0.031203630452665165,0.03220865749862889,PIPE_M,PIPE_M_rmin_work_qmin,1171456,0,fork-frontier,1.0393905410019215,0.6849360830092337,3.2647034513702753,246145,3.3698551666700522,False,PIPE_M,8066,0.0010704206806616367
059,4,50b062952359dc9aa22880856093e8ec7a69c66d358607de49fd5f559ac232e9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,829473,185216,184524,184524,184448,184448,184524,184662,4.478408992743607,4.4952038759185795,4.4952038759185795,4.49184455924879,0.0037361782999308923,0.0037501896772236254,0.0037361782999308923,0.0037501896772236254,0.0029911022805805265,0.0030000758141901507,PIPE_M,PIPE_M_rmin_work_qmin,1081344,0,bounded,0.4157764590054285,0.5533006670011673,4.478408992743607,184662,4.49184455924879,False,PIPE_M,692,0.0001679488317497224
059,5,50b062952359dc9aa22880856093e8ec7a69c66d358607de49fd5f559ac232e9,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,829473,150782,147635,147635,147559,147559,147635,147773,5.501140719714555,5.618403495106174,5.618403495106174,5.613156665967396,0.020871191521534382,0.021316083584515866,0.020871191521534382,0.021316083584515866,0.019955962913345116,0.020362312465741272,PIPE_M,PIPE_M_rmin_work_qmin,2072576,0,fork-frontier,1.070032083982369,0.7884679580165539,5.501140719714555,147773,5.613156665967396,False,PIPE_M,3147,0.0011726277539161867
060,1,29889cfaea8c831c2620d19191abf871694e61d4850ced26a9710847096c1e96,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,888789,871518,720281,720281,720232,720232,720281,720334,1.0198171466338044,1.233947584345554,1.233947584345554,1.2338567942093528,0.1735328472848524,0.20996944248147598,0.1735328472848524,0.20996944248147598,0.17347203385357501,0.20988041658452894,PIPE_M,PIPE_M_rmin_work_qmin,3650064,485520,bounded,0.2768173330114223,1.1785324170195963,1.0,720334,1.2338567942093528,False,PIPE_M,151237,0.0021413043771174966
060,2,29889cfaea8c831c2620d19191abf871694e61d4850ced26a9710847096c1e96,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,888789,461979,360165,360165,360116,360116,360165,360218,1.9238731630658537,2.46772729165799,2.46772729165799,2.4673642072300663,0.22038664095121208,0.2826871017450334,0.22038664095121208,0.2826871017450334,0.22027191712177396,0.2824983759834323,PIPE_M,PIPE_M_rmin_work_qmin,2870280,1672200,bounded,2.45082862500567,5.295443624985637,1.9238731630658537,360218,2.4673642072300663,False,PIPE_M,101814,0.0054385412859213654
060,3,29889cfaea8c831c2620d19191abf871694e61d4850ced26a9710847096c1e96,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,888789,331607,240127,240127,240078,240078,240127,240180,2.6802480044148647,3.701328880134262,3.701328880134262,3.700512115913065,0.27586872412222907,0.38096507264905655,0.27586872412222907,0.38096507264905655,0.2757088963743226,0.3806603380797735,PIPE_M,PIPE_M_rmin_work_qmin,3403916,1058828,bounded,2.3249057500215713,5.17321104198345,2.6802480044148647,240180,3.700512115913065,False,PIPE_M,91480,0.010210808757193974
060,4,29889cfaea8c831c2620d19191abf871694e61d4850ced26a9710847096c1e96,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,888789,231814,180107,180107,180058,180058,180107,180160,3.83406092815792,4.934783212201635,4.934783212201635,4.93333148312611,0.223053827637675,0.2870904517869932,0.223053827637675,0.2870904517869932,0.2228251960623603,0.28671181172291305,PIPE_M,PIPE_M_rmin_work_qmin,3975424,790528,bounded,2.3853629160148557,4.849214958027005,3.83406092815792,180160,4.93333148312611,False,PIPE_M,51707,0.011007222840437154
