case,cores,baseline_cycles,lower_bound_cycles,makespan_cycles,speedup,speedup_ceiling,possible_speedup_gain,possible_mean_gain_contribution,possible_relative_makespan_reduction_pct,relative_suboptimality_upper_bound_pct,certified_within_5pct,graph_sha256
049,2,196276,82858,85275,2.30168279097039,2.368823770788578,0.06714097981818812,0.0006714097981818811,2.834359425388444,2.917038789253912,True,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08
049,3,196276,55239,61553,3.1887316621448183,3.553214214594761,0.3644825524499429,0.0036448255244994287,10.257826588468477,11.43033002045657,False,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08
049,4,196276,41429,55135,3.559916568422962,4.737647541577156,1.1777309731541945,0.011777309731541945,24.858982497506123,33.08310603683411,False,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08
049,5,196276,33143,47658,4.118427126610433,5.922095163382917,1.8036680367724838,0.018036680367724836,30.456586512232995,43.79506984883685,False,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08
050,1,149690,133411,133811,1.1186673741321715,1.1220214225213814,0.0033540483892098294,3.3540483892098294e-05,0.2989290865474392,0.2998253517326077,True,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa
050,2,149690,66706,70491,2.1235335007305896,2.2440260246454593,0.12049252391486975,0.0012049252391486975,5.369479791746468,5.674152250172404,False,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa
050,3,149690,44471,49868,3.0017245528194434,3.3660138067504666,0.3642892539310232,0.003642892539310232,10.822571588994945,12.135998740752395,False,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa
050,4,149690,33353,40176,3.7258562325766627,4.488052049290919,0.762195816714256,0.007621958167142559,16.98277578653923,20.45693041105747,False,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa
050,5,149690,26683,35268,4.244357491210162,5.609938912416145,1.3655814212059827,0.013655814212059827,24.342179879777703,32.174043398418476,False,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa
051,1,607628,607080,607628,1.0,1.0009026816893984,0.0009026816893984435,9.026816893984434e-06,0.09018675900386297,0.09026816893984435,True,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b
051,2,607628,303547,317840,1.9117417568587969,2.0017592003874194,0.09001744352862251,0.0009001744352862251,4.496916687641583,4.708661261682701,True,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b
051,3,607628,202373,228325,2.6612416511551515,3.0025151576544302,0.3412735064992787,0.003412735064992787,11.366254242855579,12.823845078147777,False,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b
051,4,607628,151787,182118,3.3364521903381323,4.003162326154413,0.666710135816281,0.00666710135816281,16.6545865867185,19.982607206150725,False,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b
051,5,607628,121437,168773,3.6002678153496115,5.003647982081244,1.4033801667316324,0.014033801667316324,28.047140241626323,38.97988257285672,False,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b
052,1,180301,141589,142046,1.2693141658336031,1.2734110700690024,0.0040969042353993235,4.096904235399324e-05,0.321726764569219,0.32276518656111364,True,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0
052,2,180301,70825,72917,2.4726881248542862,2.5457253794564068,0.07303725460212052,0.0007303725460212052,2.869015455929347,2.9537592657959744,True,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0
052,3,180301,47237,49446,3.6464223597459857,3.8169443444757287,0.170521984729743,0.0017052198472974301,4.4674998988795895,4.676418908906155,True,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0
052,4,180301,35443,38023,4.741893064723983,5.087069379002906,0.34517631427892326,0.0034517631427892327,6.785366751702915,7.279293513528762,False,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0
052,5,180301,28367,32160,5.606374378109453,6.356012267775937,0.7496378896664844,0.007496378896664844,11.794154228855724,13.371170726548453,False,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0
053,1,1472686,1212831,1228587,1.198682714370248,1.2142549126795077,0.0155721983092596,0.00015572198309259599,1.2824488619853525,1.2991092740868293,True,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc
053,2,1472686,606468,633140,2.3260037274536436,2.428299597010889,0.10229586955724557,0.0010229586955724556,4.212654389234604,4.397923715678331,True,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc
053,3,1472686,404347,449374,3.2771944972339297,3.6421341075858114,0.3649396103518816,0.003649396103518816,10.019938848264475,11.13573242784045,False,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc
053,4,1472686,303287,370152,3.978597981369816,4.855750493756739,0.8771525123869233,0.008771525123869233,18.06420065270483,22.046774177594152,False,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc
053,5,1472686,242651,337612,4.362066514223428,6.069152816184562,1.7070863019611338,0.01707086301961134,28.127258509768616,39.13480678010806,False,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc
054,1,815051,574313,675266,1.2070073126738203,1.419175606333132,0.21216829365931167,0.0021216829365931166,14.950108549815921,17.578045421225006,False,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828
054,2,815051,287205,359271,2.2686245202089785,2.837871903344301,0.5692473831353224,0.005692473831353224,20.058952712576307,25.09218154280044,False,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828
054,3,815051,191503,261723,3.1141741459481973,4.256074317373618,1.1419001714254207,0.011419001714254206,26.829892672787647,36.667832879902676,False,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828
054,4,815051,143651,210483,3.8722889734562886,5.6738275403582294,1.8015385669019408,0.018015385669019408,31.75173291904809,46.52386687179344,False,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828
054,5,815051,114941,190685,4.2743320135301675,7.091038010805543,2.816705997275376,0.028167059972753757,39.72205469753782,65.89815644548071,False,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828
055,1,118835,69049,70981,1.6741804144771135,1.721024200205651,0.046843785728537535,0.0004684378572853753,2.7218551443343952,2.7980130052571273,True,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134
055,2,118835,34525,38196,3.1111896533668446,3.4419985517740765,0.33080889840723193,0.003308088984072319,9.61095402659964,10.632874728457642,False,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134
055,3,118835,23017,31087,3.822658989288127,5.1629230568710085,1.3402640675828814,0.013402640675828813,25.959404252581464,35.061041838641,False,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134
055,4,118835,17263,28242,4.20774024502514,6.883797717662052,2.676057472636912,0.02676057472636912,38.874725586006655,63.59844754677635,False,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134
055,5,118835,13810,21144,5.620270525917518,8.604996379435192,2.9847258535176744,0.029847258535176745,34.685962920923195,53.106444605358426,False,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134
056,1,277285,245953,246382,1.1254271821805164,1.12739019243514,0.0019630102546235317,1.9630102546235318e-05,0.17411986265229995,0.17442356873060838,True,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d
056,2,277285,122977,126755,2.1875665654214824,2.254771217382112,0.06720465196062975,0.0006720465196062975,2.9805530353832155,3.072119176756627,True,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d
056,3,277285,81985,89179,3.1093082452146805,3.3821430749527353,0.27283482973805473,0.0027283482973805475,8.06692158467801,8.77477587363542,False,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d
056,4,277285,61489,77230,3.590379386248867,4.509505765258827,0.9191263790099597,0.009191263790099597,20.381975916094785,25.599700759485433,False,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d
056,5,277285,49191,69685,3.9791203271866253,5.636905124921226,1.6577847977346005,0.016577847977346006,29.409485542082226,41.66209265922629,False,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d
057,1,59726,47565,51663,1.1560691403906083,1.2556711867970145,0.09960204640640624,0.0009960204640640624,7.932175831833222,8.615578681803848,False,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525
057,2,59726,23783,25986,2.2983914415454474,2.5112895765883194,0.21289813504287203,0.00212898135042872,8.477641807126911,9.262918891645299,False,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525
057,3,59726,15855,19811,3.0147897632628338,3.7670135603910437,0.75222379712821,0.0075222379712821,19.968704255211755,24.95111952065594,False,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525
057,4,59726,11892,16939,3.525946041678966,5.022367978472923,1.4964219367939573,0.014964219367939574,29.79514729322864,42.44029599730912,False,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525
057,5,59726,9513,16210,3.684515731030228,6.278355933985073,2.5938402029548446,0.025938402029548446,41.314003701418876,70.39840218648166,False,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525
058,1,4539717,4359008,4519395,1.0044966195696547,1.041456450641981,0.036959831072326255,0.00036959831072326256,3.54885996908878,3.6794380739838095,True,95027788c05772259091802889106c7104efdecdaaabd002ed11a87f8f2f209d
058,2,4539717,2179744,2265259,2.004060904293946,2.082683562840407,0.07862265854646111,0.0007862265854646111,3.7750650146407105,3.9231671242127453,True,95027788c05772259091802889106c7104efdecdaaabd002ed11a87f8f2f209d
058,3,4539717,1453028,1509251,3.0079271108649257,3.1243148789975144,0.11638776813258866,0.0011638776813258866,3.7252252938709374,3.869367968132753,True,95027788c05772259091802889106c7104efdecdaaabd002ed11a87f8f2f209d
058,4,4539717,1089872,1158637,3.9181529676680444,4.165367125680814,0.24721415801276958,0.0024721415801276956,5.93499085563468,6.309456523334855,False,95027788c05772259091802889106c7104efdecdaaabd002ed11a87f8f2f209d
058,5,4539717,871832,1082199,4.19490038338605,5.207100679947513,1.0122002965614634,0.010122002965614633,19.438846275038134,24.129304728433908,False,95027788c05772259091802889106c7104efdecdaaabd002ed11a87f8f2f209d
059,1,829473,737868,826573,1.0035084620475143,1.1241482216331375,0.12063975958562323,0.0012063975958562323,10.73165951464662,12.021797936758327,False,50b062952359dc9aa22880856093e8ec7a69c66d358607de49fd5f559ac232e9
059,2,829473,368972,369318,2.2459587672412393,2.2480648938130807,0.0021061265718413935,2.1061265718413934e-05,0.09368619996859007,0.09377405331569832,True,50b062952359dc9aa22880856093e8ec7a69c66d358607de49fd5f559ac232e9
059,3,829473,246280,264422,3.1369288485829467,3.368007958421309,0.23107910983836222,0.002310791098383622,6.861002488446499,7.366412213740459,False,50b062952359dc9aa22880856093e8ec7a69c66d358607de49fd5f559ac232e9
059,4,829473,184524,185216,4.478408992743607,4.4952038759185795,0.01679488317497224,0.0001679488317497224,0.37361782999308923,0.37501896772236254,True,50b062952359dc9aa22880856093e8ec7a69c66d358607de49fd5f559ac232e9
059,5,829473,147768,150867,5.498041321163674,5.613346597368849,0.1153052762051745,0.001153052762051745,2.0541271451013143,2.0972064317037464,True,50b062952359dc9aa22880856093e8ec7a69c66d358607de49fd5f559ac232e9
060,1,888789,720281,751981,1.18193012855378,1.233947584345554,0.05201745579177408,0.0005201745579177409,4.215532041368064,4.401060141805768,True,29889cfaea8c831c2620d19191abf871694e61d4850ced26a9710847096c1e96
060,2,888789,360165,398996,2.227563684848971,2.46772729165799,0.24016360680901938,0.0024016360680901936,9.73217776619314,10.781447392167486,False,29889cfaea8c831c2620d19191abf871694e61d4850ced26a9710847096c1e96
060,3,888789,240127,288574,3.079934436227796,3.701328880134262,0.6213944439064663,0.006213944439064662,16.78841475670019,20.175573758885925,False,29889cfaea8c831c2620d19191abf871694e61d4850ced26a9710847096c1e96
060,4,888789,180107,216590,4.103555104113763,4.934783212201635,0.8312281080878723,0.008312281080878723,16.844267971743843,20.25629209303359,False,29889cfaea8c831c2620d19191abf871694e61d4850ced26a9710847096c1e96
060,5,888789,144096,172962,5.138637388559337,6.168033810792805,1.029396422233468,0.01029396422233468,16.689214972074794,20.032478347768155,False,29889cfaea8c831c2620d19191abf871694e61d4850ced26a9710847096c1e96
061,1,77191,71505,73915,1.0443211797334777,1.0795189147612054,0.03519773502772772,0.0003519773502772772,3.260501927890147,3.370393678763728,True,5da175170152a6beab3dcbda84a0910f72b079091c2ad1fdd489aaf5e31fcaf3
061,2,77191,35789,37327,2.0679668872397996,2.156835899298667,0.08886901205886755,0.0008886901205886755,4.120341843705633,4.297409818659359,True,5da175170152a6beab3dcbda84a0910f72b079091c2ad1fdd489aaf5e31fcaf3
061,3,77191,23894,25993,2.9696841457315433,3.230559973215033,0.2608758274834897,0.002608758274834897,8.075251029123221,8.784632125219716,False,5da175170152a6beab3dcbda84a0910f72b079091c2ad1fdd489aaf5e31fcaf3
061,4,77191,17946,20547,3.756801479534725,4.301292767190461,0.5444912876557355,0.005444912876557355,12.658782303985983,14.49348044132397,False,5da175170152a6beab3dcbda84a0910f72b079091c2ad1fdd489aaf5e31fcaf3
061,5,77191,14378,18284,4.221778604244148,5.368688273751565,1.1469096695074175,0.011469096695074175,21.362940275650843,27.166504381694256,False,5da175170152a6beab3dcbda84a0910f72b079091c2ad1fdd489aaf5e31fcaf3
062,1,2854809,2618544,2619177,1.0899641375897848,1.0902276226788628,0.00026348508907791945,2.6348508907791944e-06,0.024167897014981676,0.024173739299393482,True,fa99943eab55b174047687337a4bcd81c3967e052e22eaabf3fb7740914df2b4
062,2,2854809,1309344,1389508,2.0545466452873966,2.1803353435002566,0.12578869821285998,0.0012578869821285997,5.769236305224579,6.122455214214151,False,fa99943eab55b174047687337a4bcd81c3967e052e22eaabf3fb7740914df2b4
062,3,2854809,873000,923516,3.091239350482287,3.2701134020618556,0.1788740515795686,0.001788740515795686,5.46996478674977,5.7864833906071,False,fa99943eab55b174047687337a4bcd81c3967e052e22eaabf3fb7740914df2b4
062,4,2854809,654744,775354,3.6819426997216755,4.360191158681866,0.6782484589601907,0.006782484589601907,15.555475305473376,18.420940092616345,False,fa99943eab55b174047687337a4bcd81c3967e052e22eaabf3fb7740914df2b4
062,5,2854809,523836,617306,4.624625388381127,5.449814445742561,0.8251890573614338,0.008251890573614338,15.141599142078643,17.843370825983705,False,fa99943eab55b174047687337a4bcd81c3967e052e22eaabf3fb7740914df2b4
063,1,1070397,981780,982413,1.089559075460117,1.090261565727556,0.000702490267439071,7.02490267439071e-06,0.06443318645009688,0.06447472957282763,True,511c05c1ec9c19bb3cc108e173a46e7952b92fca9b1ac21728c43713056d429d
063,2,1070397,490980,520672,2.055799044311966,2.1801234266161553,0.1243243823041893,0.0012432438230418929,5.7026304468072,6.047496843048594,False,511c05c1ec9c19bb3cc108e173a46e7952b92fca9b1ac21728c43713056d429d
063,3,1070397,327424,367184,2.915151531657153,3.2691464278733386,0.35399489621618585,0.0035399489621618587,10.828358534140925,12.14327599687255,False,511c05c1ec9c19bb3cc108e173a46e7952b92fca9b1ac21728c43713056d429d
063,4,1070397,245649,291142,3.6765461527364653,4.357424618052587,0.6808784653161215,0.006808784653161215,15.625708417198481,18.519513614954676,False,511c05c1ec9c19bb3cc108e173a46e7952b92fca9b1ac21728c43713056d429d
063,5,1070397,196584,232764,4.598636387070165,5.444985349774142,0.8463489627039769,0.008463489627039768,15.543640769191114,18.40434623367111,False,511c05c1ec9c19bb3cc108e173a46e7952b92fca9b1ac21728c43713056d429d
064,1,19116,15744,16334,1.1703195787927023,1.2141768292682926,0.043857250475590304,0.000438572504755903,3.6120974654095805,3.747459349593485,True,871f65b73fc1da6a48501998fbfde6684fc78e5dd022ddc68085d1384d2e2280
064,2,19116,7882,10393,1.839314923506206,2.4252727734077646,0.5859578499015585,0.005859578499015586,24.16049263927643,31.857396599847764,False,871f65b73fc1da6a48501998fbfde6684fc78e5dd022ddc68085d1384d2e2280
064,3,19116,5318,11239,1.7008630661090844,3.594584430236931,1.8937213641278468,0.01893721364127847,52.68262300916451,111.33884919142534,False,871f65b73fc1da6a48501998fbfde6684fc78e5dd022ddc68085d1384d2e2280
064,4,19116,4074,11253,1.6987470007997867,4.69219440353461,2.993447402734823,0.02993447402734823,63.79632098107171,176.21502209131074,False,871f65b73fc1da6a48501998fbfde6684fc78e5dd022ddc68085d1384d2e2280
064,5,19116,3573,11274,1.6955827567855242,5.3501259445843825,3.6545431877988586,0.03654543187798859,68.30761043108036,215.53316540722082,False,871f65b73fc1da6a48501998fbfde6684fc78e5dd022ddc68085d1384d2e2280
065,1,53068,29518,32594,1.6281524206909248,1.7978182803712988,0.16966585968037395,0.0016966585968037394,9.437319752101613,10.42076021410665,False,23342b7c3e75f58cec3d0bdaff89bf8d6f18de4930d35ec2ceade91670f0a400
065,2,53068,14759,17097,3.1039363631046384,3.5956365607425975,0.49170019763795914,0.004917001976379592,13.67491372755454,15.841181651873427,False,23342b7c3e75f58cec3d0bdaff89bf8d6f18de4930d35ec2ceade91670f0a400
065,3,53068,9840,11636,4.560673771055345,5.393089430894309,0.832415659838964,0.008324156598389641,15.434857339291852,18.252032520325212,False,23342b7c3e75f58cec3d0bdaff89bf8d6f18de4930d35ec2ceade91670f0a400
065,4,53068,7380,10779,4.923276741812784,7.190785907859079,2.2675091660462945,0.022675091660462946,31.53353743389925,46.05691056910568,False,23342b7c3e75f58cec3d0bdaff89bf8d6f18de4930d35ec2ceade91670f0a400
065,5,53068,5904,9429,5.628168416587124,8.988482384823849,3.3603139682367242,0.03360313968236724,37.38466433343939,59.70528455284554,False,23342b7c3e75f58cec3d0bdaff89bf8d6f18de4930d35ec2ceade91670f0a400
066,1,359070,269743,285974,1.2556036562764448,1.3311559521470437,0.07555229587059897,0.0007555229587059897,5.675690797065469,6.017208972985388,False,30e61f8760d7d595b0fc4ad76262b179c72509a0cb5b2be72333ebd9b926b465
066,2,359070,134896,154036,2.331078449193695,2.661828371486182,0.33074992229248723,0.0033074992229248723,12.425666727258566,14.188708338275413,False,30e61f8760d7d595b0fc4ad76262b179c72509a0cb5b2be72333ebd9b926b465
066,3,359070,89947,121797,2.948102170004187,3.992017521429286,1.043915351425099,0.010439153514250989,26.150069377735086,35.409741292094246,False,30e61f8760d7d595b0fc4ad76262b179c72509a0cb5b2be72333ebd9b926b465
066,4,359070,67473,108456,3.310743527329055,5.321684229247254,2.0109407019181993,0.020109407019181992,37.78767426421775,60.73985149615402,False,30e61f8760d7d595b0fc4ad76262b179c72509a0cb5b2be72333ebd9b926b465
066,5,359070,53988,87236,4.116075931954698,6.650922427206046,2.5348464952513483,0.025348464952513482,38.11270576367555,61.584055716085054,False,30e61f8760d7d595b0fc4ad76262b179c72509a0cb5b2be72333ebd9b926b465
067,1,63834834,58917376,60623154,1.0529777780944884,1.0834636287943304,0.030485850699842,0.00030485850699842,2.8137401099256554,2.8952036153137684,True,f49b5087689e18c6bf231843f8f3bbaca238a547ea5309b2492c76d5f170b542
067,2,63834834,29459760,30540678,2.090157723413999,2.1668484060969946,0.07669068268299561,0.0007669068268299561,3.539273096687634,3.669133760763832,True,f49b5087689e18c6bf231843f8f3bbaca238a547ea5309b2492c76d5f170b542
067,3,63834834,19640555,20263960,3.1501658116182623,3.250154285354971,0.09998847373670872,0.0009998847373670872,3.0764223774622512,3.1740701828436135,True,f49b5087689e18c6bf231843f8f3bbaca238a547ea5309b2492c76d5f170b542
067,4,63834834,14730952,15224345,4.192944524050132,4.333381440656381,0.1404369166062489,0.001404369166062489,3.2408159431489447,3.3493626209629923,True,f49b5087689e18c6bf231843f8f3bbaca238a547ea5309b2492c76d5f170b542
067,5,63834834,11785191,12592585,5.0692398741005125,5.416529439361653,0.34728956526114096,0.0034728956526114095,6.411662101149207,6.850919938421018,False,f49b5087689e18c6bf231843f8f3bbaca238a547ea5309b2492c76d5f170b542
068,1,362095,249144,260249,1.3913406007323756,1.453356291943615,0.06201569121123929,0.0006201569121123928,4.26706730861598,4.4572616639373175,True,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d
068,2,362095,124594,149888,2.4157704419299746,2.906199335441514,0.4904288935115395,0.004904288935115395,16.875266865926562,20.301138096537553,False,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d
068,3,362095,83077,133864,2.7049468116894757,4.3585468902343605,1.6536000785448848,0.016536000785448847,37.939251777923864,61.13244339588575,False,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d
068,4,362095,62319,135357,2.675111002755676,5.810346764229208,3.135235761473532,0.03135235761473532,53.95952924488574,117.20021181341163,False,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d
068,5,362095,50529,134367,2.694820900965267,7.166082843515605,4.471261942550338,0.044712619425503385,62.39478443367792,165.920560470225,False,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d
069,1,25144,16796,19325,1.3011125485122899,1.497023100738271,0.1959105522259812,0.001959105522259812,13.086675291073735,15.057156465825194,False,9632392d98cfc04291ba0546accf1f4c3ede8ff71befd3cd0ae67caf27659e52
069,2,25144,8504,13308,1.8893898406973249,2.956726246472248,1.0673364057749233,0.010673364057749234,36.09858731590021,56.49106302916276,False,9632392d98cfc04291ba0546accf1f4c3ede8ff71befd3cd0ae67caf27659e52
069,3,25144,5740,10189,2.4677593483168123,4.380487804878049,1.9127284565612368,0.019127284565612367,43.66473648051821,77.50871080139372,False,9632392d98cfc04291ba0546accf1f4c3ede8ff71befd3cd0ae67caf27659e52
069,4,25144,4376,10293,2.442825221023997,5.745886654478976,3.3030614334549795,0.0330306143345498,57.48566987272904,135.21480804387568,False,9632392d98cfc04291ba0546accf1f4c3ede8ff71befd3cd0ae67caf27659e52
069,5,25144,3722,11962,2.101989633840495,6.755507791509941,4.6535181576694455,0.04653518157669446,68.88480187259655,221.3863514239656,False,9632392d98cfc04291ba0546accf1f4c3ede8ff71befd3cd0ae67caf27659e52
070,1,117300,91873,93082,1.2601791968371974,1.2767624873466634,0.016583290509466053,0.00016583290509466052,1.2988547732107225,1.3159470138125462,True,b645c07133b0d98a63ab192cdfe8b35bdc089ad49eb5a8f1e476196344b97aa0
070,2,117300,45957,47873,2.4502329079021576,2.5523859259742805,0.10215301807212285,0.0010215301807212284,4.002255968917757,4.169114607132762,True,b645c07133b0d98a63ab192cdfe8b35bdc089ad49eb5a8f1e476196344b97aa0
070,3,117300,30652,33242,3.5286685518320198,3.8268302231502025,0.2981616713181827,0.0029816167131818273,7.7913482943264505,8.449693331593377,False,b645c07133b0d98a63ab192cdfe8b35bdc089ad49eb5a8f1e476196344b97aa0
070,4,117300,22999,29485,3.978294047820926,5.100221748771686,1.12192770095076,0.0112192770095076,21.997625911480412,28.201226140266968,False,b645c07133b0d98a63ab192cdfe8b35bdc089ad49eb5a8f1e476196344b97aa0
070,5,117300,18408,25500,4.6,6.372229465449805,1.7722294654498052,0.017722294654498053,27.811764705882357,38.52672750977835,False,b645c07133b0d98a63ab192cdfe8b35bdc089ad49eb5a8f1e476196344b97aa0
071,1,18919,12656,14386,1.3150980119560685,1.4948640960809103,0.17976608412484185,0.0017976608412484186,12.025580425413596,13.669405815423508,False,437cc74cae9e0fc0cb89b05403c62062ceff8d5bc2224c8834c519e69524e897
071,2,18919,6434,9261,2.0428679408271244,2.94047248989742,0.8976045490702957,0.008976045490702958,30.525861138106038,43.938451973888725,False,437cc74cae9e0fc0cb89b05403c62062ceff8d5bc2224c8834c519e69524e897
071,3,18919,4360,9266,2.0417655946470967,4.339220183486239,2.297454588839142,0.02297454588839142,52.94625512626807,112.52293577981654,False,437cc74cae9e0fc0cb89b05403c62062ceff8d5bc2224c8834c519e69524e897
071,4,18919,3370,8279,2.2851793694890685,5.613946587537092,3.3287672180480237,0.03328767218048024,59.29460079719773,145.66765578635014,False,437cc74cae9e0fc0cb89b05403c62062ceff8d5bc2224c8834c519e69524e897
071,5,18919,2918,9465,1.998837823560486,6.483550376970528,4.484712553410041,0.04484712553410041,69.17062863180136,224.36600411240576,False,437cc74cae9e0fc0cb89b05403c62062ceff8d5bc2224c8834c519e69524e897
072,1,23897828,22928161,22976587,1.0400947712556263,1.0422915296172248,0.0021967583615984942,2.196758361598494e-05,0.21076237301911327,0.2112075189981466,True,09ecc7be74ccdd06b00843fa6cd0696fb76ed623ca2ea3c9f36590450bc2749f
072,2,23897828,11464114,11663236,2.0489877766342035,2.084576967744738,0.03558919111053438,0.0003558919111053438,1.7072620325954135,1.7369157354855336,True,09ecc7be74ccdd06b00843fa6cd0696fb76ed623ca2ea3c9f36590450bc2749f
072,3,23897828,7642765,7844564,3.04641889593864,3.1268563144359405,0.08043741849730068,0.0008043741849730068,2.572469292111068,2.6403925804339146,True,09ecc7be74ccdd06b00843fa6cd0696fb76ed623ca2ea3c9f36590450bc2749f
072,4,23897828,5732096,5940529,4.022845103525292,4.169125569425216,0.14628046589992394,0.0014628046589992393,3.508660592347923,3.636244054530846,True,09ecc7be74ccdd06b00843fa6cd0696fb76ed623ca2ea3c9f36590450bc2749f
072,5,23897828,4585695,4877876,4.899228270665347,5.211386278415812,0.3121580077504653,0.003121580077504653,5.989922663060721,6.3715750829481665,False,09ecc7be74ccdd06b00843fa6cd0696fb76ed623ca2ea3c9f36590450bc2749f
073,1,10081626,8161280,8210935,1.2278292301668445,1.2352996098651192,0.007470379698274687,7.470379698274687e-05,0.6047423344600844,0.6084217181618667,True,aabaff04d990bac77150639be7f410acc46db644d19fd046367dc70725aea7f9
073,2,10081626,4080944,4236424,2.3797490525027714,2.4704151784489077,0.09066612594613632,0.0009066612594613632,3.67007646071309,3.8099028068015572,True,aabaff04d990bac77150639be7f410acc46db644d19fd046367dc70725aea7f9
073,3,10081626,2720832,2854038,3.532407767520965,3.7053467468774257,0.17293897935646063,0.0017293897935646064,4.667281935279066,4.895781878484229,True,aabaff04d990bac77150639be7f410acc46db644d19fd046367dc70725aea7f9
073,4,10081626,2040776,2222685,4.535787122331774,4.9400943562644795,0.4043072339327054,0.004043072339327054,8.184200640216677,8.91371713505058,False,aabaff04d990bac77150639be7f410acc46db644d19fd046367dc70725aea7f9
073,5,10081626,1632743,1846409,5.460126115069847,6.174655778649794,0.7145296635799472,0.007145296635799472,11.57197565653114,13.086321607258466,False,aabaff04d990bac77150639be7f410acc46db644d19fd046367dc70725aea7f9
074,1,1682239,1579590,1579934,1.0647527048598233,1.0649845846073982,0.00023187974757488128,2.3187974757488127e-06,0.021773061406360483,0.021777803100797577,True,a8a94915cbac32e098d7c54cfc73af8ea2050eb51199b949a92cfe18ae62162e
074,2,1682239,789878,791372,2.125724690790172,2.129745353079843,0.0040206622896707955,4.0206622896707956e-05,0.18878605763155143,0.18914313349656098,True,a8a94915cbac32e098d7c54cfc73af8ea2050eb51199b949a92cfe18ae62162e
074,3,1682239,526641,533381,3.153916243735716,3.194280354169159,0.04036411043344268,0.0004036411043344268,1.2636370624375393,1.27980920589168,True,a8a94915cbac32e098d7c54cfc73af8ea2050eb51199b949a92cfe18ae62162e
