case_id,cores,graph_sha256,current_solver_commit,current_plan_sha256,baseline_B,published_global_lower_L,current_official_M3_U,current_B_over_U,relaxed_B_over_L,max_cycle_reduction_U_minus_L,max_fraction_of_U_reduction,certified_ratio_if_L_valid,max_mean_speedup_contribution,old_bound_baseline_sha,current_feed_baseline_sha
048,5,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,8f5244756c34e14b19b5d8759b13830805b6187c2ca415767b3d05432da86d36,222220,75960,96956,2.29196749040802,2.9254870984728805,20996,0.21655183794711008,1.276408636124276,0.006335196080648604,7a2592e8a0ef214f44e7ca0ceccfc779491b693a8f454ba2dbf183e6b7ac01fa,7a2592e8a0ef214f44e7ca0ceccfc779491b693a8f454ba2dbf183e6b7ac01fa
049,1,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,f16fbebdac90138e2457e2edb3574f971562600c7f4c295931c6478c27d0dbd9,196276,165715,166533,1.1786012381930309,1.1844190326765833,818,0.0049119393753790375,1.0049361856198895,5.8177944835524634e-05,7042c3d480194b513f6f904d47491b43ee019e6424eb1abe00a047a7a39351e7,7042c3d480194b513f6f904d47491b43ee019e6424eb1abe00a047a7a39351e7
049,2,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,dccbb787736da3aa5f854ff0196d978b0ab3beb65941a90813f9a86f98e76ffa,196276,82858,85784,2.28802573906556,2.368823770788578,2926,0.03410892474121052,1.0353134277921263,0.0008079803172301814,7042c3d480194b513f6f904d47491b43ee019e6424eb1abe00a047a7a39351e7,7042c3d480194b513f6f904d47491b43ee019e6424eb1abe00a047a7a39351e7
049,3,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,0a7e33909450be6069a2eb4443cca479478418a63211fe89dd16bc7589e3e50d,196276,55239,59814,3.281439127963353,3.553214214594761,4575,0.07648711004112752,1.0828219192961495,0.0027177508663140813,7042c3d480194b513f6f904d47491b43ee019e6424eb1abe00a047a7a39351e7,7042c3d480194b513f6f904d47491b43ee019e6424eb1abe00a047a7a39351e7
049,4,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,f9722983cd533c1c817cfdbe084c573fddf77af2466068663243ea29a6c61ca1,196276,41429,47413,4.139708518760678,4.737647541577156,5984,0.12621011115095015,1.144439885104637,0.005979390228164787,7042c3d480194b513f6f904d47491b43ee019e6424eb1abe00a047a7a39351e7,7042c3d480194b513f6f904d47491b43ee019e6424eb1abe00a047a7a39351e7
049,5,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,50d149336e3631a66bf8a8c3794656ea379dfffd31c45621e4b30bfc9ef7fa5a,196276,33143,39725,4.940868470736312,5.922095163382917,6582,0.16568911264946506,1.1985939715777087,0.009812266926466045,7042c3d480194b513f6f904d47491b43ee019e6424eb1abe00a047a7a39351e7,7042c3d480194b513f6f904d47491b43ee019e6424eb1abe00a047a7a39351e7
050,1,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,dabe9bc3d9ff8e133cb3a4d299686d5742898f9825b4990bae576b6604c45101,149690,133411,140768,1.0633808820186406,1.1220214225213814,7357,0.05226329847692657,1.0551453778174213,0.0005864054050274081,0101698c7011e9da894383ab5219889b473ceb3d6b78599f35a46b339b2912f0,0101698c7011e9da894383ab5219889b473ceb3d6b78599f35a46b339b2912f0
050,2,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,78009edf8cb8c6e202caf711f4b734ecafa8ce2246305406920cf2375f793404,149690,66706,69933,2.1404773140005435,2.2440260246454593,3227,0.04614416655942111,1.048376457889845,0.0010354871064491577,0101698c7011e9da894383ab5219889b473ceb3d6b78599f35a46b339b2912f0,0101698c7011e9da894383ab5219889b473ceb3d6b78599f35a46b339b2912f0
050,3,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,11c826e0a22c47acc5e5d1bdc31795401a8b9c91cb59d6db8eeaad0bfd9aadea,149690,44471,51432,2.910444859231607,3.3660138067504666,6961,0.1353437548607871,1.156528973938072,0.004555689475188598,0101698c7011e9da894383ab5219889b473ceb3d6b78599f35a46b339b2912f0,0101698c7011e9da894383ab5219889b473ceb3d6b78599f35a46b339b2912f0
050,4,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,a7ee643c9eff67b762799af05d360db42b4a7cd215de848b9a39fe89f8a79e6a,149690,33353,43441,3.445823070371308,4.488052049290919,10088,0.23222301512396126,1.3024615476868648,0.010422289789196104,0101698c7011e9da894383ab5219889b473ceb3d6b78599f35a46b339b2912f0,0101698c7011e9da894383ab5219889b473ceb3d6b78599f35a46b339b2912f0
050,5,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,34cd19778cc4f7e6996145b081cda81d7284dfd6033748bd4811f50ab8d4d5f0,149690,26683,35930,4.166156415251879,5.609938912416145,9247,0.2573615363206234,1.3465502379792378,0.014437824971642659,0101698c7011e9da894383ab5219889b473ceb3d6b78599f35a46b339b2912f0,0101698c7011e9da894383ab5219889b473ceb3d6b78599f35a46b339b2912f0
051,1,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,0b6e43595f83e034265a4c31c158792e2742c8aa11342dab7b78edeeb5fcab59,607628,607080,607628,1.0,1.0009026816893984,548,0.0009018675900386297,1.0009026816893984,9.026816893984434e-06,9c62a3dec13b1628b296c4847691f252e716a475677f807c80b0b06ef5c58c3f,9c62a3dec13b1628b296c4847691f252e716a475677f807c80b0b06ef5c58c3f
051,2,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,674d8f12f1dfabdda5a9e1a2177e067e4e87b15aea290dc3e3669253447e5f54,607628,303540,317125,1.9160520299566417,2.001805363378797,13585,0.042837997635001956,1.044755221717072,0.0008575333342215519,9c62a3dec13b1628b296c4847691f252e716a475677f807c80b0b06ef5c58c3f,9c62a3dec13b1628b296c4847691f252e716a475677f807c80b0b06ef5c58c3f
051,3,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,196cdc398931fa64d9c5b032721fd6e5d1ce78827a58376b65666878465a487f,607628,202360,228013,2.6648831426278328,3.002708045068195,25653,0.11250674303658126,1.1267691243328721,0.0033782490244036235,9c62a3dec13b1628b296c4847691f252e716a475677f807c80b0b06ef5c58c3f,9c62a3dec13b1628b296c4847691f252e716a475677f807c80b0b06ef5c58c3f
051,4,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,dd52351c11cd448c7a062ce5614093d7592a98f55bfa53fe696b32e1f2249c89,607628,151770,178800,3.3983668903803133,4.003610726757594,27030,0.15117449664429528,1.1780984384265665,0.0060524383637728055,9c62a3dec13b1628b296c4847691f252e716a475677f807c80b0b06ef5c58c3f,9c62a3dec13b1628b296c4847691f252e716a475677f807c80b0b06ef5c58c3f
051,5,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,1865e825732937b6a3b7b9e56f6d5ee8169b878c25670db0517293cfd974a2d6,607628,121416,157299,3.862885333028182,5.004513408446992,35883,0.22811969561154233,1.2955376556631746,0.011416280754188102,9c62a3dec13b1628b296c4847691f252e716a475677f807c80b0b06ef5c58c3f,9c62a3dec13b1628b296c4847691f252e716a475677f807c80b0b06ef5c58c3f
052,1,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,64354957b9a15d473a04ece3b131fd425cc57c4795ad9ddde705d8ca664ed96b,180301,141528,142046,1.2693141658336031,1.2739599231247527,518,0.003646705996648958,1.003660053134362,4.645757291149577e-05,ea99c1e1863e9313ee5a58dd6806470471dfc064ee38d0b11fd40adaebb410fb,ea99c1e1863e9313ee5a58dd6806470471dfc064ee38d0b11fd40adaebb410fb
052,2,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,ca565365b2012677a13ab6177bbdb222ad62081c922f8fc4d33a5a92822c9d84,180301,70764,73755,2.4445935868754662,2.5479198462495054,2991,0.04055318283506204,1.0422672545362048,0.0010332625937403916,ea99c1e1863e9313ee5a58dd6806470471dfc064ee38d0b11fd40adaebb410fb,ea99c1e1863e9313ee5a58dd6806470471dfc064ee38d0b11fd40adaebb410fb
052,3,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,4e62d4609fd6e09abe8ad141340f897e9cf2281751f50d89331e024c3094c22c,180301,47176,51544,3.4980017072792178,3.821879769374258,4368,0.08474313208132855,1.092589452263863,0.003238780620950403,ea99c1e1863e9313ee5a58dd6806470471dfc064ee38d0b11fd40adaebb410fb,ea99c1e1863e9313ee5a58dd6806470471dfc064ee38d0b11fd40adaebb410fb
052,4,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,3b711fb323d756827338bae585aad686ab7edbf61df50b7505dffb7da3b13237,180301,35382,40833,4.415570739352974,5.095839692499011,5451,0.13349496730585553,1.1540613871460064,0.006802689531460366,ea99c1e1863e9313ee5a58dd6806470471dfc064ee38d0b11fd40adaebb410fb,ea99c1e1863e9313ee5a58dd6806470471dfc064ee38d0b11fd40adaebb410fb
052,5,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,2d54d53a6a9ab3df6b01ecaccfd9a4654898ad90165376baf1071db9eafbb8df,180301,28306,34181,5.274889558526667,6.3697096022044795,5875,0.17187911412773182,1.2075531689394474,0.010948200436778128,ea99c1e1863e9313ee5a58dd6806470471dfc064ee38d0b11fd40adaebb410fb,ea99c1e1863e9313ee5a58dd6806470471dfc064ee38d0b11fd40adaebb410fb
053,1,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,0eb61154ffe37ed113e7e0fb17ad35778a0c3f1b39a962c7ac1e02cdaaa26ab9,1472686,1212726,1212974,1.214111761670077,1.2143600450555196,248,0.00020445615487219015,1.00020449796574,2.482833854426936e-06,49dc5e63a19dcda11b1707e69ad3aa7aca1b9c9b4769ea847c17bbb3335a8d41,49dc5e63a19dcda11b1707e69ad3aa7aca1b9c9b4769ea847c17bbb3335a8d41
053,2,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,989db9d38d2cf47eea57c611bfaf118a09c73abdeb7597b793271491727457fc,1472686,606363,610490,2.4123015938017,2.4287200901110393,4127,0.006760143491293835,1.006806154069427,0.00016418496309339225,49dc5e63a19dcda11b1707e69ad3aa7aca1b9c9b4769ea847c17bbb3335a8d41,49dc5e63a19dcda11b1707e69ad3aa7aca1b9c9b4769ea847c17bbb3335a8d41
053,3,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,a844c0d5fd8080576e0809f23277d8b4d4c6e5a0a1b03c7e91e1d3c6e72e32cc,1472686,404242,413676,3.559998646283565,3.6430801351665587,9434,0.022805287229619275,1.0233375057515053,0.000830814888829936,49dc5e63a19dcda11b1707e69ad3aa7aca1b9c9b4769ea847c17bbb3335a8d41,49dc5e63a19dcda11b1707e69ad3aa7aca1b9c9b4769ea847c17bbb3335a8d41
053,4,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,7540ddfb6e6aab07a4b02bc99269dc5936d0d8a642af0da7e4d80aca712405ae,1472686,303182,324108,4.543812556308391,4.85743216945597,20926,0.06456489812037958,1.0690212479632697,0.0031361961314757903,49dc5e63a19dcda11b1707e69ad3aa7aca1b9c9b4769ea847c17bbb3335a8d41,49dc5e63a19dcda11b1707e69ad3aa7aca1b9c9b4769ea847c17bbb3335a8d41
053,5,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,02f500b5fcd5ab4b04f96abc0426dd24e3356c7e33a3544c07d331bd0ac586e3,1472686,242546,281654,5.2287061429981465,6.071780198395356,39108,0.1388512146108346,1.1612395174523595,0.008430740553972091,49dc5e63a19dcda11b1707e69ad3aa7aca1b9c9b4769ea847c17bbb3335a8d41,49dc5e63a19dcda11b1707e69ad3aa7aca1b9c9b4769ea847c17bbb3335a8d41
054,1,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,b89b3757ce6f6f7de2a4e77ab9ec5f22e71ac3c08f4b6b9776bd730c36ad31f8,815051,574216,602970,1.3517272832810918,1.4194153419619098,28754,0.04768728129094313,1.050075233013361,0.0006768805868081796,d0deccdfe3e316ecc9e23d94e26332042c1cd08b1e9850e4146833ff2702187a,d0deccdfe3e316ecc9e23d94e26332042c1cd08b1e9850e4146833ff2702187a
054,2,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,225d9f85c52b76f65ae896c5e54c376ffb6384de95d682e0d921a552f0976d5d,815051,287108,314005,2.595662489450805,2.8388306839238195,26897,0.08565787168994121,1.0936825166836173,0.002431681944730144,d0deccdfe3e316ecc9e23d94e26332042c1cd08b1e9850e4146833ff2702187a,d0deccdfe3e316ecc9e23d94e26332042c1cd08b1e9850e4146833ff2702187a
054,3,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,c3cd83dd449c20c3af18327065080597ac3f192f7125543e01462eeefc880cb0,815051,191406,217923,3.74008709498309,4.258231194424417,26517,0.12168059360416295,1.138537976865929,0.005181440994413271,d0deccdfe3e316ecc9e23d94e26332042c1cd08b1e9850e4146833ff2702187a,d0deccdfe3e316ecc9e23d94e26332042c1cd08b1e9850e4146833ff2702187a
054,4,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,0acb47fcd5fbbfb582cd51fd80c5f3a138bc447a3ea8cac3d3ca33615c2d85c6,815051,143554,170548,4.779012360156671,5.677661367847639,26994,0.15827802143678027,1.1880407372835309,0.008986490076909676,d0deccdfe3e316ecc9e23d94e26332042c1cd08b1e9850e4146833ff2702187a,d0deccdfe3e316ecc9e23d94e26332042c1cd08b1e9850e4146833ff2702187a
054,5,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,1b53b31d96c4c27b2c35e2a6e27346baea812095d21a2f6adcd6c844e9ea109f,815051,114844,145966,5.583841442527712,7.0970272717773675,31122,0.21321403614540368,1.2709936957960364,0.015131858292496556,d0deccdfe3e316ecc9e23d94e26332042c1cd08b1e9850e4146833ff2702187a,d0deccdfe3e316ecc9e23d94e26332042c1cd08b1e9850e4146833ff2702187a
055,1,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,2ddc73fdb993b63906db35c7d47ecd7b8467ea93b3f7686353e635d933cd55dc,118835,69049,70981,1.6741804144771135,1.721024200205651,1932,0.027218551443343952,1.0279801300525713,0.0004684378572853753,a90156a3a1fcd367d3af1abbb63de2787054ea654307e9c95ca5fb562c69d423,a90156a3a1fcd367d3af1abbb63de2787054ea654307e9c95ca5fb562c69d423
055,2,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,29c9338f1764512dcd6e4ddfa0f961b6c6ac173d617638ec6f3ae9228e6c5887,118835,34525,38646,3.074962479946178,3.4419985517740765,4121,0.10663458055167419,1.1193627805937727,0.003670360718278984,a90156a3a1fcd367d3af1abbb63de2787054ea654307e9c95ca5fb562c69d423,a90156a3a1fcd367d3af1abbb63de2787054ea654307e9c95ca5fb562c69d423
055,3,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,93bc155036e604b19f22a2a80662c0ec74a0a398400b51b58646ca0d9b6d6685,118835,23017,31699,3.7488564308022334,5.1629230568710085,8682,0.27388876620713587,1.3771994612677587,0.01414066626068775,a90156a3a1fcd367d3af1abbb63de2787054ea654307e9c95ca5fb562c69d423,a90156a3a1fcd367d3af1abbb63de2787054ea654307e9c95ca5fb562c69d423
055,4,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,9d035008a11499d56e778a2dae7c7b7aef81cf6a8246ab2af514cb1b9ba3a59b,118835,17263,25738,4.6171031160152305,6.883797717662052,8475,0.3292796643095811,1.4909343683021492,0.022666946016468216,a90156a3a1fcd367d3af1abbb63de2787054ea654307e9c95ca5fb562c69d423,a90156a3a1fcd367d3af1abbb63de2787054ea654307e9c95ca5fb562c69d423
055,5,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,30810890a5c20761ae4d14ab77962455ac00bb8cf199c6ce19d4e6a403b6360b,118835,13810,23526,5.051219926889399,8.604996379435192,9716,0.4129898835331123,1.7035481535119479,0.03553776452545794,a90156a3a1fcd367d3af1abbb63de2787054ea654307e9c95ca5fb562c69d423,a90156a3a1fcd367d3af1abbb63de2787054ea654307e9c95ca5fb562c69d423
056,1,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,bf710caac059d9ca4cf498a6ac2c8bedc5b4b878bd8ecaa6a5fcd19bb471ba35,277285,245953,246016,1.127101489334027,1.12739019243514,63,0.0002560809053069324,1.0002561464995345,2.887031011129526e-06,6843cf02d20c0441a9f310be5c799550121466600d915cfbf37a97806b12bd8e,6843cf02d20c0441a9f310be5c799550121466600d915cfbf37a97806b12bd8e
056,2,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,d1ea0478783146c989a9cac664c87fd672d12799ace2108b8309d40916f4dea2,277285,122977,124302,2.230736432237615,2.254771217382112,1325,0.010659522775176566,1.0107743724436278,0.00024034785144497306,6843cf02d20c0441a9f310be5c799550121466600d915cfbf37a97806b12bd8e,6843cf02d20c0441a9f310be5c799550121466600d915cfbf37a97806b12bd8e
056,3,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,a79ea94c04157eec1e81b59570163ec2b8c1605ff3c48979dcc7d2245a395d1b,277285,81985,83591,3.317163330980608,3.3821430749527353,1606,0.019212594657319615,1.0195889491980241,0.0006497974397212714,6843cf02d20c0441a9f310be5c799550121466600d915cfbf37a97806b12bd8e,6843cf02d20c0441a9f310be5c799550121466600d915cfbf37a97806b12bd8e
056,4,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,1da71b53cc7968ff784f82b5ee4a9c85dc5adb8a14a04a57c7664d8693c9c1d3,277285,61489,66638,4.161064257630781,4.509505765258827,5149,0.07726822533689481,1.0837385548634715,0.003484415076280456,6843cf02d20c0441a9f310be5c799550121466600d915cfbf37a97806b12bd8e,6843cf02d20c0441a9f310be5c799550121466600d915cfbf37a97806b12bd8e
056,5,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,76e5d7e5712695f68a46dc8fc4ac128c98d6b0c147c4aa2c35a13e4145bfce35,277285,49191,58375,4.750064239828694,5.636905124921226,9184,0.1573276231263383,1.1867008192555548,0.00886840885092532,6843cf02d20c0441a9f310be5c799550121466600d915cfbf37a97806b12bd8e,6843cf02d20c0441a9f310be5c799550121466600d915cfbf37a97806b12bd8e
057,1,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,f3ee919968e9ad42a21b7fc65e85d284fb0c9d778b80299dc9e11a96ed862696,59726,47565,51663,1.1560691403906083,1.2556711867970145,4098,0.07932175831833221,1.0861557868180385,0.0009960204640640624,0aa2303999bc9b3876efafadab8d965a74072b49e0a03c283e60c93f69a18f31,0aa2303999bc9b3876efafadab8d965a74072b49e0a03c283e60c93f69a18f31
057,2,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,d7db45b542750275e4095e95f86da6a1f1857af03c6724579d50a84ff0f8aa89,59726,23783,25891,2.306824765362481,2.5112895765883194,2108,0.08141825344714382,1.0886347390993567,0.0020446481122583827,0aa2303999bc9b3876efafadab8d965a74072b49e0a03c283e60c93f69a18f31,0aa2303999bc9b3876efafadab8d965a74072b49e0a03c283e60c93f69a18f31
057,3,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,f2cbed526eb8d96108d22cc3125a7e543fc1aa75c2ec392cfbc58ba8f2556669,59726,15855,18243,3.2739132818067205,3.7670135603910437,2388,0.1308995231047525,1.1506149479659413,0.004931002785843233,0aa2303999bc9b3876efafadab8d965a74072b49e0a03c283e60c93f69a18f31,0aa2303999bc9b3876efafadab8d965a74072b49e0a03c283e60c93f69a18f31
057,4,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,99e51cf6a18e510baca575d4fc0d721a5e826f5205e952a65d5296146ab2222b,59726,11892,15351,3.8906911601850043,5.022367978472923,3459,0.22532734023842094,1.2908678102926336,0.011316768182879189,0aa2303999bc9b3876efafadab8d965a74072b49e0a03c283e60c93f69a18f31,0aa2303999bc9b3876efafadab8d965a74072b49e0a03c283e60c93f69a18f31
057,5,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,937a1339ae4da9843145d57f8ee9cdf9d8cded242a53c5171fb58848b89d60d9,59726,9513,14610,4.088021902806297,6.278355933985073,5097,0.34887063655030803,1.5357931251970987,0.02190334031178776,0aa2303999bc9b3876efafadab8d965a74072b49e0a03c283e60c93f69a18f31,0aa2303999bc9b3876efafadab8d965a74072b49e0a03c283e60c93f69a18f31
058,1,95027788c05772259091802889106c7104efdecdaaabd002ed11a87f8f2f209d,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,7c7f5f1f76cab8a41e1abc7eb29bfe4cc962d8a35cb874c129ee449d9975429f,4539717,4358970,4465061,1.016720040330916,1.0414655297008237,106091,0.023760257698607012,1.0243385478679596,0.00024745489369907723,c29308178628d9dda01f7210f2899660817c1593f842eb52d2cd5d18af8fadca,c29308178628d9dda01f7210f2899660817c1593f842eb52d2cd5d18af8fadca
058,2,95027788c05772259091802889106c7104efdecdaaabd002ed11a87f8f2f209d,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,288e633e5ead46a0678f7f221dc7b2a6c081e030c62656fa677161cf2c9ce8f8,4539717,2179485,2244734,2.0223852803940243,2.0829310594016475,65249,0.029067586627190556,1.0299378064083946,0.0006054577900762314,c29308178628d9dda01f7210f2899660817c1593f842eb52d2cd5d18af8fadca,c29308178628d9dda01f7210f2899660817c1593f842eb52d2cd5d18af8fadca
058,3,95027788c05772259091802889106c7104efdecdaaabd002ed11a87f8f2f209d,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,e247f2f22614ff5ac1256dd11224ed234ef54e7c1d0b33a92e7bac08bec4d1f3,4539717,1452990,1554831,2.9197494775959574,3.1243965891024716,101841,0.06549972312103369,1.070090640678876,0.0020464711150651425,c29308178628d9dda01f7210f2899660817c1593f842eb52d2cd5d18af8fadca,c29308178628d9dda01f7210f2899660817c1593f842eb52d2cd5d18af8fadca
058,4,95027788c05772259091802889106c7104efdecdaaabd002ed11a87f8f2f209d,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,a2db1ea606456f5322cdd6013512510e917e5f77ac2d5fc77e93e54403c53aec,4539717,1089743,1142629,3.973045494206781,4.1658602074067,52886,0.04628448954122466,1.0485307086166187,0.0019281471319991894,c29308178628d9dda01f7210f2899660817c1593f842eb52d2cd5d18af8fadca,c29308178628d9dda01f7210f2899660817c1593f842eb52d2cd5d18af8fadca
058,5,95027788c05772259091802889106c7104efdecdaaabd002ed11a87f8f2f209d,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,229b6267f159c5aea2bfef04fac40d02b1c4f6dabaa6d84fb1ed509b12f5aa49,4539717,871794,1004819,4.517945022934478,5.207327648504119,133025,0.13238702691728566,1.1525876525876526,0.006893826255696407,c29308178628d9dda01f7210f2899660817c1593f842eb52d2cd5d18af8fadca,c29308178628d9dda01f7210f2899660817c1593f842eb52d2cd5d18af8fadca
059,1,50b062952359dc9aa22880856093e8ec7a69c66d358607de49fd5f559ac232e9,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,301facd87ff89a6bd3d68e9478fcf60893c698a47558cbaa1445c9f9562a0264,829473,737792,765830,1.0831032996879202,1.1242640202116585,28038,0.036611258373268174,1.0380025806731437,0.00041160720523738316,4684469f0f229cb994fb1d5d0e787d4e3bf249bbbc6f5d7d03b1ce0fe045f9d9,4684469f0f229cb994fb1d5d0e787d4e3bf249bbbc6f5d7d03b1ce0fe045f9d9
059,2,50b062952359dc9aa22880856093e8ec7a69c66d358607de49fd5f559ac232e9,311322b996c0948e8a6a9c7ec6ddfe6ae41fbee1,a23cc7f3d4cbd2c599b635ae99241a394263dad77b702a1dff012f1b7772c9d0,829473,368896,369318,2.2459587672412393,2.248528040423317,422,0.0011426467163798693,1.0011439538514921,2.569273182077669e-05,4684469f0f229cb994fb1d5d0e787d4e3bf249bbbc6f5d7d03b1ce0fe045f9d9,4684469f0f229cb994fb1d5d0e787d4e3bf249bbbc6f5d7d03b1ce0fe045f9d9
